p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
Peak-60848-1	1.14666525241186e-07	0.101765442799591	0.421	0.143	0.0382543581518131	Pre-B	Peak-60848-1
Peak-119088-1	1.18052750357764e-07	0.0573697703295198	0.262	0.042	0.0393840502578552	Pre-B	Peak-119088-1
Peak-54766-2	1.1817412049337e-07	0.0904215591242941	0.355	0.101	0.0394245410342752	Pre-B	Peak-54766-2
Peak-118004-1	1.18452397723106e-07	0.0534760427462275	0.308	0.06	0.0395173782139964	Pre-B	Peak-118004-1
Peak-130370-1	1.18459152442087e-07	0.136178450063501	0.383	0.125	0.0395196316828144	Pre-B	Peak-130370-1
Peak-55037-1	1.18720158964903e-07	0.0880341090040484	0.364	0.101	0.0396067071129172	Pre-B	Peak-55037-1
Peak-36685-2	1.1925252781313e-07	0.0826136405518594	0.299	0.065	0.0397843128138496	Pre-B	Peak-36685-2
Peak-156647-1	1.19529395327158e-07	0.053262787252696	0.224	0.024	0.0398766796926743	Pre-B	Peak-156647-1
Peak-105800-1	1.22831749531523e-07	0.0728996084044341	0.308	0.065	0.0409783912882094	Pre-B	Peak-105800-1
Peak-10650-6	1.23161688685019e-07	0.181485651244176	0.654	0.405	0.0410884636089639	Pre-B	Peak-10650-6
Peak-107448-3	1.25152214765986e-07	0.0667704203194255	0.243	0.036	0.0417525309769396	Pre-B	Peak-107448-3
Peak-33918-1	1.27013140833102e-07	0.0750347815961955	0.393	0.119	0.0423733619658944	Pre-B	Peak-33918-1
Peak-107962-1	1.31224091699712e-07	0.0727736760475643	0.271	0.048	0.0437781941283076	Pre-B	Peak-107962-1
Peak-101811-1	1.32978326481535e-07	0.0904789806071082	0.318	0.083	0.0443634314108109	Pre-B	Peak-101811-1
Peak-91744-2	1.34693671607498e-07	0.0670870841809789	0.327	0.077	0.0449356945596638	Pre-B	Peak-91744-2
Peak-93986-1	1.3639813656565e-07	0.094093678917752	0.299	0.065	0.0455043279322129	Pre-B	Peak-93986-1
Peak-22952-2	1.39922022734063e-07	0.169469074934369	0.598	0.339	0.0466799456924017	Pre-B	Peak-22952-2
Peak-109372-1	1.41367621113291e-07	0.0550672594020554	0.243	0.036	0.0471622175500896	Pre-B	Peak-109372-1
Peak-63921-2	1.43201025893928e-07	0.0960282649489863	0.402	0.131	0.0477738670525767	Pre-B	Peak-63921-2
Peak-39308-3	1.58224510603014e-14	0.302096311908151	0.714	0.205	5.27859118803139e-09	Erythrocyte	Peak-39308-3
Peak-28161-1	1.0372939287259e-12	0.380586155152602	0.821	0.461	3.46055776737963e-07	Erythrocyte	Peak-28161-1
Peak-63830-1	2.28110419242865e-12	0.296179834295531	0.643	0.215	7.6100829405289e-07	Erythrocyte	Peak-63830-1
Peak-39972-3	3.1902220429539e-11	0.3049717052236	0.696	0.315	1.06430273663802e-05	Erythrocyte	Peak-39972-3
Peak-246-19	4.55591957613271e-11	0.213516633070895	0.625	0.228	1.51991855347194e-05	Erythrocyte	Peak-246-19
Peak-74301-1	2.02614459170735e-10	0.152450214371486	0.446	0.1	6.75950201817855e-05	Erythrocyte	Peak-74301-1
Peak-118816-1	2.22302311261615e-10	0.208336992515516	0.464	0.114	7.41631632692325e-05	Erythrocyte	Peak-118816-1
Peak-57505-1	3.09462974759397e-10	0.281712501568033	0.536	0.187	0.000103241180861381	Erythrocyte	Peak-57505-1
Peak-39308-4	3.41264823823175e-10	0.209907414129255	0.589	0.201	0.000113850722934945	Erythrocyte	Peak-39308-4
Peak-36370-3	3.57985650208417e-10	0.300029667522024	0.643	0.274	0.000119429024708631	Erythrocyte	Peak-36370-3
Peak-67391-1	4.10723753967799e-10	0.309043949509659	0.554	0.196	0.000137023194456213	Erythrocyte	Peak-67391-1
Peak-8515-4	7.03609733880932e-10	0.315907545304946	0.714	0.324	0.000234734057758953	Erythrocyte	Peak-8515-4
Peak-644-8	7.08139510255825e-10	0.25766921448646	0.661	0.292	0.000236245254574487	Erythrocyte	Peak-644-8
Peak-54942-3	7.90797827258834e-10	0.260703230718917	0.536	0.178	0.000263821226343129	Erythrocyte	Peak-54942-3
Peak-31554-1	1.47261343679357e-09	0.268715661688357	0.696	0.342	0.000491284459102449	Erythrocyte	Peak-31554-1
Peak-42309-2	1.60793989724767e-09	0.305119958128088	0.661	0.329	0.000536431260880385	Erythrocyte	Peak-42309-2
Peak-113302-1	2.05971110853889e-09	0.144887294573323	0.375	0.078	0.000687148461764092	Erythrocyte	Peak-113302-1
Peak-40329-1	2.06482056612837e-09	0.190343505430217	0.589	0.228	0.000688853048348351	Erythrocyte	Peak-40329-1
Peak-106146-1	2.0948264197661e-09	0.125505045874874	0.339	0.059	0.000698863421203846	Erythrocyte	Peak-106146-1
Peak-29220-1	3.51734044771494e-09	0.313720125792955	0.661	0.338	0.00117343401612397	Erythrocyte	Peak-29220-1
Peak-36830-1	7.17468560411823e-09	0.120460709701	0.464	0.128	0.0023935755631323	Erythrocyte	Peak-36830-1
Peak-39308-5	7.47455624636438e-09	0.304948356004826	0.589	0.256	0.00249361660757461	Erythrocyte	Peak-39308-5
Peak-24890-1	8.34717196958364e-09	0.405953048457545	0.75	0.525	0.00278473342946068	Erythrocyte	Peak-24890-1
Peak-325-8	8.5134761400309e-09	0.164116133829306	0.482	0.16	0.00284021482898027	Erythrocyte	Peak-325-8
Peak-38870-1	9.02002543171923e-09	0.248699269805179	0.679	0.338	0.00300920676437758	Erythrocyte	Peak-38870-1
Peak-41844-1	1.01932450302002e-08	0.205599925036515	0.464	0.146	0.00340060924750522	Erythrocyte	Peak-41844-1
Peak-54942-1	1.05099876604292e-08	0.237415349928858	0.589	0.237	0.00350627902334642	Erythrocyte	Peak-54942-1
Peak-36081-3	1.39906838306389e-08	0.18663475865578	0.518	0.205	0.00466748799547475	Erythrocyte	Peak-36081-3
Peak-55302-1	3.40577497662187e-08	0.215822521555428	0.464	0.16	0.0113621421305073	Erythrocyte	Peak-55302-1
Peak-39308-2	3.41416886120172e-08	0.302251604990956	0.643	0.311	0.0113901453046095	Erythrocyte	Peak-39308-2
Peak-61202-1	3.85592001455824e-08	0.153672530093704	0.5	0.169	0.0128638889973683	Erythrocyte	Peak-61202-1
Peak-46769-1	3.93056565074248e-08	0.144646366796702	0.429	0.128	0.013112917290068	Erythrocyte	Peak-46769-1
Peak-66064-1	6.86910430890418e-08	0.15152622328416	0.482	0.164	0.0229162936491076	Erythrocyte	Peak-66064-1
Peak-246-18	7.15926521231347e-08	0.153131930405777	0.464	0.16	0.0238843110454075	Erythrocyte	Peak-246-18
Peak-55940-1	8.3977363832145e-08	0.168695703439366	0.571	0.224	0.0280160242574972	Erythrocyte	Peak-55940-1
Peak-59382-1	1.13631866857372e-07	0.206279082673152	0.5	0.187	0.0379091816297552	Erythrocyte	Peak-59382-1
Peak-39668-3	1.15890266470828e-07	0.167097426301917	0.518	0.21	0.0386626153583987	Erythrocyte	Peak-39668-3
Peak-68193-1	1.35923066821987e-07	0.19153073900812	0.429	0.142	0.0453458380147505	Erythrocyte	Peak-68193-1
Peak-21413-1	1.46151981204822e-07	0.203848732660577	0.643	0.352	0.0487583470576655	Erythrocyte	Peak-21413-1
Peak-219711-1	6.56618768707046e-14	0.0600203380474843	0.214	0	2.19057213903432e-08	B-Prol	Peak-219711-1
Peak-34926-1	2.48212917344852e-11	0.146464192845392	0.357	0.019	8.28073042070854e-06	B-Prol	Peak-34926-1
Peak-62852-2	1.43307835738473e-10	0.157654267576344	0.214	0.004	4.78095003120551e-05	B-Prol	Peak-62852-2
Peak-185034-1	1.02404652363518e-09	0.0657416880978228	0.143	0	0.000341636256936028	B-Prol	Peak-185034-1
Peak-199139-1	1.02404652363518e-09	0.0619496375981024	0.143	0	0.000341636256936028	B-Prol	Peak-199139-1
Peak-187817-1	1.02404652363518e-09	0.061063803865492	0.143	0	0.000341636256936028	B-Prol	Peak-187817-1
Peak-150549-1	1.02404652363518e-09	0.0602858384338576	0.143	0	0.000341636256936028	B-Prol	Peak-150549-1
Peak-164965-1	1.02404652363518e-09	0.0586354773409893	0.143	0	0.000341636256936028	B-Prol	Peak-164965-1
Peak-162854-1	1.02404652363518e-09	0.0556072401651342	0.143	0	0.000341636256936028	B-Prol	Peak-162854-1
Peak-98877-1	1.47984773519675e-08	0.116779624534039	0.214	0.008	0.00493697922329929	B-Prol	Peak-98877-1
Peak-178128-1	1.47984773519675e-08	0.0560091512386365	0.214	0.008	0.00493697922329929	B-Prol	Peak-178128-1
Peak-53092-1	1.61403862730117e-08	0.109106446068613	0.214	0.008	0.00538465882608451	B-Prol	Peak-53092-1
Peak-212136-1	1.76001716075826e-08	0.0661887632373884	0.214	0.008	0.00587166365069206	B-Prol	Peak-212136-1
Peak-1233-7	1.20733304759962e-07	0.135649567055165	0.429	0.057	0.0402783207341901	B-Prol	Peak-1233-7
Peak-58374-1	1.38002303018637e-07	0.151732274863721	0.357	0.038	0.0460395003192595	B-Prol	Peak-58374-1
Peak-101941-1	6.04530120606924e-35	0.186086138161024	0.7	0.023	2.01679711656158e-29	Neutrophil	Peak-101941-1
Peak-72302-1	3.29188027909122e-32	0.285374957852428	0.883	0.116	1.09821734742874e-26	Neutrophil	Peak-72302-1
Peak-94045-1	3.21811754382627e-31	0.25525700819669	0.783	0.07	1.07360906626606e-25	Neutrophil	Peak-94045-1
Peak-45359-1	3.95620744607294e-31	0.354815934606191	0.933	0.181	1.31984619091418e-25	Neutrophil	Peak-45359-1
Peak-58878-1	7.09898147568214e-31	0.270784002526421	0.783	0.084	2.36831960602822e-25	Neutrophil	Peak-58878-1
Peak-125097-1	1.35395118100907e-30	0.239680751230091	0.717	0.051	4.51697069301161e-25	Neutrophil	Peak-125097-1
Peak-75976-1	8.95553962986493e-30	0.325510988152703	0.8	0.116	2.98769339807776e-24	Neutrophil	Peak-75976-1
Peak-45595-1	2.83072363880508e-29	0.399845412289479	0.9	0.209	9.44369036036318e-24	Neutrophil	Peak-45595-1
Peak-83365-1	4.82398778947213e-29	0.220312551764607	0.717	0.065	1.60934986239695e-23	Neutrophil	Peak-83365-1
Peak-109974-1	5.76347463775369e-29	0.278072008000936	0.75	0.074	1.92277582779956e-23	Neutrophil	Peak-109974-1
Peak-66012-1	5.8418982771403e-29	0.278712271987393	0.833	0.107	1.94893905182988e-23	Neutrophil	Peak-66012-1
Peak-67038-1	1.07256102638066e-28	0.34399868301291	0.8	0.112	3.57821374254958e-23	Neutrophil	Peak-67038-1
Peak-83365-2	2.84792643007523e-28	0.175326043963483	0.717	0.06	9.50108128043119e-23	Neutrophil	Peak-83365-2
Peak-67897-1	5.27070259840526e-28	0.240901336376503	0.817	0.126	1.75838017666437e-22	Neutrophil	Peak-67897-1
Peak-25645-1	5.31629995735346e-28	0.351319853452899	0.917	0.219	1.77359209397252e-22	Neutrophil	Peak-25645-1
Peak-81601-1	7.01554344107411e-28	0.290214696201783	0.767	0.093	2.3404835095505e-22	Neutrophil	Peak-81601-1
Peak-94220-1	1.95137645247895e-27	0.200543264115797	0.667	0.056	6.51006503817314e-22	Neutrophil	Peak-94220-1
Peak-27929-2	3.12270781034356e-27	0.234765092574212	0.75	0.093	1.04177904343996e-21	Neutrophil	Peak-27929-2
Peak-9345-3	3.49290156402071e-27	0.240871782175027	0.767	0.102	1.1652808623792e-21	Neutrophil	Peak-9345-3
Peak-81120-1	4.99498391872657e-27	0.315612748099653	0.783	0.13	1.66639656506204e-21	Neutrophil	Peak-81120-1
Peak-68608-2	7.2345048930696e-27	0.236883506312388	0.833	0.13	2.41353211539652e-21	Neutrophil	Peak-68608-2
Peak-59989-1	1.13159496549135e-26	0.212396148455739	0.767	0.093	3.77515922817433e-21	Neutrophil	Peak-59989-1
Peak-78506-1	1.35424023855753e-26	0.202894781968871	0.7	0.074	4.51793502946133e-21	Neutrophil	Peak-78506-1
Peak-117830-1	5.82836204668073e-26	0.188236672075204	0.7	0.074	1.94442317584134e-20	Neutrophil	Peak-117830-1
Peak-126121-1	6.84051045891411e-26	0.173030629643594	0.65	0.051	2.28209005624017e-20	Neutrophil	Peak-126121-1
Peak-46858-1	6.91327837205789e-26	0.332531032656351	0.8	0.153	2.30636645081572e-20	Neutrophil	Peak-46858-1
Peak-74077-1	8.54917702179669e-26	0.273983479812929	0.7	0.079	2.85212514294968e-20	Neutrophil	Peak-74077-1
Peak-50910-2	8.54917702179669e-26	0.193577808450641	0.7	0.079	2.85212514294968e-20	Neutrophil	Peak-50910-2
Peak-118699-1	1.04466260960053e-25	0.156168293842044	0.617	0.042	3.4851407183927e-20	Neutrophil	Peak-118699-1
Peak-4128-5	1.05808083448993e-25	0.204480590016676	0.617	0.047	3.52990579517525e-20	Neutrophil	Peak-4128-5
Peak-76636-1	1.08122127920825e-25	0.185479601289466	0.75	0.088	3.6071055584178e-20	Neutrophil	Peak-76636-1
Peak-99000-1	2.02097038698712e-25	0.226517090731228	0.717	0.084	6.74224014684321e-20	Neutrophil	Peak-99000-1
Peak-50518-1	2.23011277863533e-25	0.266767346450777	0.833	0.153	7.43996844531646e-20	Neutrophil	Peak-50518-1
Peak-17918-1	2.4439569450782e-25	0.334153966439852	0.883	0.233	8.15338252275317e-20	Neutrophil	Peak-17918-1
Peak-80857-1	3.00257988332511e-25	0.165315852477695	0.65	0.06	1.00170268519562e-19	Neutrophil	Peak-80857-1
Peak-28549-2	3.28394344932013e-25	0.244397362169685	0.817	0.14	1.09556950990149e-19	Neutrophil	Peak-28549-2
Peak-145002-1	3.39581090635105e-25	0.142444919800503	0.567	0.028	1.1328900597114e-19	Neutrophil	Peak-145002-1
Peak-71470-1	4.1194053034348e-25	0.230179993917397	0.717	0.088	1.3742912809001e-19	Neutrophil	Peak-71470-1
Peak-46142-1	4.31104499380738e-25	0.376931749603581	0.85	0.205	1.43822496456406e-19	Neutrophil	Peak-46142-1
Peak-96273-1	5.31251224674916e-25	0.185404357077351	0.683	0.07	1.77232846068697e-19	Neutrophil	Peak-96273-1
Peak-36141-1	5.48069633987906e-25	0.249287255064745	0.7	0.084	1.82843702873241e-19	Neutrophil	Peak-36141-1
Peak-87209-2	6.01095300993732e-25	0.212866641503551	0.75	0.102	2.00533807745723e-19	Neutrophil	Peak-87209-2
Peak-88073-1	6.45853516287802e-25	0.187662586657797	0.717	0.084	2.15465774982839e-19	Neutrophil	Peak-88073-1
Peak-112173-1	6.46055036352134e-25	0.155901957252845	0.583	0.033	2.15533004897581e-19	Neutrophil	Peak-112173-1
Peak-64060-1	6.72596963213881e-25	0.145034606859824	0.617	0.047	2.24387763285636e-19	Neutrophil	Peak-64060-1
Peak-42475-1	7.54901731156427e-25	0.331764557374697	0.85	0.219	2.5184578613802e-19	Neutrophil	Peak-42475-1
Peak-52794-1	7.73511759276687e-25	0.306587312447152	0.817	0.167	2.58054352059333e-19	Neutrophil	Peak-52794-1
Peak-62344-1	8.50665288989963e-25	0.203304632226325	0.7	0.088	2.83793849721098e-19	Neutrophil	Peak-62344-1
Peak-67065-1	1.40339654939613e-24	0.1647966529401	0.6	0.047	4.68192736430242e-19	Neutrophil	Peak-67065-1
Peak-85271-1	1.45316069609531e-24	0.219008626786065	0.7	0.084	4.84794752467139e-19	Neutrophil	Peak-85271-1
Peak-57144-1	1.47085723875157e-24	0.186933669931833	0.75	0.107	4.90698566848868e-19	Neutrophil	Peak-57144-1
Peak-56311-1	1.4752949046087e-24	0.189171129605414	0.617	0.051	4.92179034306127e-19	Neutrophil	Peak-56311-1
Peak-89025-1	1.58239019882806e-24	0.212308836295988	0.65	0.065	5.27907523791824e-19	Neutrophil	Peak-89025-1
Peak-96250-1	1.59545498775078e-24	0.113582034238151	0.483	0.009	5.32266120283489e-19	Neutrophil	Peak-96250-1
Peak-58632-1	1.61104077810778e-24	0.184818052019015	0.667	0.074	5.37465758147649e-19	Neutrophil	Peak-58632-1
Peak-104397-1	1.99052026710681e-24	0.159701840837121	0.6	0.047	6.64065428390572e-19	Neutrophil	Peak-104397-1
Peak-57475-1	3.21936217745169e-24	0.293424693145012	0.85	0.191	1.07402429346837e-18	Neutrophil	Peak-57475-1
Peak-99071-1	3.42644217276042e-24	0.13629885093293	0.567	0.033	1.14310907902329e-18	Neutrophil	Peak-99071-1
Peak-50621-1	3.64523293596002e-24	0.288116479762553	0.733	0.121	1.21610074069737e-18	Neutrophil	Peak-50621-1
Peak-43773-2	3.94673321862171e-24	0.234871761211204	0.833	0.163	1.31668545599726e-18	Neutrophil	Peak-43773-2
Peak-67770-1	4.67876510905578e-24	0.197024063968153	0.717	0.102	1.56090154309254e-18	Neutrophil	Peak-67770-1
Peak-92687-1	5.19839433779458e-24	0.169647816580175	0.567	0.037	1.734257128609e-18	Neutrophil	Peak-92687-1
Peak-25072-1	8.08677319238014e-24	0.341319121076766	0.833	0.209	2.69786075180271e-18	Neutrophil	Peak-25072-1
Peak-40903-1	8.71789056752753e-24	0.207339376731827	0.8	0.14	2.90841034379513e-18	Neutrophil	Peak-40903-1
Peak-37619-2	1.01318250172754e-23	0.14764041364071	0.633	0.06	3.38011867131331e-18	Neutrophil	Peak-37619-2
Peak-9457-8	1.04633032536116e-23	0.173373833320554	0.6	0.056	3.49070445165038e-18	Neutrophil	Peak-9457-8
Peak-56505-1	1.1322548246977e-23	0.149694290198281	0.583	0.042	3.77736061086698e-18	Neutrophil	Peak-56505-1
Peak-158995-1	1.42383801337517e-23	0.103830256754296	0.45	0.005	4.75012294994142e-18	Neutrophil	Peak-158995-1
Peak-133222-1	1.43058701328788e-23	0.116237073547995	0.5	0.019	4.77263855851022e-18	Neutrophil	Peak-133222-1
Peak-55926-1	1.56689654961808e-23	0.257437653011243	0.817	0.167	5.22738625504287e-18	Neutrophil	Peak-55926-1
Peak-69834-1	1.75137475355557e-23	0.195133569001936	0.667	0.084	5.84283137032687e-18	Neutrophil	Peak-69834-1
Peak-95947-1	1.85390810111682e-23	0.144629304391938	0.5	0.019	6.18489697245986e-18	Neutrophil	Peak-95947-1
Peak-72483-1	1.89600677194861e-23	0.185870686593671	0.6	0.051	6.32534403216863e-18	Neutrophil	Peak-72483-1
Peak-111936-1	2.10351227638169e-23	0.154693416172869	0.583	0.051	7.017611445728e-18	Neutrophil	Peak-111936-1
Peak-84783-1	2.1578418275051e-23	0.216819399258749	0.733	0.107	7.19886243441286e-18	Neutrophil	Peak-84783-1
Peak-82601-1	2.16845187683463e-23	0.264576413213656	0.683	0.093	7.23425904438309e-18	Neutrophil	Peak-82601-1
Peak-57657-1	2.4567186659432e-23	0.18057308486715	0.733	0.112	8.19595741019976e-18	Neutrophil	Peak-57657-1
Peak-183133-1	2.51291692280427e-23	0.158776519192414	0.6	0.051	8.38344266284424e-18	Neutrophil	Peak-183133-1
Peak-31935-1	3.04079484451455e-23	0.22270291768312	0.733	0.126	1.01445173125788e-17	Neutrophil	Peak-31935-1
Peak-65575-1	3.65154115999781e-23	0.251393916272662	0.717	0.112	1.21820525255151e-17	Neutrophil	Peak-65575-1
Peak-70066-1	4.6338547813011e-23	0.190203761596045	0.683	0.093	1.54591882900899e-17	Neutrophil	Peak-70066-1
Peak-157312-1	4.76183587094907e-23	0.0976453800137456	0.517	0.023	1.5886151122508e-17	Neutrophil	Peak-157312-1
Peak-35926-1	6.18317923739885e-23	0.192122168171169	0.65	0.074	2.06279515810558e-17	Neutrophil	Peak-35926-1
Peak-201-8	6.39092744597409e-23	0.1982638699643	0.717	0.112	2.1321028689612e-17	Neutrophil	Peak-201-8
Peak-6736-2	7.77858166201549e-23	0.217869406331524	0.8	0.167	2.59504374259163e-17	Neutrophil	Peak-6736-2
Peak-92556-1	8.91945722981836e-23	0.19628169984336	0.65	0.079	2.97565580426862e-17	Neutrophil	Peak-92556-1
Peak-101192-1	9.88242580056498e-23	0.182608573258784	0.717	0.112	3.29691560102968e-17	Neutrophil	Peak-101192-1
Peak-52490-1	1.01043467520032e-22	0.196778853929937	0.683	0.088	3.37095153732281e-17	Neutrophil	Peak-52490-1
Peak-135147-1	1.02091400893974e-22	0.160528009950611	0.583	0.051	3.40591206178423e-17	Neutrophil	Peak-135147-1
Peak-19334-1	1.12875988662003e-22	0.332843139917002	0.867	0.265	3.76570100814854e-17	Neutrophil	Peak-19334-1
Peak-57563-3	1.15616105613639e-22	0.273967777870926	0.7	0.116	3.85711514581885e-17	Neutrophil	Peak-57563-3
Peak-68540-1	1.40342329916477e-22	0.165665913857071	0.667	0.084	4.68201660527557e-17	Neutrophil	Peak-68540-1
Peak-64043-1	1.41664006923529e-22	0.190390646269119	0.617	0.06	4.72610960057863e-17	Neutrophil	Peak-64043-1
Peak-66478-1	1.70258891395718e-22	0.204923670442715	0.75	0.126	5.68007497940911e-17	Neutrophil	Peak-66478-1
Peak-182262-1	1.98191097749998e-22	0.0770880105010023	0.45	0.009	6.61193248847678e-17	Neutrophil	Peak-182262-1
Peak-71638-1	2.52243495831114e-22	0.212631887818096	0.7	0.107	8.41519616182012e-17	Neutrophil	Peak-71638-1
Peak-78421-1	2.56654791169745e-22	0.112457134670446	0.533	0.033	8.56236315013033e-17	Neutrophil	Peak-78421-1
Peak-56344-1	2.78187194007472e-22	0.158954817264133	0.583	0.051	9.28071425416089e-17	Neutrophil	Peak-56344-1
Peak-79516-1	2.83632109896839e-22	0.149070558063	0.7	0.088	9.4623642711124e-17	Neutrophil	Peak-79516-1
Peak-97296-1	3.655236023117e-22	0.190216667370919	0.633	0.079	1.21943791061616e-16	Neutrophil	Peak-97296-1
Peak-1731-26	4.24756608913396e-22	0.112991738123865	0.533	0.033	1.41704751326034e-16	Neutrophil	Peak-1731-26
Peak-91043-1	4.88648296722251e-22	0.171849057466436	0.6	0.06	1.63019912862697e-16	Neutrophil	Peak-91043-1
Peak-17505-1	5.01415331442036e-22	0.31285560799255	0.9	0.279	1.67279174383703e-16	Neutrophil	Peak-17505-1
Peak-105220-1	5.30784138470155e-22	0.153918198025999	0.633	0.074	1.77077019571582e-16	Neutrophil	Peak-105220-1
Peak-36126-1	5.81298586290377e-22	0.189817781821729	0.717	0.112	1.93929346566678e-16	Neutrophil	Peak-36126-1
Peak-56251-1	5.8840052539874e-22	0.171213714538424	0.667	0.088	1.96298652880375e-16	Neutrophil	Peak-56251-1
Peak-43735-1	6.18680060278165e-22	0.303842661895334	0.85	0.233	2.0640032962964e-16	Neutrophil	Peak-43735-1
Peak-171973-1	6.36620413900736e-22	0.125774596756074	0.5	0.028	2.1238548276308e-16	Neutrophil	Peak-171973-1
Peak-133262-1	6.56307432458095e-22	0.117847607823128	0.5	0.028	2.18953347772075e-16	Neutrophil	Peak-133262-1
Peak-122567-1	7.03280007859163e-22	0.14277035838768	0.55	0.042	2.34624056541927e-16	Neutrophil	Peak-122567-1
Peak-127972-1	7.78836718938907e-22	0.119426066842941	0.467	0.019	2.59830833152084e-16	Neutrophil	Peak-127972-1
Peak-97917-1	8.12605939228601e-22	0.148258744129246	0.6	0.06	2.7109671780981e-16	Neutrophil	Peak-97917-1
Peak-52620-1	8.49444877074657e-22	0.185937632853025	0.683	0.098	2.83386703220385e-16	Neutrophil	Peak-52620-1
Peak-16148-3	9.04998848860611e-22	0.220575577409289	0.683	0.116	3.01920285963784e-16	Neutrophil	Peak-16148-3
Peak-80225-1	9.05194275181074e-22	0.157224083872639	0.55	0.047	3.01985482920259e-16	Neutrophil	Peak-80225-1
Peak-50543-1	9.57320084669048e-22	0.208934151680605	0.783	0.153	3.1937538272678e-16	Neutrophil	Peak-50543-1
Peak-58495-1	9.7312374321204e-22	0.242742010492896	0.65	0.098	3.24647704467942e-16	Neutrophil	Peak-58495-1
Peak-68392-2	1.00049768046473e-21	0.24240675348174	0.7	0.121	3.3378003317056e-16	Neutrophil	Peak-68392-2
Peak-36159-1	1.18812247559245e-21	0.350079142587791	0.9	0.298	3.963742915723e-16	Neutrophil	Peak-36159-1
Peak-71110-1	1.25061871701742e-21	0.160925095273268	0.667	0.084	4.17223912659048e-16	Neutrophil	Peak-71110-1
Peak-80303-1	1.36893539280154e-21	0.133713462478835	0.583	0.051	4.56696012134093e-16	Neutrophil	Peak-80303-1
Peak-85935-1	1.39953454860018e-21	0.276132523130434	0.767	0.172	4.66904318896701e-16	Neutrophil	Peak-85935-1
Peak-92571-1	1.68419668660567e-21	0.151015601151283	0.6	0.065	5.61871593405265e-16	Neutrophil	Peak-92571-1
Peak-110519-1	1.73036275118971e-21	0.0953476278787725	0.5	0.028	5.77273238875403e-16	Neutrophil	Peak-110519-1
Peak-128013-1	1.96095806243057e-21	0.106797001510541	0.467	0.019	6.54203063039712e-16	Neutrophil	Peak-128013-1
Peak-60130-1	2.18077918456603e-21	0.189848415263369	0.6	0.07	7.27538466879813e-16	Neutrophil	Peak-60130-1
Peak-25178-7	2.24792472445185e-21	0.184148741433665	0.783	0.149	7.49939159023279e-16	Neutrophil	Peak-25178-7
Peak-104116-1	2.25221626269765e-21	0.147010866445187	0.583	0.056	7.51370876263613e-16	Neutrophil	Peak-104116-1
Peak-38428-3	2.26080812403062e-21	0.189852466224104	0.683	0.102	7.54237241490351e-16	Neutrophil	Peak-38428-3
Peak-52311-1	2.37637483696162e-21	0.206372241236916	0.65	0.093	7.92791914858114e-16	Neutrophil	Peak-52311-1
Peak-68808-1	2.42596944731739e-21	0.202598980251242	0.7	0.126	8.09337371197342e-16	Neutrophil	Peak-68808-1
Peak-50916-1	2.50576755641129e-21	0.1906486943313	0.667	0.098	8.35959137564598e-16	Neutrophil	Peak-50916-1
Peak-153889-1	2.53461671226001e-21	0.140841778447848	0.567	0.051	8.4558361984391e-16	Neutrophil	Peak-153889-1
Peak-33573-1	2.59596678489712e-21	0.157824106711088	0.617	0.074	8.66050862976668e-16	Neutrophil	Peak-33573-1
Peak-28920-1	2.61016828190461e-21	0.364287116736464	0.767	0.191	8.70788681199323e-16	Neutrophil	Peak-28920-1
Peak-25809-3	2.6967545959471e-21	0.209137597333193	0.75	0.14	8.99675087772294e-16	Neutrophil	Peak-25809-3
Peak-50872-1	2.79170331633564e-21	0.269851355932702	0.783	0.177	9.31351310175999e-16	Neutrophil	Peak-50872-1
Peak-33698-1	2.82009154530246e-21	0.231969618592726	0.733	0.135	9.40822020794534e-16	Neutrophil	Peak-33698-1
Peak-15926-6	3.05713136014584e-21	0.202855660061594	0.667	0.102	1.0199018215837e-15	Neutrophil	Peak-15926-6
Peak-91667-1	3.06802616036181e-21	0.119744070709469	0.567	0.051	1.02353647946295e-15	Neutrophil	Peak-91667-1
Peak-80909-1	3.13587461149223e-21	0.163081680861822	0.6	0.07	1.04617167263837e-15	Neutrophil	Peak-80909-1
Peak-36366-1	3.30475610938667e-21	0.269952774574748	0.75	0.153	1.10251290467693e-15	Neutrophil	Peak-36366-1
Peak-34923-1	3.37846513583002e-21	0.220869789828136	0.767	0.149	1.1271032678248e-15	Neutrophil	Peak-34923-1
Peak-78790-1	3.46704462828278e-21	0.236591582244995	0.767	0.163	1.15665462661993e-15	Neutrophil	Peak-78790-1
Peak-89080-1	3.59463307380322e-21	0.180834257626078	0.633	0.079	1.19921991828379e-15	Neutrophil	Peak-89080-1
Peak-17013-1	3.63042425664597e-21	0.196828876848627	0.75	0.149	1.21116035795669e-15	Neutrophil	Peak-17013-1
Peak-130656-1	4.13342932953288e-21	0.0920297525141791	0.483	0.028	1.37896989234278e-15	Neutrophil	Peak-130656-1
Peak-64223-1	4.15355779383756e-21	0.175608900024155	0.667	0.107	1.38568502983332e-15	Neutrophil	Peak-64223-1
Peak-12095-5	4.33222855835741e-21	0.179645905766233	0.633	0.084	1.44529209826785e-15	Neutrophil	Peak-12095-5
Peak-3194-3	4.47957467048463e-21	0.227681809851713	0.683	0.121	1.49444882411906e-15	Neutrophil	Peak-3194-3
