p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
RP11-87C12.5	1.76725553715222e-07	0.10457285941521	0.692	0.381	0.00431139660843656	Pre-B	RP11-87C12.5
TMEM130	1.96675255756859e-07	0.220364203330506	0.785	0.571	0.00479808953944434	Pre-B	TMEM130
IL2RA	2.43188755691412e-07	0.179403890306044	0.916	0.839	0.00593283288384769	Pre-B	IL2RA
BACH2	2.4875220059581e-07	0.278216521673232	0.991	0.994	0.00606855868573537	Pre-B	BACH2
IL21R	2.55350600556583e-07	0.244146728524587	0.953	0.899	0.00622953325117839	Pre-B	IL21R
RSPH14	2.73638916490522e-07	0.278044291300562	1	0.988	0.00667569500670278	Pre-B	RSPH14
N4BP3	2.81907009748761e-07	0.295793393569882	0.907	0.851	0.00687740340983077	Pre-B	N4BP3
AC005307.5	3.01141216765683e-07	0.148441614260887	0.72	0.423	0.0073466411242156	Pre-B	AC005307.5
BCL7A	3.0118572385018e-07	0.201572704501105	0.888	0.863	0.00734772691904898	Pre-B	BCL7A
DTX1	3.0812843726017e-07	0.377751114702671	0.841	0.744	0.0075171013553991	Pre-B	DTX1
MPZL1	3.09590520421488e-07	0.167922016466915	0.963	0.97	0.00755277033620261	Pre-B	MPZL1
LINC01164	3.35249065355407e-07	0.132093302004633	0.636	0.381	0.00817873619841052	Pre-B	LINC01164
HIVEP2	4.09340510997328e-07	0.179726203586501	1	0.97	0.00998627110629083	Pre-B	HIVEP2
IGLV3-1	4.16818759868205e-07	0.120606606945263	0.888	0.774	0.0101687104657447	Pre-B	IGLV3-1
LCK	4.21190034500038e-07	0.146243581463319	0.897	0.726	0.0102753520816629	Pre-B	LCK
IGLC5	4.3594978457847e-07	0.0781412898445379	0.907	0.833	0.0106354309445764	Pre-B	IGLC5
FAM163B	4.36227379537727e-07	0.211891631177977	0.664	0.411	0.0106422031512024	Pre-B	FAM163B
AE000662.92	4.39084083356842e-07	0.144032418179484	0.897	0.708	0.0107118952975735	Pre-B	AE000662.92
