p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
Peak-31874-1	8.68543373489613e-72	0.211466719904316	0.833	0.288	2.89758229003364e-66	Endo-FLT1	Peak-31874-1
Peak-34293-2	9.07654025847521e-72	0.167100432091988	0.804	0.232	3.02806090179095e-66	Endo-FLT1	Peak-34293-2
Peak-17709-3	1.70296082828881e-71	0.33406379171057	0.962	0.576	5.68131573768743e-66	Endo-FLT1	Peak-17709-3
Peak-28409-2	1.74515596170505e-71	0.178508966083496	0.746	0.188	5.82208461008268e-66	Endo-FLT1	Peak-28409-2
Peak-18469-1	1.89464930607355e-71	0.214582187675107	0.871	0.338	6.32081533596423e-66	Endo-FLT1	Peak-18469-1
Peak-28283-1	2.37636445395779e-71	0.17923409334477	0.813	0.243	7.92788450942673e-66	Endo-FLT1	Peak-28283-1
Peak-35649-1	3.12254803998151e-71	0.134661380332031	0.727	0.156	1.04172574181039e-65	Endo-FLT1	Peak-35649-1
Peak-36076-6	4.21222887576645e-71	0.123574567495548	0.708	0.157	1.40525852415995e-65	Endo-FLT1	Peak-36076-6
Peak-33025-2	5.51205299222075e-71	0.206671575488043	0.876	0.339	1.83889804694673e-65	Endo-FLT1	Peak-33025-2
Peak-23914-1	8.61455082080037e-71	0.10551744348598	0.742	0.167	2.8739347575305e-65	Endo-FLT1	Peak-23914-1
Peak-36797-1	9.13355413209621e-71	0.140850507224307	0.746	0.183	3.04708152822514e-65	Endo-FLT1	Peak-36797-1
Peak-31108-1	9.37406577720293e-71	0.152902079109308	0.77	0.193	3.12731958019578e-65	Endo-FLT1	Peak-31108-1
Peak-41994-1	1.15376184007398e-70	0.144561937625866	0.722	0.164	3.84911102514441e-65	Endo-FLT1	Peak-41994-1
Peak-59761-1	1.53555747782173e-70	0.12633264140167	0.608	0.097	5.12283472406019e-65	Endo-FLT1	Peak-59761-1
Peak-18059-2	2.04598147429516e-70	0.16237220442029	0.856	0.267	6.82568063565507e-65	Endo-FLT1	Peak-18059-2
Peak-23094-1	2.13497231978584e-70	0.209497803559842	0.909	0.44	7.12256655493032e-65	Endo-FLT1	Peak-23094-1
Peak-17498-1	2.15082564353515e-70	0.1438737048577	0.722	0.159	7.17545546242337e-65	Endo-FLT1	Peak-17498-1
Peak-1457-7	2.22432802411227e-70	0.220304786900222	0.904	0.407	7.4206696943619e-65	Endo-FLT1	Peak-1457-7
Peak-38577-3	2.24964483838677e-70	0.149451820803938	0.78	0.214	7.50513013113566e-65	Endo-FLT1	Peak-38577-3
Peak-33737-3	3.35017846348464e-70	0.171306362094751	0.794	0.23	1.11766643791697e-64	Endo-FLT1	Peak-33737-3
Peak-31970-6	3.69166153855098e-70	0.145925614838919	0.804	0.234	1.23158997252215e-64	Endo-FLT1	Peak-31970-6
Peak-13501-4	3.99615114307988e-70	0.225834355949956	0.909	0.389	1.33317196744745e-64	Endo-FLT1	Peak-13501-4
Peak-29828-2	5.44321262216065e-70	0.128803687303336	0.746	0.178	1.8159319357295e-64	Endo-FLT1	Peak-29828-2
Peak-9039-2	7.01636848852955e-70	0.217719852600168	0.88	0.364	2.3407587569323e-64	Endo-FLT1	Peak-9039-2
Peak-17844-1	9.51000589916751e-70	0.240455143930181	0.909	0.411	3.17267110804487e-64	Endo-FLT1	Peak-17844-1
Peak-35652-2	9.68007559513642e-70	0.0992756827696068	0.684	0.134	3.22940873959584e-64	Endo-FLT1	Peak-35652-2
Peak-40517-1	1.46175892990856e-69	0.230420045931195	0.809	0.272	4.87663243642514e-64	Endo-FLT1	Peak-40517-1
Peak-59709-2	1.57487476083484e-69	0.16546104557208	0.732	0.18	5.25400268461155e-64	Endo-FLT1	Peak-59709-2
