orig.ident	nCount_ATAC	nFeature_ATAC	nCount_ACTIVITY	nFeature_ACTIVITY	tech	predicted.id	prediction.score.max
WT_15_12-7	WT	251303	23721	1.00000000000022	11714	atac	Fibro-ADAM28	0.525424996437172
WT_15_12-8	WT	276238	26618	0.999999999999925	12136	atac	Fibro-ADAM28	0.683569628805822
WT_16_1-1	WT	270775	24407	0.999999999999933	11889	atac	Endo	0.961019148800991
WT_16_1-2	WT	173462	19299	0.999999999999893	10769	atac	Fibro-VSTM2A	0.375571976370311
WT_16_1-3	WT	155722	18279	1.00000000000003	9904	atac	Fibro-ADAM28	0.378472452403925
WT_16_1-4	WT	282943	26996	0.999999999999926	12128	atac	Fibro-ADAM28	0.542291805205279
WT_16_1-5	WT	220628	22516	0.99999999999986	11563	atac	Fibro-VSTM2A	0.73228929980553
WT_16_1-6	WT	136555	15878	1.00000000000002	9696	atac	Fibro-ADAM28	0.355194668229647
WT_16_1-7	WT	206545	21515	1	11330	atac	Fibro-ADAM28	0.681706590525074
WT_16_1-8	WT	244766	23501	0.999999999999991	11589	atac	Fibro-IRF1	0.396308237088987
WT_16_2-2	WT	235106	24100	0.99999999999984	11252	atac	Fibro-NRK	0.46019755862738
WT_16_2-3	WT	199736	21333	1.0000000000002	11187	atac	Fibro-ADAM28	0.567700393495797
WT_16_2-4	WT	236429	24778	0.999999999999932	11462	atac	Fibro-NRK	0.651695536853316
WT_16_2-6	WT	208317	20548	1.00000000000013	10932	atac	Fibro-VSTM2A	0.74753751478264
WT_16_2-7	WT	260383	26743	1.00000000000014	11658	atac	Fibro-FBLN1	0.410674065521569
WT_16_2-8	WT	294930	25071	0.999999999999914	11884	atac	Fibro-ADAM28	0.45505022539826
WT_16_3-1	WT	214279	21725	0.999999999999709	11283	atac	Fibro-ADAM28	0.551512996873209
WT_16_3-2	WT	225325	24832	1.00000000000008	11393	atac	Fibro-NRK	0.401753823716163
WT_16_3-3	WT	218542	22647	0.99999999999993	11472	atac	Fibro-ADAM28	0.462407992724115
WT_16_3-4	WT	230813	23997	1.00000000000001	11673	atac	Fibro-ADAM28	0.389844809663585
WT_16_3-5	WT	241728	23212	0.999999999999933	11836	atac	Fibro-KCNJ8	0.982763938906194
WT_16_3-6	WT	201027	20581	0.999999999999806	11163	atac	Fibro-ADAM28	0.51335321237195
WT_16_3-7	WT	208937	21992	1.00000000000024	11688	atac	Fibro-ADAM28	0.298824647956523
WT_16_3-8	WT	253753	24702	1.00000000000005	11810	atac	Fibro-ADAM28	0.443535801595423
WT_16_4-1	WT	215774	23344	0.99999999999997	10924	atac	Fibro-FBLN1	0.525698370269802
WT_16_4-2	WT	195623	22450	1.00000000000015	10962	atac	Fibro-FBLN1	0.431742020305455
WT_16_4-3	WT	112718	15029	0.999999999999875	9129	atac	Fibro-ADAM28	0.341140493023992
WT_16_4-4	WT	263165	24853	0.999999999999881	12126	atac	Fibro-ADAM28	0.443576682287154
WT_16_4-5	WT	139938	16424	1.00000000000017	9984	atac	T	1
WT_16_4-6	WT	195076	20229	1.00000000000007	10893	atac	Fibro-ADAM28	0.515695696616635
WT_16_4-7	WT	225948	23269	0.999999999999884	11288	atac	Fibro-FBLN1	0.846300817849147
WT_16_5-1	WT	241013	23628	0.999999999999807	11552	atac	Fibro-ADAM28	0.543266237088536
WT_16_5-2	WT	217151	24581	1.00000000000022	11350	atac	Fibro-FBLN1	0.90221349770332
WT_16_5-3	WT	151683	17912	1.00000000000026	9934	atac	Fibro-ADAM28	0.47698985107298
WT_16_5-4	WT	259433	27148	1.00000000000005	11807	atac	Fibro-FBLN1	0.663208697345831
WT_16_5-5	WT	235180	24512	0.999999999999846	11701	atac	Fibro-ADAM28	0.515790631742256
WT_16_5-6	WT	140793	16896	1.00000000000019	9743	atac	Endo	0.303802427406574
WT_16_5-7	WT	130431	16550	0.999999999999924	9832	atac	Fibro-IRF1	0.329556635951948
WT_16_5-8	WT	211972	22426	1.00000000000005	11272	atac	Fibro-ADAM28	0.531722896359269
WT_16_6-1	WT	166844	18581	1.00000000000016	10492	atac	T	1
WT_16_6-2	WT	105664	14005	1.00000000000005	8897	atac	Fibro-ADAM28	0.324781642460357
WT_16_6-3	WT	243324	23565	1.00000000000018	11435	atac	Fibro-ADAM28	0.669545377785305
WT_16_6-4	WT	239246	25476	0.999999999999902	11629	atac	Fibro-FBLN1	0.50624207769302
WT_16_6-5	WT	269861	24263	1.00000000000026	11589	atac	Glial	0.965107741275007
WT_16_6-6	WT	199650	21742	1.00000000000026	11013	atac	Fibro-ADAM28	0.383344364207515
WT_16_6-7	WT	234488	24185	0.999999999999813	11329	atac	Fibro-FBLN1	0.84995700050579
WT_16_6-8	WT	258623	24949	0.999999999999852	11901	atac	Fibro-ADAM28	0.284568665991218
WT_16_7-1	WT	251462	24459	1.00000000000014	11819	atac	Fibro-ADAM28	0.678568899161499
WT_16_7-3	WT	230828	23664	1.0000000000001	11419	atac	Fibro-KCNJ8	0.927618868502662
WT_16_7-4	WT	294236	28780	1.0000000000001	12182	atac	Fibro-FBLN1	0.857406478397417
WT_16_7-5	WT	221389	22705	1.00000000000012	11483	atac	Fibro-ADAM28	0.616853097166392
WT_16_7-6	WT	288217	27003	0.999999999999934	11929	atac	Fibro-FBLN1	0.553263113316557
WT_16_7-7	WT	252774	23863	0.999999999999809	11617	atac	Endo	0.942235838905533
WT_16_7-8	WT	249931	24211	1.00000000000015	11876	atac	Fibro-ADAM28	0.551464041322538
WT_16_8-1	WT	129387	17676	0.999999999999981	9722	atac	Fibro-IRF1	0.280032598620428
WT_16_8-2	WT	231058	22735	1.00000000000004	11535	atac	Fibro-ADAM28	0.217951995635993
WT_16_8-4	WT	249274	26376	1.00000000000017	11747	atac	Fibro-FBLN1	0.718934321811132
WT_16_8-5	WT	204716	20833	0.999999999999898	10983	atac	Fibro-KCNJ8	0.764656839032765
WT_16_8-6	WT	185177	20536	1.00000000000015	10693	atac	Fibro-FBLN1	0.427948614102159
WT_16_8-7	WT	213822	23219	1.00000000000015	10724	atac	Fibro-PRSS35	0.335173411509024
WT_16_8-8	WT	321412	29674	1.00000000000012	12256	atac	Fibro-FBLN1	0.551877221927525
WT_16_9-1	WT	212439	21096	1.00000000000017	11125	atac	Fibro-VSTM2A	0.778481533808073
WT_16_9-2	WT	140557	17412	0.999999999999903	9999	atac	Fibro-IRF1	0.312659133382282
WT_16_9-3	WT	246049	23352	0.999999999999992	11564	atac	Endo	0.850752353280509
WT_16_9-4	WT	290186	26526	0.999999999999893	11934	atac	DC/Macro	0.747548130902214
WT_16_9-5	WT	200273	20685	0.999999999999925	11103	atac	Fibro-ADAM28	0.557672810605587
WT_16_9-6	WT	223991	22021	1.00000000000006	11515	atac	Fibro-ADAM28	0.649261462090563
WT_16_9-7	WT	176399	19180	0.999999999999816	10790	atac	Fibro-VSTM2A	0.871342786854723
WT_16_9-8	WT	254171	23757	1.00000000000001	11787	atac	Fibro-ADAM28	0.620000000659629
WT_16_10-1	WT	226564	23075	1.0000000000001	11605	atac	Fibro-VSTM2A	0.730435943882751
WT_16_10-2	WT	100867	13591	0.999999999999919	8523	atac	Fibro-ADAM28	0.668981662618597
WT_16_10-3	WT	182638	20564	0.999999999999936	10583	atac	Glial	0.961523803197191
WT_16_10-4	WT	189674	21234	1.00000000000012	10712	atac	Fibro-FBLN1	0.739313968712021
WT_16_10-5	WT	252843	26052	0.99999999999982	11712	atac	Fibro-FBLN1	0.84104671045175
WT_16_10-6	WT	198584	21559	1.00000000000005	11215	atac	Fibro-ADAM28	0.375673621765899
WT_16_10-7	WT	244943	24367	0.999999999999933	11698	atac	Fibro-VSTM2A	0.290248649025236
WT_16_10-8	WT	212191	22963	1.00000000000005	11298	atac	Fibro-ADAM28	0.483099623985552
WT_16_11-2	WT	140741	16977	1.00000000000002	9910	atac	DC/Macro	0.770485127451224
WT_16_11-3	WT	244743	23734	0.999999999999873	11430	atac	Glial	0.869205114584777
WT_16_11-4	WT	373442	34880	1.00000000000002	13087	atac	Epi	0.782551749962519
WT_16_11-5	WT	124010	15939	1.00000000000001	9333	atac	Fibro-ADAM28	0.574014264002185
WT_16_11-6	WT	211476	21700	1.00000000000004	11345	atac	Endo	0.873441613380374
WT_16_11-7	WT	195817	20438	0.999999999999943	10819	atac	Fibro-ADAM28	0.373212563563672
WT_16_11-8	WT	249166	24464	0.999999999999927	11828	atac	Fibro-ADAM28	0.809136448869799
WT_16_12-1	WT	269182	26646	0.999999999999722	11905	atac	Fibro-FBLN1	0.735716082702116
WT_16_12-2	WT	203124	21229	1.00000000000003	10937	atac	Fibro-FBLN1	0.492471555754727
WT_16_12-3	WT	229161	23746	1.00000000000008	11579	atac	Fibro-ADAM28	0.437778312458368
WT_16_12-4	WT	286137	27325	0.999999999999989	12134	atac	Endo	0.808765361749344
WT_16_12-5	WT	145746	17538	0.999999999999815	9960	atac	Fibro-ADAM28	0.296872748881429
WT_16_12-7	WT	215986	20792	0.999999999999917	11225	atac	Endo	0.445459353868409
WT_16_12-8	WT	246000	24276	1.00000000000015	11636	atac	SM-Visceral	0.465626441145355
WT_17_1-2	WT	249939	23700	1.00000000000028	11807	atac	Fibro-ADAM28	0.498806518995837
WT_17_1-3	WT	258801	22757	1.00000000000004	11676	atac	Endo	0.889916946610989
WT_17_1-4	WT	195504	21677	1.0000000000003	11143	atac	Fibro-ADAM28	0.75176719089349
WT_17_1-5	WT	203080	19132	1.00000000000002	10865	atac	Endo	0.97957480568139
WT_17_1-6	WT	246462	22811	1	11554	atac	Endo	0.92427079469188
WT_17_1-7	WT	113607	14571	0.99999999999998	9112	atac	Endo	0.339942807867729
WT_17_1-8	WT	123531	16323	1.00000000000003	9495	atac	Endo	0.381338958330442
WT_17_2-2	WT	244116	24144	0.999999999999974	11847	atac	Fibro-Prol	0.38982278072106
WT_17_2-3	WT	282163	25199	1.00000000000014	11865	atac	Fibro-ADAM28	0.711176359525617
WT_17_2-4	WT	217406	21461	1.00000000000008	11554	atac	Fibro-ADAM28	0.31951953322717
WT_17_2-5	WT	201283	20712	1.0000000000001	11299	atac	Fibro-ADAM28	0.683497669660671
WT_17_2-6	WT	185026	21464	0.99999999999993	10891	atac	Fibro-VSTM2A	0.432542671007143
WT_17_2-7	WT	200766	20555	1.00000000000003	11131	atac	Fibro-ADAM28	0.293862564753378
WT_17_2-8	WT	253712	24385	0.999999999999984	11736	atac	Fibro-ADAM28	0.697380502767465
WT_17_3-1	WT	211094	21366	1.00000000000017	11262	atac	Fibro-ADAM28	0.7685574137712
WT_17_3-2	WT	155038	18742	0.999999999999938	10467	atac	Fibro-IRF1	0.265608059244469
WT_17_3-3	WT	245652	23698	0.999999999999861	11666	atac	Fibro-ADAM28	0.822374570126717
WT_17_3-4	WT	228809	23303	0.999999999999858	11604	atac	Fibro-ADAM28	0.586132512283434
WT_17_3-5	WT	226927	24192	1.00000000000018	11303	atac	Fibro-FBLN1	0.721261449549597
WT_17_3-6	WT	228314	23120	1.00000000000015	11516	atac	Fibro-ADAM28	0.503149901998971
WT_17_3-8	WT	261120	24967	0.999999999999927	12048	atac	SM-Visceral	0.272370503987998
WT_17_4-1	WT	242676	23899	0.999999999999978	11648	atac	Fibro-ADAM28	0.494022526078208
WT_17_4-2	WT	222918	22797	1.00000000000003	11500	atac	Fibro-IRF1	0.321184056530166
WT_17_4-3	WT	148486	18804	0.999999999999909	10079	atac	Fibro-ADAM28	0.340731933552759
WT_17_4-4	WT	421741	30527	1.00000000000021	12875	atac	Fibro-ADAM28	0.615023422374916
WT_17_4-5	WT	247426	24749	1.00000000000008	11932	atac	Fibro-ADAM28	0.508976552134877
WT_17_4-6	WT	198296	20726	1.00000000000004	10916	atac	Fibro-ADAM28	0.341312302020495
WT_17_4-7	WT	241726	25443	0.99999999999991	11238	atac	Fibro-FBLN1	0.526954220659462
WT_17_4-8	WT	264655	25947	0.999999999999942	12076	atac	Fibro-NRK	0.383539473925153
WT_17_5-1	WT	254931	23417	1.00000000000003	11707	atac	Fibro-VSTM2A	0.658116784252265
WT_17_5-2	WT	185198	20389	1.00000000000002	10866	atac	Fibro-ADAM28	0.260817761824434
WT_17_5-3	WT	230494	23935	0.999999999999974	11652	atac	Fibro-ADAM28	0.624353622327279
WT_17_5-4	WT	209239	24146	0.999999999999822	11053	atac	Fibro-FBLN1	0.744650371364005
WT_17_5-5	WT	192875	19584	0.999999999999835	10929	atac	Fibro-ADAM28	0.305732160607772
WT_17_5-6	WT	204832	20878	0.999999999999713	11142	atac	Fibro-Prol	0.165908325063657
WT_17_5-7	WT	201125	21493	1.00000000000017	11193	atac	Fibro-ADAM28	0.66580867153282
WT_17_5-8	WT	238118	25402	1.00000000000018	11235	atac	Fibro-FBLN1	0.532289635215279
WT_17_6-1	WT	271647	26736	1.00000000000004	11690	atac	SM-Visceral	0.560488531301417
WT_17_6-2	WT	211127	21875	1.0000000000001	11303	atac	Fibro-ADAM28	0.756629569523385
WT_17_6-3	WT	302585	28706	0.999999999999975	12057	atac	Fibro-FBLN1	0.867597230388348
WT_17_6-4	WT	262051	25454	1.00000000000022	12060	atac	Fibro-ADAM28	0.395114920010242
WT_17_6-5	WT	186504	19420	0.99999999999997	10750	atac	DC/Macro	0.801863040081173
WT_17_6-6	WT	229819	24405	0.999999999999764	11430	atac	Fibro-KCNJ8	0.901104507955386
WT_17_6-7	WT	185375	20034	0.999999999999955	10202	atac	Fibro-FBLN1	0.625479335052087
WT_17_6-8	WT	290230	26073	1.00000000000023	12096	atac	Endo	0.895064708582735
WT_17_7-1	WT	288630	27545	0.999999999999928	12198	atac	Fibro-FBLN1	0.607180239355368
WT_17_7-2	WT	275065	25621	1.00000000000028	12084	atac	Endo	0.985512027099108
WT_17_7-3	WT	168683	19993	0.99999999999982	10583	atac	Glial	0.938829069006316
WT_17_7-4	WT	236688	23072	1.0000000000002	11729	atac	Fibro-ADAM28	0.60466571651888
WT_17_7-5	WT	229585	22155	0.99999999999998	11475	atac	Fibro-ADAM28	0.462114335107827
WT_17_7-6	WT	286397	26844	1.00000000000013	12062	atac	Fibro-FBLN1	0.467308415312735
WT_17_7-7	WT	188679	21080	1.00000000000006	10495	atac	Fibro-ADAM28	0.415307676842882
WT_17_7-8	WT	291688	28238	0.999999999999992	12090	atac	Fibro-FBLN1	0.582543569764676
WT_17_8-1	WT	188788	22404	1.00000000000002	10946	atac	Fibro-VSTM2A	0.322241054835637
WT_17_8-2	WT	241638	22079	0.999999999999988	11419	atac	Fibro-ADAM28	0.445151169398318
WT_17_8-3	WT	221182	21657	1.00000000000027	11426	atac	Fibro-ADAM28	0.565767683690254
WT_17_8-4	WT	146337	17979	1.00000000000014	10043	atac	Fibro-IRF1	0.312441894215919
WT_17_8-5	WT	225826	23176	0.999999999999693	11519	atac	Fibro-ADAM28	0.460035910875177
WT_17_8-6	WT	285449	25781	1.00000000000003	12076	atac	Endo	0.939223517739948
WT_17_8-7	WT	117409	15490	1.00000000000021	9000	atac	Fibro-ADAM28	0.396676766554129
WT_17_8-8	WT	236622	23710	0.999999999999925	11733	atac	Fibro-ADAM28	0.442610293448456
WT_17_9-1	WT	374588	29849	0.999999999999827	12505	atac	Fibro-ADAM28	0.680422687757733
WT_17_9-2	WT	221660	21740	1.00000000000002	11473	atac	Fibro-ADAM28	0.718811179620387
WT_17_9-3	WT	175363	19850	0.999999999999883	10692	atac	Fibro-ADAM28	0.711237860159382
WT_17_9-4	WT	176233	19521	0.99999999999994	10431	atac	Glial	0.913304128863427
WT_17_9-5	WT	240101	25295	0.999999999999968	11510	atac	Fibro-FBLN1	0.429288837154238
WT_17_9-6	WT	117876	15860	0.999999999999914	9295	atac	Fibro-IRF1	0.329385201908063
WT_17_9-7	WT	211008	21159	0.999999999999923	11249	atac	Fibro-ADAM28	0.785380383308308
WT_17_9-8	WT	287660	25968	0.999999999999971	12052	atac	Fibro-KCNJ8	0.88147575871884
WT_17_10-1	WT	196108	21121	1.00000000000001	11135	atac	Fibro-ADAM28	0.755854228079749
WT_17_10-2	WT	199260	21916	1	11301	atac	Epi	0.319243563389273
WT_17_10-3	WT	370555	32320	0.999999999999766	13043	atac	Epi	0.737953152610873
WT_17_10-4	WT	214982	21697	0.999999999999936	11478	atac	Fibro-ADAM28	0.339762401628078
WT_17_10-5	WT	175864	19837	1.00000000000003	10682	atac	Fibro-ADAM28	0.444461283378984
WT_17_10-6	WT	192389	21170	0.999999999999942	10936	atac	Fibro-ADAM28	0.573867030683781
WT_17_10-7	WT	181726	20165	0.999999999999871	10468	atac	Glial	0.936964866318489
WT_17_10-8	WT	275962	26651	0.999999999999986	11874	atac	Fibro-FBLN1	0.694496997855151
WT_17_11-1	WT	278669	25524	0.999999999999879	12161	atac	Fibro-ADAM28	0.339351199238434
WT_17_11-2	WT	233998	22306	1.00000000000012	11815	atac	Epi	0.864420005222666
WT_17_11-3	WT	253199	24762	1.00000000000007	11431	atac	Fibro-PRSS35	0.745811027304373
WT_17_11-4	WT	277064	25451	1.00000000000025	11889	atac	Endo	0.962879506728226
WT_17_11-5	WT	157935	19441	1.00000000000001	10034	atac	Fibro-VSTM2A	0.362717728310546
WT_17_11-6	WT	154492	18043	0.999999999999852	10038	atac	Fibro-ADAM28	0.315701475147548
WT_17_11-7	WT	162157	18833	1.00000000000002	10375	atac	Endo	0.634566392084234
WT_17_11-8	WT	190289	21371	0.999999999999708	10879	atac	Fibro-ADAM28	0.499346840877892
WT_17_12-1	WT	326860	27020	0.999999999999822	12255	atac	Fibro-VSTM2A	0.415161452178162
WT_17_12-2	WT	175669	19944	0.999999999999985	10491	atac	Fibro-ADAM28	0.449366747104202
WT_17_12-3	WT	246866	24280	0.999999999999955	11746	atac	Fibro-ADAM28	0.639113605700588
WT_17_12-4	WT	229725	21993	1.00000000000013	11311	atac	Endo	0.818164329207269
WT_17_12-5	WT	374086	26723	0.999999999999819	12277	atac	Endo	0.9540337203891
WT_17_12-6	WT	199803	21135	0.999999999999966	11247	atac	Fibro-ADAM28	0.530288552926425
WT_17_12-7	WT	236170	22254	1.00000000000029	11427	atac	Fibro-VSTM2A	0.338657377324021
WT_17_12-8	WT	293830	29024	0.999999999999811	12060	atac	SM-Visceral	0.288254702532792
WT_18_1-1	WT	259217	24381	0.999999999999881	11899	atac	Fibro-ADAM28	0.445539823690846
WT_18_1-2	WT	251655	25877	0.999999999999897	11900	atac	Fibro-ADAM28	0.458327870244833
WT_18_1-3	WT	253899	23191	0.999999999999973	11280	atac	Fibro-ADAM28	0.532742404425489
WT_18_1-4	WT	274244	27157	0.999999999999937	11939	atac	Fibro-FBLN1	0.694127730965304
WT_18_1-5	WT	181437	18581	1.00000000000019	10485	atac	Fibro-VSTM2A	0.860156724826919
WT_18_1-6	WT	254560	24325	0.999999999999929	11585	atac	Fibro-VSTM2A	0.567159893057697
WT_18_1-7	WT	254520	24927	0.999999999999875	11632	atac	Fibro-PRSS35	0.795023924212783
WT_18_1-8	WT	253588	24084	1.00000000000004	11638	atac	Endo	0.844220468272743
WT_18_2-1	WT	297317	25199	1.0000000000001	11904	atac	Endo	0.981597113546685
WT_18_2-2	WT	172316	19785	0.999999999999801	10554	atac	Endo	0.725304567323704
WT_18_2-3	WT	267265	27486	1.00000000000018	11637	atac	Fibro-FBLN1	0.531262780222931
WT_18_2-4	WT	273764	27674	1.00000000000003	11848	atac	Fibro-FBLN1	0.847679045020891
WT_18_2-5	WT	159596	18185	0.999999999999975	10451	atac	Fibro-IRF1	0.425723545398549
WT_18_2-6	WT	141339	18047	1.00000000000013	9791	atac	Fibro-ADAM28	0.42945369961823
WT_18_2-7	WT	235680	23553	1.00000000000009	11572	atac	Fibro-ADAM28	0.549709579830426
WT_18_2-8	WT	230911	22880	0.999999999999809	11748	atac	Fibro-VSTM2A	0.3988160514927
WT_18_3-1	WT	240372	21555	0.999999999999888	11340	atac	Endo	0.958812134175037
WT_18_3-2	WT	349047	31634	0.999999999999881	12823	atac	Epi	0.624758062173371
WT_18_3-3	WT	336364	23365	1.00000000000012	11596	atac	Fibro-Prol	0.590530660357482
WT_18_3-4	WT	122625	16467	0.999999999999971	9484	atac	Fibro-ADAM28	0.484406009643874
WT_18_3-5	WT	207288	22578	0.99999999999988	10985	atac	Fibro-PRSS35	0.388549142865363
WT_18_3-6	WT	254640	25225	0.999999999999892	11592	atac	Fibro-PRSS35	0.387956132467812
WT_18_3-7	WT	200008	20313	0.999999999999966	11158	atac	Endo	0.780755649786656
WT_18_3-8	WT	215477	23236	1.0000000000002	11530	atac	SM-Visceral	0.354994915024552
WT_18_4-1	WT	197811	21177	0.999999999999872	11070	atac	Fibro-ADAM28	0.648782267566567
WT_18_4-2	WT	166110	19394	1.00000000000002	10494	atac	Fibro-ADAM28	0.606329814016562
WT_18_4-4	WT	196862	21521	0.999999999999955	10810	atac	Fibro-IRF1	0.45646462365805
WT_18_4-5	WT	139795	16425	0.999999999999999	9810	atac	Fibro-ADAM28	0.330824456374602
WT_18_4-6	WT	212167	22136	0.999999999999827	11113	atac	Fibro-ADAM28	0.636146724243193
WT_18_4-7	WT	183176	20987	0.999999999999988	10823	atac	Fibro-IRF1	0.326303383873167
WT_18_4-8	WT	252699	23744	0.999999999999731	11431	atac	Fibro-ADAM28	0.461489501743645
WT_18_5-2	WT	233809	25742	1.00000000000002	11552	atac	Fibro-FBLN1	0.673109179708151
WT_18_5-3	WT	192658	21119	0.999999999999846	10828	atac	Fibro-ADAM28	0.419034831349083
WT_18_5-4	WT	181642	19630	0.999999999999982	10920	atac	Fibro-ADAM28	0.351761110058087
WT_18_5-5	WT	151873	17270	0.999999999999981	10115	atac	Fibro-ADAM28	0.62713638595266
WT_18_5-6	WT	172405	19847	1.00000000000013	10362	atac	Fibro-IRF1	0.428666215979282
WT_18_5-7	WT	194466	21951	0.999999999999803	10858	atac	Fibro-FBLN1	0.757702755465396
WT_18_5-8	WT	246717	24556	1	11639	atac	Fibro-KCNJ8	0.864559549205338
WT_18_6-1	WT	234776	22217	1	11310	atac	Fibro-VSTM2A	0.686492439888387
WT_18_6-2	WT	203197	21289	1.00000000000001	11281	atac	Fibro-ADAM28	0.518462280777457
WT_18_6-3	WT	235647	24145	0.999999999999898	11653	atac	Fibro-ADAM28	0.411316076356863
WT_18_6-4	WT	514172	30949	1.00000000000001	12936	atac	Fibro-ADAM28	0.4334967599073
WT_18_6-6	WT	235867	23260	1.00000000000001	11745	atac	Fibro-VSTM2A	0.328975296432723
WT_18_6-7	WT	259203	24858	1.00000000000009	11949	atac	Fibro-VSTM2A	0.355708847822081
WT_18_6-8	WT	269919	26831	1.00000000000023	11772	atac	Fibro-NRK	0.309853911646495
WT_18_7-1	WT	223560	22717	1.00000000000018	11457	atac	Fibro-VSTM2A	0.538421337851715
WT_18_7-2	WT	237345	25607	1.00000000000005	11295	atac	Fibro-FBLN1	0.550572758147208
WT_18_7-3	WT	225337	22724	1.00000000000028	11493	atac	SM-Visceral	0.554777404414797
WT_18_7-4	WT	195930	22530	0.9999999999998	11085	atac	Fibro-IRF1	0.318784755392274
WT_18_7-6	WT	260837	26479	0.999999999999982	11866	atac	Fibro-FBLN1	0.783852070627819
WT_18_7-7	WT	224032	23157	0.999999999999964	11436	atac	Fibro-ADAM28	0.389363363886087
WT_18_7-8	WT	250855	24591	1.00000000000015	11860	atac	Fibro-ADAM28	0.63576947608071
WT_18_8-1	WT	146563	19120	0.999999999999967	10127	atac	Fibro-IRF1	0.359789652988998
WT_18_8-2	WT	309986	28572	0.999999999999794	12338	atac	Endo	0.904179087107961
WT_18_8-3	WT	360414	30345	1.00000000000011	12133	atac	Fibro-FBLN1	0.531775097903496
WT_18_8-4	WT	326722	21595	0.999999999999906	10749	atac	Fibro-NRK	0.412386077799336
WT_18_8-5	WT	183345	16390	0.999999999999871	8742	atac	Fibro-ADAM28	0.549865288868379
WT_18_8-6	WT	156573	19430	0.999999999999973	10449	atac	Fibro-IRF1	0.334948380327059
WT_18_8-7	WT	224934	22608	0.999999999999822	11897	atac	Epi	0.894531378422796
WT_18_8-8	WT	297361	28061	0.999999999999808	11854	atac	Fibro-PRSS35	0.307039574637785
WT_18_9-1	WT	208722	22508	1.00000000000004	11341	atac	Fibro-ADAM28	0.56834111632963
WT_18_9-2	WT	208762	21871	0.999999999999879	11087	atac	Fibro-ADAM28	0.415747434544734
WT_18_9-3	WT	259137	26101	0.999999999999793	11927	atac	Fibro-FBLN1	0.718831897078592
WT_18_9-4	WT	181208	20377	1.00000000000004	10493	atac	Fibro-ADAM28	0.391211378788229
WT_18_9-5	WT	100965	14337	0.99999999999998	8552	atac	Fibro-ADAM28	0.633141607157018
WT_18_9-6	WT	206883	21686	1.00000000000002	11333	atac	Fibro-ADAM28	0.663505137995847
WT_18_9-8	WT	174203	20685	0.999999999999962	10573	atac	Fibro-FBLN1	0.693474025538696
WT_18_10-1	WT	277223	25072	0.99999999999987	11854	atac	Endo	0.940181096532757
WT_18_10-2	WT	248747	24463	0.999999999999994	11356	atac	Endo	0.925370163704731
WT_18_10-3	WT	193976	22444	0.999999999999765	10889	atac	Fibro-ADAM28	0.493120836580075
WT_18_10-4	WT	225620	24554	1	11298	atac	Fibro-FBLN1	0.698360799322097
WT_18_10-5	WT	192550	19787	0.999999999999925	10806	atac	Fibro-VSTM2A	0.771030843969941
WT_18_10-6	WT	191462	20378	0.999999999999984	10891	atac	Fibro-Prol	0.486600022879386
WT_18_10-7	WT	244554	26297	0.999999999999831	11530	atac	Fibro-NRK	0.597644158919514
WT_18_10-8	WT	138407	17612	0.999999999999781	9883	atac	Fibro-ADAM28	0.239713479334909
WT_18_11-1	WT	178781	19834	1.00000000000009	10668	atac	Fibro-ADAM28	0.38269301049897
WT_18_11-2	WT	345708	30047	1.00000000000009	12738	atac	Epi	0.897719582715814
WT_18_11-3	WT	217030	22656	0.99999999999996	11320	atac	Fibro-ADAM28	0.572177383591249
WT_18_11-4	WT	219310	23529	0.99999999999991	11254	atac	Fibro-FBLN1	0.583800335448161
WT_18_11-5	WT	195076	21246	1.00000000000005	11111	atac	Fibro-ADAM28	0.577968932283546
WT_18_11-6	WT	188408	21194	1	11013	atac	Fibro-ADAM28	0.626850036457173
WT_18_11-7	WT	725198	36880	1.00000000000015	12990	atac	Fibro-FBLN1	0.56975822225294
WT_18_11-8	WT	278233	28011	0.999999999999834	11791	atac	Fibro-NRK	0.481409524405304
WT_18_12-2	WT	226093	23026	1.00000000000018	11513	atac	Fibro-ADAM28	0.445012659768391
WT_18_12-3	WT	261562	24305	0.999999999999791	11851	atac	Fibro-Prol	0.341635290588064
WT_18_12-4	WT	225090	22937	0.999999999999949	11503	atac	Fibro-ADAM28	0.446835098312991
WT_18_12-5	WT	184618	19747	0.999999999999901	10779	atac	Fibro-ADAM28	0.555336914630683
WT_18_12-7	WT	104418	14208	0.999999999999862	8787	atac	Fibro-ADAM28	0.365956290194711
WT_18_12-8	WT	169555	20861	0.999999999999994	10583	atac	Fibro-ADAM28	0.7110888913637
WT_3_1-1	WT	268585	26058	1.00000000000008	12081	atac	Fibro-IRF1	0.41575018400185
WT_3_1-2	WT	198024	21947	1.00000000000003	10966	atac	Epi	0.48789790966228
WT_3_1-3	WT	189780	21023	0.999999999999957	10795	atac	Fibro-FBLN1	0.561832477125663
WT_3_1-4	WT	257554	26256	1	11674	atac	Fibro-FBLN1	0.724011000522552
WT_3_1-5	WT	149769	17975	1.00000000000006	10052	atac	Fibro-ADAM28	0.495348183619057
WT_3_1-6	WT	286722	26457	0.999999999999798	12232	atac	Fibro-ADAM28	0.624051674487418
WT_3_1-8	WT	224847	22477	0.999999999999793	11376	atac	Epi	0.728910645572422
WT_3_2-1	WT	253908	23731	0.999999999999996	11569	atac	Fibro-ADAM28	0.719073235848354
