human	PR10_XXL_SD-1	211668072	244.9333	SD-1_cell1	3368954	3701535	2643202	58537	3176341	3025267	3025267
human	PR10_XXL_SD-1	211668072	244.9333	SD-1_cell2	3046933	3314759	2257945	71678	2759485	2593518	2593518
human	PR10_XXL_SD-1	211668072	244.9333	SD-1_cell3	1514213	1693033	1025236	23799	1283501	1201060	1201060
human	PR10_XXL_SD-1	211668072	244.9333	SD-1_cell4	1150	12798	196	4	1509	250	250
human	PR10_XXL_SD-1	211668072	244.9333	SD-1_cell5	554024	631218	335335	13315	420123	383705	383705
human	PR10_XXL_SD-1	211668072	244.9333	SD-1_cell6	1595394	1798542	789815	31317	996336	927489	927489
human	PR10_XXL_SD-1	211668072	244.9333	SD-1_cell7	688837	763760	239056	43052	339902	277167	277167
human	PR10_XXL_SD-1	211668072	244.9333	SD-1_cell8	2096773	2270352	1617911	22997	1898998	1846305	1846305
human	PR10_XXL_SD-1	211668072	244.9333	SD-1_cell9	854848	956311	674567	22821	819893	771373	771373
human	PR10_XXL_SD-1	211668072	244.9333	SD-1_cell10	2780612	3014039	2012210	75300	2442232	2298294	2298294
human	PR10_XXL_SD-1	211668072	244.9333	SD-1_cell11	2089794	2295227	1478965	36699	1816193	1720157	1720157
human	PR10_XXL_SD-1	211668072	244.9333	SD-1_cell12	309	15715	143	173	3228	263	263
human	PR10_XXL_SD-1	211668072	244.9333	SD-1_cell13	2076916	2266420	1622734	25629	1945390	1853510	1853510
human	PR10_XXL_SD-1	211668072	244.9333	SD-1_cell14	3694643	4107272	2520393	24701	3008873	2911257	2911257
human	PR10_XXL_SD-1	211668072	244.9333	SD-1_cell15	3260445	3528357	2452932	29228	2886355	2800086	2800086
human	PR10_XXL_SD-1	211668072	244.9333	SD-1_cell16	432468	474226	173500	20795	242162	206332	206332
human	PR10_XXL_SD-1	211668072	244.9333	SD-1_cell17	2520264	2803736	1819161	69630	2243223	2109011	2109011
human	PR10_XXL_SD-1	211668072	244.9333	SD-1_cell18	678335	755449	214966	52508	324923	249143	249143
human	PR10_XXL_SD-1	211668072	244.9333	SD-1_cell19	506471	580728	152746	11459	210754	182229	182229
human	PR10_XXL_SD-1	211668072	244.9333	SD-1_cell20	3296	27247	592	118	3135	776	776
human	PR10_XXL_SD-1	211668072	244.9333	SD-1_cell21	2650824	2932723	2161186	26494	2551595	2460893	2460893
human	PR10_XXL_SD-1	211668072	244.9333	SD-1_cell22	4512375	5010366	3284675	45799	3905479	3775405	3775405
human	PR10_XXL_SD-1	211668072	244.9333	SD-1_cell23	3136533	3417086	2423237	29174	2831192	2752461	2752461
human	PR10_XXL_SD-1	211668072	244.9333	SD-1_cell24	3200082	3487745	2556670	37026	3014253	2917593	2917593
human	PR10_XXL_SD-1	211668072	244.9333	SD-1_cell25	897013	1026924	454219	62735	623049	531304	531304
human	PR10_XXL_SD-1	211668072	244.9333	SD-1_cell26	1203445	1309906	788403	76439	1020498	907337	907337
human	PR10_XXL_SD-1	211668072	244.9333	SD-1_cell27	1358053	1510064	966842	27518	1180211	1116009	1116009
human	PR10_XXL_SD-1	211668072	244.9333	SD-1_cell28	646	7434	156	181	1947	215	215
human	PR10_XXL_SD-1	211668072	244.9333	SD-1_cell29	2161012	2356088	1671945	22729	1975098	1906817	1906817
human	PR10_XXL_SD-1	211668072	244.9333	SD-1_cell30	2717792	3003893	1691064	32671	2025824	1941532	1941532
human	PR10_XXL_SD-1	211668072	244.9333	SD-1_cell31	5253902	5687890	4211271	38540	4971548	4823035	4823035
human	PR10_XXL_SD-1	211668072	244.9333	SD-1_cell32	2742040	2995079	2090746	32635	2476355	2401889	2401889
human	PR10_XXL_SD-1	211668072	244.9333	SD-1_cell33	2298314	2693689	1566937	67767	1976229	1820543	1820543
human	PR10_XXL_SD-1	211668072	244.9333	SD-1_cell34	1753390	1994479	1160935	80515	1501741	1364194	1364194
human	PR10_XXL_SD-1	211668072	244.9333	SD-1_cell35	1055946	1251880	646756	18460	826024	772730	772730
human	PR10_XXL_SD-1	211668072	244.9333	SD-1_cell36	1358	20325	1277	207	4522	1788	1788
human	PR10_XXL_SD-1	211668072	244.9333	SD-1_cell37	2365933	2700318	1880620	27979	2326560	2226606	2226606
human	PR10_XXL_SD-1	211668072	244.9333	SD-1_cell38	2586594	2997980	1554644	29053	1918858	1827978	1827978
human	PR10_XXL_SD-1	211668072	244.9333	SD-1_cell39	1762761	2001488	1362361	22326	1649563	1590681	1590681
human	PR10_XXL_SD-1	211668072	244.9333	SD-1_cell40	2206701	2472766	1702205	29073	2071975	2002962	2002962
human	PR10_XXL_SD-1	211668072	244.9333	SD-1_cell41	1949022	2242835	1272641	54330	1793789	1649780	1649780
human	PR10_XXL_SD-1	211668072	244.9333	SD-1_cell42	2783623	3063886	1771454	61497	2447426	2278692	2278692
human	PR10_XXL_SD-1	211668072	244.9333	SD-1_cell43	1347577	1580667	823833	25013	1139625	1058041	1058041
human	PR10_XXL_SD-1	211668072	244.9333	SD-1_cell44	535	17450	1218	152	5230	2386	2386
human	PR10_XXL_SD-1	211668072	244.9333	SD-1_cell45	3447849	3831707	2465888	27316	3335939	3175342	3175342
human	PR10_XXL_SD-1	211668072	244.9333	SD-1_cell46	3734531	4275494	2353380	33327	3122992	2979619	2979619
human	PR10_XXL_SD-1	211668072	244.9333	SD-1_cell47	698838	801768	192385	39588	350887	259271	259271
human	PR10_XXL_SD-1	211668072	244.9333	SD-1_cell48	885240	989026	601591	18125	810861	761432	761432
