p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
Peak-13772-1	2.314476372474e-32	0.182458449562286	0.787	0.41	7.72141720526541e-27	Fibro-ITM2A	Peak-13772-1
Peak-6745-2	2.53124967964695e-32	0.192106732340675	0.88	0.523	8.44460330625736e-27	Fibro-ITM2A	Peak-6745-2
Peak-18052-1	3.02213321000065e-32	0.12144463923656	0.683	0.266	1.00822594872116e-26	Fibro-ITM2A	Peak-18052-1
Peak-18594-1	3.99496375866666e-32	0.173619096996953	0.689	0.301	1.33277583938382e-26	Fibro-ITM2A	Peak-18594-1
Peak-31713-2	4.60552943302467e-32	0.117726920012643	0.601	0.206	1.53646909626909e-26	Fibro-ITM2A	Peak-31713-2
Peak-6804-2	4.83588785316899e-32	0.187223466739347	0.842	0.482	1.61331989024712e-26	Fibro-ITM2A	Peak-6804-2
Peak-11820-2	5.11896028687933e-32	0.148309925483647	0.699	0.292	1.70775681714696e-26	Fibro-ITM2A	Peak-11820-2
Peak-19843-1	6.59841746004954e-32	0.181447718125688	0.732	0.347	2.20132444251697e-26	Fibro-ITM2A	Peak-19843-1
Peak-37664-1	1.46319589577886e-31	0.124848870571062	0.601	0.217	4.8814263557437e-26	Fibro-ITM2A	Peak-37664-1
Peak-20492-2	1.62826975809138e-31	0.199566580624513	0.754	0.365	5.43213587075896e-26	Fibro-ITM2A	Peak-20492-2
Peak-39152-1	1.86121200954051e-31	0.140662562840481	0.65	0.271	6.20926383350848e-26	Fibro-ITM2A	Peak-39152-1
Peak-14655-2	2.45700335038735e-31	0.168347018605447	0.727	0.358	8.19690715736127e-26	Fibro-ITM2A	Peak-14655-2
Peak-28040-1	2.8488342984303e-31	0.0999868882112789	0.628	0.217	9.50411005636526e-26	Fibro-ITM2A	Peak-28040-1
Peak-9662-2	3.68461452343918e-31	0.176932967107672	0.798	0.422	1.22923898962264e-25	Fibro-ITM2A	Peak-9662-2
Peak-14945-3	4.00098384713827e-31	0.119358754095842	0.541	0.178	1.33478422517919e-25	Fibro-ITM2A	Peak-14945-3
Peak-15091-3	4.07519431551286e-31	0.181689766635328	0.699	0.322	1.35954187637551e-25	Fibro-ITM2A	Peak-15091-3
Peak-42755-1	5.22854566207789e-31	0.130022214916327	0.601	0.218	1.74431603250845e-25	Fibro-ITM2A	Peak-42755-1
Peak-43069-1	1.27877884362055e-30	0.121476802282469	0.552	0.18	4.26618525135625e-25	Fibro-ITM2A	Peak-43069-1
Peak-34589-1	1.42176005156247e-30	0.128614292316437	0.579	0.204	4.74319057841962e-25	Fibro-ITM2A	Peak-34589-1
Peak-15398-1	1.56220038429689e-30	0.118322307267424	0.568	0.196	5.21171919006822e-25	Fibro-ITM2A	Peak-15398-1
Peak-4413-8	1.66711673959258e-30	0.176863241649706	0.863	0.508	5.56173483962439e-25	Fibro-ITM2A	Peak-4413-8
Peak-6953-2	2.09794358491544e-30	0.141828103137406	0.749	0.343	6.99903351137981e-25	Fibro-ITM2A	Peak-6953-2
Peak-13133-1	2.1321222387623e-30	0.159528550079191	0.787	0.42	7.11305828562444e-25	Fibro-ITM2A	Peak-13133-1
Peak-53956-2	3.32115298533897e-30	0.108419786644072	0.617	0.226	1.10798313205087e-24	Fibro-ITM2A	Peak-53956-2
Peak-24647-2	3.71816863556851e-30	0.156647261124032	0.721	0.338	1.24043311118655e-24	Fibro-ITM2A	Peak-24647-2
