orig.ident	nCount_ATAC	nFeature_ATAC	nCount_ACTIVITY	nFeature_ACTIVITY	tech	predicted.id	prediction.score.max	tSNE_1	tSNE_2	EPCAM	VIM	PTPRC	HBG1
WT_12_7-4	WT	172382	55662	58688.5558934672	17119	atac	Epi	0.773975619345175	42.068218746596	1.19032963908099	1.96100522287097	-0.314619132777652	-0.115666004720209	-0.092707651815819
WT_12_7-5	WT	59740	25868	27501.0597731723	12654	atac	Fibro-PRSS35	0.24619974714979	-10.4485366279726	14.9409038415081	0.145325795168731	-0.955535269851143	-0.115666004720209	-0.092707651815819
WT_12_7-6	WT	122352	40964	43748.7304501404	14975	atac	Fibro-ADAM28	0.556666159158477	-23.711956236186	-3.00141202111693	1.24440265137205	-0.955535269851143	-0.115666004720209	-0.092707651815819
WT_12_7-7	WT	113920	39454	41798.3623178429	15134	atac	Fibro-PRSS35	0.482567632862356	10.6566981158141	2.14680960610538	1.28618906196744	-0.955535269851143	-0.115666004720209	-0.092707651815819
WT_12_7-8	WT	140607	48684	50857.4581226493	15917	atac	Fibro-FBLN1	0.564847038966484	16.0106108712908	7.97697836978675	-0.354026042479587	0.191630113937401	-0.115666004720209	-0.092707651815819
WT_12_8-1	WT	92595	35962	38114.8883163154	14122	atac	Fibro-IRF1	0.585025916571239	-21.8740429519352	-0.175657740045598	-1.04018241792797	0.599466247702275	-0.115666004720209	-0.092707651815819
WT_12_8-2	WT	108573	37736	40077.8585481949	14732	atac	Fibro-VSTM2A	0.807520522673161	-6.25444673848695	-8.67937773082283	0.507206116119051	-0.955535269851143	-0.115666004720209	-0.092707651815819
WT_12_8-3	WT	90458	32016	34093.9430677438	13941	atac	Fibro-ADAM28	0.41405727584633	-3.72799984202719	7.45781184678036	0.724263695910294	-0.955535269851143	-0.115666004720209	-0.092707651815819
WT_12_8-4	WT	91903	34306	35830.8628856331	14445	atac	T	0.985045278181613	4.64343912824199	-31.2185979182785	-1.04018241792797	-0.955535269851143	-0.115666004720209	-0.092707651815819
WT_12_8-5	WT	105288	37657	39721.7430827545	14790	atac	Fibro-FBLN1	0.739600525838987	23.2043533618121	0.79835635062391	0.185902936032966	0.546000367119449	-0.115666004720209	-0.092707651815819
WT_12_8-6	WT	95207	37780	39636.1763533907	14536	atac	Fibro-KCNJ8	0.670128827598454	-23.5357511831535	-0.937407290016154	-1.04018241792797	-0.955535269851143	-0.115666004720209	-0.092707651815819
WT_12_8-7	WT	144771	47687	50090.3894672448	15669	atac	Fibro-NRK	0.682362042884753	13.3167560059004	5.92975079383957	-0.344419647276942	0.207101876748037	-0.115666004720209	-0.092707651815819
WT_12_8-8	WT	131684	43667	46830.9306738032	15658	atac	Endo	0.922832729949804	-24.5316382914846	14.471344034104	-0.300400170787435	0.637703296892137	6.97606115605038	-0.092707651815819
WT_12_9-1	WT	103222	34893	37290.7061762919	14268	atac	Fibro-ADAM28	0.328701342917923	-7.75713557698701	8.81285752154831	-0.132087505193755	-0.955535269851143	-0.115666004720209	-0.092707651815819
WT_12_9-2	WT	96737	35462	37092.2159636259	14622	atac	Fibro-KCNJ8	0.918013917508502	-3.58905013412093	13.0398037526574	2.25570815415796	-0.955535269851143	-0.115666004720209	-0.092707651815819
WT_12_9-3	WT	60185	25184	26916.9475771565	12562	atac	Erythrocyte	0.356045073576387	15.9704004221474	-17.4243900934233	0.654889834728726	-0.079184056144484	-0.115666004720209	-0.092707651815819
WT_12_9-4	WT	108241	37868	39796.8727477127	15030	atac	Erythrocyte	0.382498525957455	-7.54773441296192	-2.53990541547907	-0.183330350860929	-0.955535269851143	8.09832007060042	-0.092707651815819
WT_12_9-5	WT	100263	34585	37359.1448662175	14336	atac	Glial	0.410195650335592	-14.0930248395253	-6.41931053305084	-1.04018241792797	-0.955535269851143	-0.115666004720209	-0.092707651815819
WT_12_9-6	WT	66984	28856	30676.5769040312	13234	atac	Erythrocyte	0.586224356560165	-7.16376167245895	9.79173238487887	0.0383295791345292	-0.955535269851143	-0.115666004720209	-0.092707651815819
WT_12_9-7	WT	102587	36544	38867.4801300509	14557	atac	Fibro-ADAM28	0.430976753312883	-12.5347731347566	-4.42185865974875	0.546629066260582	-0.955535269851143	-0.115666004720209	-0.092707651815819
WT_12_9-8	WT	127121	43229	45882.4223001616	15460	atac	Fibro-FBLN1	0.684531480292922	19.8783605528022	2.45676261610444	0.342735270384668	-0.150966669518251	-0.115666004720209	-0.092707651815819
WT_12_10-1	WT	100793	35076	37502.2443656274	14201	atac	Fibro-ADAM28	0.746028828341361	-2.34501310119487	-7.41852663888126	0.188552736389456	-0.378135500602006	-0.115666004720209	-0.092707651815819
WT_12_10-2	WT	99473	34925	37397.4057906013	14364	atac	Fibro-ADAM28	0.730282777314712	5.63719680605232	-4.61655704612159	-1.04018241792797	1.61807839476534	-0.115666004720209	-0.092707651815819
WT_12_10-3	WT	107674	37177	39663.77314105	14318	atac	Fibro-ADAM28	0.408487719437871	-18.9522052713345	-1.41944096069084	-1.04018241792797	-0.955535269851143	-0.115666004720209	-0.092707651815819
WT_12_10-4	WT	115208	39523	42180.6150452358	14998	atac	Fibro-ADAM28	0.533638356733961	3.56147629454152	-5.68640200576057	1.3078080710674	-0.955535269851143	-0.115666004720209	-0.092707651815819
WT_12_10-5	WT	114755	39067	41487.4115116527	14895	atac	Fibro-VSTM2A	0.584235954534491	-3.26379032838147	3.44380338611561	-0.60343191828316	-0.955535269851143	-0.115666004720209	-0.092707651815819
WT_12_10-6	WT	121277	43395	45962.8909940707	15622	atac	CACNA1A-ELF3+	0.704426074836766	36.8913704337018	2.49334349684322	0.340703213994679	-0.421785738987211	-0.115666004720209	-0.092707651815819
WT_12_10-7	WT	100063	34461	37012.0569487558	14359	atac	Fibro-ADAM28	0.328075338737631	-1.30233146312529	-1.65116667400147	-0.553850042708238	-0.955535269851143	-0.115666004720209	-0.092707651815819
WT_12_10-8	WT	116663	39635	41782.9098394106	15181	atac	Fibro-ADAM28	0.491501693983669	-2.98051859484061	-1.77612139818525	-0.6063519035582	-0.079285571621834	-0.115666004720209	-0.092707651815819
WT_12_11-1	WT	109560	37648	40234.8352542366	14634	atac	Fibro-ADAM28	0.27404383586437	-12.2655428913751	-9.07017443057242	1.3122828382302	0.529700964469517	-0.115666004720209	-0.092707651815819
WT_12_11-2	WT	112592	38723	41214.5592982611	15002	atac	Fibro-ADAM28	0.489134095163453	-6.51392732894333	1.13848206921083	2.23136951659743	0.0176968001383299	-0.115666004720209	-0.092707651815819
WT_12_11-3	WT	84620	30678	32990.590905641	13624	atac	Erythrocyte	0.563034615212556	-9.57322191662349	-7.34148418766913	0.39413377212741	0.708718425166557	-0.115666004720209	-0.092707651815819
WT_12_11-4	WT	99360	35253	36987.040409214	14465	atac	T	1	4.58470596328881	-32.2522777443213	-1.04018241792797	-0.955535269851143	-0.115666004720209	-0.092707651815819
WT_12_11-5	WT	93487	33575	36110.4100463901	14035	atac	Fibro-Prol	0.412152015408309	-9.60448252998773	3.73165173964902	-1.04018241792797	-0.955535269851143	-0.115666004720209	-0.092707651815819
WT_12_11-6	WT	137147	44471	47515.2403678366	15476	atac	Fibro-ADAM28	0.279496782950105	7.51213893950947	0.393297265949015	1.50769382456055	-0.17634625078151	-0.115666004720209	-0.092707651815819
WT_12_11-7	WT	123862	41881	44369.8282258158	15212	atac	Fibro-VSTM2A	0.886487108122048	-8.78854899556342	-11.9403814055737	-0.26327344734854	-0.955535269851143	-0.115666004720209	-0.092707651815819
WT_12_11-8	WT	117479	40974	43532.5671448151	15085	atac	Fibro-FBLN1	0.891593407063838	19.9083971433998	6.75152436580148	2.11248815013291	-0.111388369313655	-0.115666004720209	-0.092707651815819
WT_12_12-1	WT	122814	40253	42709.8146271794	15140	atac	Fibro-ADAM28	0.41039292136478	-6.48532269387092	-1.04166020949288	0.993535829410971	-0.955535269851143	-0.115666004720209	-0.092707651815819
WT_12_12-2	WT	125254	41240	43909.8777595444	15018	atac	Fibro-ADAM28	0.354518783124572	-11.9170966025764	1.82114090504162	-0.25591623781535	-0.118004482298512	-0.115666004720209	-0.092707651815819
WT_12_12-3	WT	115521	38239	40662.0672200198	14852	atac	Fibro-ADAM28	0.480547531971598	-9.52119667887698	-0.596659948851831	-0.598708697055841	-0.955535269851143	-0.115666004720209	-0.092707651815819
WT_12_12-4	WT	100874	35887	38553.2949487158	14375	atac	Erythrocyte	0.658235353829	-6.35620016348789	14.9657716763339	0.55719769129034	-0.955535269851143	-0.115666004720209	-0.092707651815819
WT_12_12-5	WT	79319	30110	32148.163301903	13509	atac	Fibro-FBLN1	0.377857262027197	-9.09380631675841	5.82545193390597	2.80589462888058	-0.955535269851143	-0.115666004720209	-0.092707651815819
WT_12_12-6	WT	150132	48377	51077.1803345572	15936	atac	Fibro-ADAM28	0.383242014055715	-4.42329437811598	2.89058783282869	-1.04018241792797	0.252984996539715	-0.115666004720209	-0.092707651815819
WT_12_12-7	WT	118661	38329	41181.7148488458	14692	atac	Fibro-ADAM28	0.759189868214111	-10.6544731518316	-10.8214947239365	-1.04018241792797	0.0183944256602579	-0.115666004720209	-0.092707651815819
WT_12_12-8	WT	135548	41988	44572.031521528	15588	atac	Fibro-VSTM2A	0.435482266870647	-6.90947175734083	-6.33981181919356	-1.04018241792797	-0.048687011496318	-0.115666004720209	-0.092707651815819
WT_13_1-1	WT	112952	37337	39722.340547652	14777	atac	Fibro-ADAM28	0.539949297244019	0.128329709706243	-0.712780365619402	-0.181890340875872	-0.955535269851143	-0.115666004720209	-0.092707651815819
WT_13_1-2	WT	114670	38829	41287.5498408332	14808	atac	Fibro-FBLN1	0.910567785757231	17.3772736015023	4.5398636678383	0.469740065051708	2.83076940767211	-0.115666004720209	-0.092707651815819
WT_13_1-3	WT	115781	38090	40367.1521868907	14704	atac	SM-Visceral	0.55236837876918	6.4165502672768	1.94364583314654	0.169095938497352	0.0360230689393529	-0.115666004720209	-0.092707651815819
WT_13_1-4	WT	201826	54766	58915.4390037716	16618	atac	Endo	0.984182336423126	-25.6556175511098	14.2420584023884	0.533065962436918	-0.253151365439613	-0.115666004720209	-0.092707651815819
WT_13_1-5	WT	106166	37049	39793.6286930788	14316	atac	Fibro-ADAM28	0.294623534305196	-12.4517482032839	-8.81633305673979	-0.58590495957838	0.8687451923332	-0.115666004720209	-0.092707651815819
WT_13_1-7	WT	112893	37191	39713.1377518578	14595	atac	Fibro-ADAM28	0.715414084565386	-13.3447009407246	-3.96278387161869	-0.18171219975949	-0.408397022869011	-0.115666004720209	-0.092707651815819
WT_13_1-8	WT	79018	31122	33310.5387349614	13631	atac	Endo	0.421281764782058	-19.984310923716	4.56911600630623	-0.0367081193898326	-0.955535269851143	-0.115666004720209	-0.092707651815819
WT_13_2-1	WT	76979	29520	31404.2639333479	13336	atac	Fibro-ADAM28	0.312617667129482	-0.7368851423461	-25.5144857717931	2.63614707939804	-0.955535269851143	-0.115666004720209	-0.092707651815819
WT_13_2-2	WT	95429	35254	37349.6695476276	14018	atac	Fibro-FBLN1	0.78494305843973	14.6558419138404	5.15432015665825	-0.13336374566861	0.570607182796632	-0.115666004720209	-0.092707651815819
WT_13_2-4	WT	120460	42327	44698.1654022781	15543	atac	Epi	0.519301316901707	37.641147425171	1.61702141296902	0.656708463582669	0.701224028651025	7.28242687754432	-0.092707651815819
WT_13_2-5	WT	100670	36977	38604.4436800301	14263	atac	Fibro-FBLN1	0.46929365148506	13.4290845818117	2.15050543357411	2.37718041598911	-0.955535269851143	-0.115666004720209	-0.092707651815819
WT_13_2-6	WT	116852	39462	41686.7517622088	14934	atac	Fibro-FBLN1	0.541998301339883	14.2522899573572	4.69398477222172	2.00599387113035	-0.955535269851143	-0.115666004720209	-0.092707651815819
WT_13_2-7	WT	93925	32755	34718.3875262818	13959	atac	Fibro-KCNJ8	0.833393413904078	-3.94829900650688	13.3357730694425	2.62202468646859	-0.955535269851143	-0.115666004720209	-0.092707651815819
WT_13_2-8	WT	80136	32412	34210.3035891046	13991	atac	Fibro-ADAM28	0.540908350701543	9.11665261520077	-16.9342051641088	0.719453712524663	0.193312759569657	-0.115666004720209	-0.092707651815819
WT_13_3-1	WT	124078	39996	42708.0591303068	14956	atac	Fibro-VSTM2A	0.49043550306599	-9.18507463547894	-9.7998965372013	0.0582712265880031	-0.955535269851143	-0.115666004720209	-0.092707651815819
WT_13_3-2	WT	148994	48898	50574.8967517314	16471	atac	Epi	0.941307377494667	43.9163868118673	0.947816593399585	1.8011976650659	-0.955535269851143	-0.115666004720209	-0.092707651815819
WT_13_3-3	WT	117033	41220	43597.6267252746	15189	atac	Fibro-FBLN1	0.925061946815715	16.7246068086732	6.94095006632052	0.0387413923411693	-0.454523748641246	-0.115666004720209	-0.092707651815819
WT_13_3-4	WT	116029	39847	42546.6461611241	15066	atac	Fibro-ADAM28	0.460875205501745	-4.71080972085136	-4.80271305695366	0.432646621562134	0.770716446109002	-0.115666004720209	-0.092707651815819
WT_13_3-5	WT	101535	36659	39275.341634124	14481	atac	Fibro-FBLN1	0.521053028578917	13.2712860463228	2.97809685521409	0.533119082649824	-0.955535269851143	-0.115666004720209	-0.092707651815819
WT_13_3-6	WT	114128	39829	42288.5509563625	15001	atac	Fibro-FBLN1	0.70980570220432	19.6019324038635	3.18288059361937	0.44009908643301	-0.00457502255271984	-0.115666004720209	-0.092707651815819
WT_13_3-7	WT	97750	33799	36210.0962750031	14335	atac	Fibro-Prol	0.429979296376964	-6.53436020991433	-6.09209034312084	0.286293832219022	0.136994311070329	-0.115666004720209	-0.092707651815819
WT_13_3-8	WT	134909	42989	46624.8149333739	15331	atac	Endo	0.953014079521205	-26.5486540561778	15.6993895822587	-1.04018241792797	-0.162708493591119	-0.115666004720209	-0.092707651815819
WT_13_4-1	WT	106588	36037	38285.0262862549	14527	atac	Fibro-ADAM28	0.365408431082879	-5.78980092747553	-5.65223120206597	1.96636465658192	1.96309394097854	-0.115666004720209	-0.092707651815819
WT_13_4-2	WT	122284	41008	45015.7270178645	15125	atac	Endo	0.981697169992616	-27.5186513212465	15.3450443666537	0.365011248872804	-0.411210933871808	-0.115666004720209	-0.092707651815819
WT_13_4-3	WT	175905	52985	54918.9646718178	16364	atac	Fibro-VSTM2A	0.883019873389209	-7.72986300347399	-11.9094337839585	2.92385020441047	1.21258862943021	-0.115666004720209	-0.092707651815819
WT_13_4-4	WT	110656	36780	39321.2116333943	14392	atac	Fibro-ADAM28	0.439914090596654	-7.73698255540975	-8.78769661150252	-1.04018241792797	-0.955535269851143	-0.115666004720209	-0.092707651815819
WT_13_4-5	WT	102231	37597	39568.4130117092	14610	atac	Fibro-FBLN1	0.344780452049661	23.3188426696183	0.665346991462196	-0.178900923490096	0.877266456985055	-0.115666004720209	-0.092707651815819
WT_13_4-6	WT	69450	28532	30009.135255052	13032	atac	Fibro-KCNJ8	0.251803614318326	9.57394136036542	6.09141354561861	0.0591730992366589	0.332981113973489	-0.115666004720209	-0.092707651815819
WT_13_4-7	WT	68695	29291	30953.3032536756	13026	atac	Fibro-IRF1	0.306462642278001	-23.8062539350968	3.4850550108071	0.0299191708424249	-0.955535269851143	-0.115666004720209	-0.092707651815819
WT_13_4-8	WT	117272	39702	42139.9527785778	14982	atac	Fibro-ADAM28	0.379019010158536	-5.23582397025881	-8.68773766422801	-0.226251097103559	-0.955535269851143	-0.115666004720209	-0.092707651815819
WT_13_5-1	WT	104385	37556	39716.034920885	14770	atac	Fibro-ADAM28	0.540467445614124	-6.01333145290489	3.17068276123737	-1.04018241792797	0.871671946585706	-0.115666004720209	-0.092707651815819
WT_13_5-2	WT	67283	25790	28008.6066685405	12622	atac	Erythrocyte	0.333437434262234	-16.5808185855354	16.912163413311	-1.04018241792797	-0.955535269851143	-0.115666004720209	-0.092707651815819
WT_13_5-3	WT	114316	40487	43096.5068665708	15042	atac	Fibro-FBLN1	0.933736722329551	16.9250522964375	1.86346010759549	-0.618872904742553	1.35140229538165	-0.115666004720209	-0.092707651815819
WT_13_5-4	WT	91837	32751	34983.6995315613	14054	atac	Fibro-ADAM28	0.757610191045805	-2.92768413416945	-0.189063492326494	-1.04018241792797	-0.955535269851143	-0.115666004720209	-0.092707651815819
WT_13_5-5	WT	86229	30899	33029.9999236801	13666	atac	SM-Visceral	0.602548414027559	6.73178506546834	-17.8598773069487	-0.499187714965904	0.229379298375482	-0.115666004720209	-0.092707651815819
WT_13_5-6	WT	56232	23259	24787.4580309256	12026	atac	Endo	0.69251161888021	-18.2877244621733	9.49386095463889	-1.04018241792797	-0.955535269851143	-0.115666004720209	-0.092707651815819
WT_13_5-8	WT	82744	31715	33598.7525730442	13757	atac	Fibro-Prol	0.298349469330112	-26.8768345830605	-6.10517304508853	-1.04018241792797	-0.955535269851143	-0.115666004720209	-0.092707651815819
WT_13_6-1	WT	114371	38087	40475.9056492725	14696	atac	Fibro-ADAM28	0.403668798396477	-14.5912826548961	-3.11493362298923	0.494671657447072	-0.053659216192446	-0.115666004720209	-0.092707651815819
WT_13_6-2	WT	145151	46296	50054.0134166915	15429	atac	Endo	0.965251915665255	-27.4618649320115	14.315084403059	-0.343957388006136	2.57423011164974	-0.115666004720209	-0.092707651815819
WT_13_6-3	WT	118149	39097	41484.8001707567	14819	atac	Fibro-ADAM28	0.421754659250097	-5.53374794430071	-5.74449117741869	0.463804475097133	0.0119946717317541	-0.115666004720209	-0.092707651815819
WT_13_6-4	WT	107865	38343	41048.7730054031	15027	atac	Fibro-ADAM28	0.552716872632379	-11.1317061066967	-4.4882764946859	1.56018348071138	-0.955535269851143	-0.115666004720209	-0.092707651815819
WT_13_6-6	WT	101227	35868	38356.5734362997	14533	atac	Fibro-VSTM2A	0.370982604257716	-1.4867036615822	3.05904153369068	1.72934993952643	0.0824078796505058	-0.115666004720209	-0.092707651815819
WT_13_6-7	WT	179103	49847	52748.3462192442	16007	atac	Fibro-IRF1	0.379063601684863	-3.425879038263	3.14762993195751	-1.04018241792797	-0.955535269851143	-0.115666004720209	-0.092707651815819
WT_13_6-8	WT	93102	37624	39485.4799839256	14482	atac	Fibro-IRF1	0.3194433794485	-22.834995420495	-4.81912258393622	2.32643934314622	0.880424681758736	-0.115666004720209	-0.092707651815819
WT_13_7-1	WT	119919	41875	43979.7276034089	15372	atac	Fibro-NRK	0.621279208110922	19.3381411724689	-6.30328726393101	2.24889859839964	0.347170100658593	-0.115666004720209	-0.092707651815819
WT_13_7-2	WT	101754	35780	37965.268729037	14555	atac	Fibro-VSTM2A	0.849465957006586	-7.01233347095707	-11.3742566640272	-0.565332988095188	-0.384747442933146	-0.115666004720209	-0.092707651815819
WT_13_7-3	WT	99663	34962	37080.0610341859	14443	atac	Erythrocyte	0.258846025801919	-5.87025934674024	-1.58243834736547	-1.04018241792797	-0.955535269851143	-0.115666004720209	-0.092707651815819
WT_13_7-4	WT	123912	40729	43689.7799307808	15419	atac	Fibro-ADAM28	0.728920187247909	-5.39600915899157	-0.818650004481831	1.44441142411537	-0.114157782223658	-0.115666004720209	-0.092707651815819
WT_13_7-5	WT	45187	20374	21980.632579378	11338	atac	Fibro-ADAM28	0.315800672473731	-10.1782811757609	19.9146739998882	1.43311227897109	0.585816963374234	-0.115666004720209	-0.092707651815819
WT_13_7-6	WT	129089	43288	45559.3879506152	15283	atac	Fibro-FBLN1	0.83777469479208	18.815344639834	4.6235346248059	0.350953997357572	-0.145747902601598	-0.115666004720209	-0.092707651815819
WT_13_7-7	WT	94305	33874	36022.0773564889	14169	atac	Fibro-ADAM28	0.441728918540578	-2.24126723133071	-5.08620392290352	-0.103726726076727	-0.955535269851143	-0.115666004720209	-0.092707651815819
WT_13_7-8	WT	110029	38467	40270.380351543	14900	atac	Glial	1	17.3134269727535	26.075917783399	-0.192366693022551	0.850969156392665	-0.115666004720209	-0.092707651815819
WT_13_8-1	WT	123479	42472	44966.6646747691	15311	atac	Fibro-FBLN1	0.571843865178006	20.9240411905028	-1.46486847556626	0.913549363038469	0.692946824883453	-0.115666004720209	-0.092707651815819
WT_13_8-2	WT	80703	33115	35262.3736669619	13818	atac	Fibro-VSTM2A	0.245891285088845	-25.2072379251022	-0.00713935218540881	-0.535391402892865	0.16297585628087	-0.115666004720209	-0.092707651815819
WT_13_8-3	WT	106039	36489	38661.4162718331	14433	atac	Fibro-KCNJ8	0.460812318021384	-4.91594187226708	9.10015559374717	-1.04018241792797	-0.0154830717203655	-0.115666004720209	-0.092707651815819
WT_13_8-4	WT	102474	36616	39124.991429081	14610	atac	Fibro-ADAM28	0.424415464929948	-9.30507359631009	1.43129100940728	-0.170171173452406	-0.955535269851143	-0.115666004720209	-0.092707651815819
WT_13_8-5	WT	112605	38212	40908.6469114495	14725	atac	Fibro-ADAM28	0.353432013997894	-9.77368331101434	8.47903948716225	1.36197041090506	-0.955535269851143	-0.115666004720209	-0.092707651815819
WT_13_8-6	WT	75304	31727	33428.0520927456	13369	atac	Fibro-KCNJ8	0.461095274076286	-24.2879938799854	-1.18159179788622	2.25745100483249	0.216964169226182	-0.115666004720209	-0.092707651815819
WT_13_8-7	WT	93048	33422	34946.0887248635	13762	atac	Glial	1	17.0639970125661	27.5528824118802	-0.531113926635082	1.47396028311283	-0.115666004720209	-0.092707651815819
WT_13_9-1	WT	89892	32387	34842.7245216493	13918	atac	Fibro-IRF1	0.489892086953048	-7.88868241474928	8.01657576719661	2.16668069229426	0.574583741062489	-0.115666004720209	-0.092707651815819
WT_13_9-2	WT	100245	35648	37915.7837736813	14417	atac	Fibro-ADAM28	0.408650454811016	-11.375654970576	-4.16339708648025	-1.04018241792797	-0.955535269851143	-0.115666004720209	-0.092707651815819
WT_13_9-3	WT	124127	38667	41103.147698826	14782	atac	Fibro-VSTM2A	0.81272670020293	-7.51000207326069	-10.7082498338955	-1.04018241792797	-0.955535269851143	-0.115666004720209	-0.092707651815819
WT_13_9-4	WT	97232	34766	37038.4796434124	14295	atac	Erythrocyte	0.588021910530295	-5.8224795402301	-1.38578580421796	-1.04018241792797	-0.955535269851143	-0.115666004720209	-0.092707651815819
WT_13_9-5	WT	96428	33696	35927.944546552	14062	atac	Fibro-ADAM28	0.417992659254213	-3.30764107433483	-2.38617751228312	1.5608173698777	-0.955535269851143	-0.115666004720209	-0.092707651815819
WT_13_9-6	WT	118350	41984	44030.692130645	15177	atac	Fibro-FBLN1	0.918827146598082	20.7505890652873	2.50554514539419	1.89255618631375	2.19092294688287	-0.115666004720209	-0.092707651815819
WT_13_9-7	WT	93912	32119	34191.5258550645	13986	atac	Fibro-VSTM2A	0.502921778372261	-0.67356292600078	-14.3541658401849	-1.04018241792797	-0.955535269851143	-0.115666004720209	-0.092707651815819
WT_13_9-8	WT	99517	34788	37801.8866561994	14015	atac	Endo	0.992723489055529	-24.9547204013579	11.2071367559733	-0.143033290437529	0.0959820341114994	-0.115666004720209	-0.092707651815819
WT_13_10-1	WT	96116	33915	36530.7980391893	14239	atac	Fibro-ADAM28	0.538942166815456	-7.44322807349648	-3.79329210750941	-1.04018241792797	-0.955535269851143	-0.115666004720209	-0.092707651815819
WT_13_10-2	WT	97922	35295	37749.9953793068	14431	atac	Fibro-FBLN1	0.695611733320029	20.7557984519778	4.54429066528824	-1.04018241792797	-0.955535269851143	-0.115666004720209	-0.092707651815819
WT_13_10-3	WT	101150	35537	37809.7968429302	14459	atac	SM-Visceral	0.398295479729174	6.37616882455171	1.9103490221849	-0.143200587042678	-0.955535269851143	-0.115666004720209	-0.092707651815819
WT_13_10-4	WT	102251	35767	38248.404247791	14229	atac	Fibro-ADAM28	0.480240328969176	2.96573602332962	-22.5356169692889	-1.04018241792797	0.513431978964951	-0.115666004720209	-0.092707651815819
WT_13_10-5	WT	110031	37174	39751.5175532436	14525	atac	Fibro-VSTM2A	0.58092277336367	-3.17345346006798	3.73841297953356	-0.182454637911344	-0.955535269851143	-0.115666004720209	-0.092707651815819
WT_13_10-6	WT	70419	27560	29551.5786040682	13073	atac	Fibro-KCNJ8	0.29006422486542	-8.18569177002455	14.7261392888651	-0.440266425493552	-0.955535269851143	-0.115666004720209	-0.092707651815819
WT_13_10-7	WT	94316	32888	35052.5513406286	13812	atac	Fibro-ADAM28	0.578392787389186	-3.81101614650641	-6.07197136398597	-1.04018241792797	1.06698044782831	-0.115666004720209	-0.092707651815819
WT_13_10-8	WT	140494	44566	48627.4260627141	15247	atac	Endo	1	-28.3078690584535	12.7308894907121	1.49581510736788	-0.449442676285521	-0.115666004720209	-0.092707651815819
WT_13_11-1	WT	103106	38571	40095.8390846322	14639	atac	Fibro-NRK	0.485460500358673	11.751728368114	4.94168850582781	0.506635437529747	-0.955535269851143	-0.115666004720209	-0.092707651815819
WT_13_11-2	WT	120796	41572	44341.9387750547	15323	atac	Fibro-FBLN1	0.848956313276449	19.5204280917085	3.76118310725078	-0.26283128427133	0.411054782102623	-0.115666004720209	-0.092707651815819
WT_13_11-3	WT	99636	35317	37756.9908551352	14369	atac	Fibro-ADAM28	0.440196810944976	-14.775176953284	2.95643348369503	0.584634961187296	-0.955535269851143	-0.115666004720209	-0.092707651815819
WT_13_11-4	WT	119401	39284	42076.5537840128	15031	atac	Fibro-ADAM28	0.63806887388486	-4.36358068822919	-3.51987534303248	2.18606802701163	-0.955535269851143	-0.115666004720209	-0.092707651815819
WT_13_11-5	WT	76372	28565	30347.3041118036	13163	atac	Fibro-ADAM28	0.369211231307478	-7.55196038746837	5.79804591033861	-1.04018241792797	-0.955535269851143	-0.115666004720209	-0.092707651815819
WT_13_11-6	WT	107726	37060	39421.9920619825	14746	atac	Fibro-ADAM28	0.452815485657788	-7.76990989849729	-3.31311039660403	-0.176037818659361	-0.955535269851143	-0.115666004720209	-0.092707651815819
WT_13_11-7	WT	103125	37235	39735.0868378602	14679	atac	Fibro-FBLN1	0.639586668877803	8.20450904320564	11.2819500373241	0.185550684707315	0.050149991995408	-0.115666004720209	-0.092707651815819
WT_13_11-8	WT	113891	37954	40208.6153713612	14571	atac	Fibro-VSTM2A	0.863622303228574	-9.18287173393773	-10.2742479659922	-1.04018241792797	-0.955535269851143	-0.115666004720209	-0.092707651815819
WT_13_12-1	WT	150137	48500	49759.0425240186	16226	atac	DC/Macro	0.746716508992717	-3.76847377473983	-40.7841310502942	0.251246256749813	-0.955535269851143	-0.115666004720209	-0.092707651815819
WT_13_12-2	WT	113428	38097	40450.2368073779	14855	atac	Fibro-ADAM28	0.484624874720723	-4.99463481439945	-5.66919352218511	-0.195749094825315	-0.955535269851143	-0.115666004720209	-0.092707651815819
WT_13_12-3	WT	121455	39720	42311.6153415003	15015	atac	Fibro-ADAM28	0.704496641936069	-12.320542038222	-1.4306071812963	0.439429999847209	-0.955535269851143	-0.115666004720209	-0.092707651815819
WT_13_12-4	WT	125168	39859	42973.6488160334	14902	atac	Fibro-ADAM28	0.515551875188691	-14.889836650459	-1.59338509641746	0.420482368839281	-0.0182554205547647	-0.115666004720209	-0.092707651815819
WT_13_12-5	WT	109369	38658	41028.821447239	14917	atac	Fibro-ADAM28	0.388429831841188	-10.3416498028715	-4.94717264498612	-0.206448573057703	0.453100053172317	-0.115666004720209	-0.092707651815819
WT_13_12-6	WT	71962	29573	31159.682443882	13222	atac	Fibro-Prol	0.404659322390604	-18.7806138958692	1.55693535783542	0.855083769537266	0.820442478304783	-0.115666004720209	-0.092707651815819
WT_13_12-7	WT	86326	32318	34429.4838647922	13549	atac	Fibro-ADAM28	0.306558005952949	-18.5748703925782	4.79912206718699	1.04779839869041	1.50201057859081	-0.115666004720209	-0.092707651815819
WT_13_12-8	WT	137851	41981	44342.6229455531	15102	atac	Fibro-VSTM2A	0.714650913624552	-7.40869704244371	-10.0199574491885	2.07306496204335	0.337909411249149	-0.115666004720209	-0.092707651815819
