prob	cor_quantile
0	-0.374985837407804
0.01	-0.0560382536937687
0.02	-0.0474651514669665
0.03	-0.0422741518590958
0.04	-0.0384509290250286
0.05	-0.0353774420334091
0.06	-0.0327796560929034
0.07	-0.0305201565988412
0.08	-0.0285056184933712
0.09	-0.0266799023596193
0.1	-0.0250111227051892
0.11	-0.023464694087086
0.12	-0.0220122409523496
0.13	-0.0206494613324783
0.14	-0.0193567416343216
0.15	-0.0181295430751459
0.16	-0.0169550798298815
0.17	-0.0158317414468453
0.18	-0.014746826384825
0.19	-0.0136997222044447
0.2	-0.0126867132273189
0.21	-0.0117060460704354
0.22	-0.0107524481101903
0.23	-0.00982584479445359
0.24	-0.00891904414206767
0.25	-0.00803095145915196
0.26	-0.00716376682901805
0.27	-0.00631520866290552
0.28	-0.0054843780224383
0.29	-0.00466703696027758
0.3	-0.00386124067984119
0.31	-0.00306838551175007
0.32	-0.0022882640297709
0.33	-0.00151650966091174
0.34	-0.000753865435508182
0.35	-1.35234460602098e-06
0.36	0.000743739364860934
0.37	0.0014844219948113
0.38	0.00221707034491115
0.39	0.00294383491329135
0.4	0.00366439791875954
0.41	0.00437974212784604
0.42	0.00509335806079792
0.43	0.00580053571898005
0.44	0.00650687160679866
0.45	0.00721143537125074
0.46	0.00790987949615547
0.47	0.00860722417580418
0.48	0.0093038124331151
0.49	0.0099985818907969
0.5	0.0106954351611865
0.51	0.0113935420606653
0.52	0.0120911262845364
0.53	0.0127882034124893
0.54	0.0134880005267294
0.55	0.0141894646861057
0.56	0.0148943563092014
0.57	0.0156008203165252
0.58	0.0163109276560821
0.59	0.0170243610322881
0.6	0.0177431315547456
0.61	0.0184682736716153
0.62	0.0191987508840231
0.63	0.0199344144268099
0.64	0.0206749847190252
0.65	0.0214230037985437
0.66	0.0221797693370872
0.67	0.0229467608216563
0.68	0.0237226614002502
0.69	0.0245072886865087
0.7	0.0253056196349563
0.71	0.0261150764842921
0.72	0.026939494853145
0.73	0.0277797803705909
0.74	0.0286338225597126
0.75	0.0295063339033054
0.76	0.0304005994545898
0.77	0.0313164961995452
0.78	0.0322534762720224
0.79	0.0332149923961199
0.8	0.0342048288872126
0.81	0.0352259458477566
0.82	0.0362827071498736
0.83	0.0373778435496945
0.84	0.038515255982566
0.85	0.039703327525707
0.86	0.0409495913465732
0.87	0.0422563836813746
0.88	0.0436365976385751
0.89	0.0451047114277012
0.9	0.0466726642418536
0.91	0.0483705990488374
0.92	0.0502149734666787
0.93	0.0522544749303889
0.94	0.0545426912206946
0.95	0.0571579375332618
0.96	0.0602630604105468
0.97	0.0641186378602459
0.98	0.0693382925805157
0.99	0.0778964644064657
1	0.80426333677164
