prob	cor_quantile
0	-0.399615720872327
0.01	-0.0650286767624581
0.02	-0.0557231828893754
0.03	-0.0499769906404112
0.04	-0.0457055629341818
0.05	-0.0422635318331497
0.06	-0.0393481899200544
0.07	-0.0368000251481604
0.08	-0.0345209780494526
0.09	-0.032454462677348
0.1	-0.0305518781861079
0.11	-0.0287886287647413
0.12	-0.0271421879542204
0.13	-0.0255900259194437
0.14	-0.0241192662148801
0.15	-0.0227166267710321
0.16	-0.0213790356911247
0.17	-0.0200931308023863
0.18	-0.0188539300443955
0.19	-0.0176624819486846
0.2	-0.0165073239804153
0.21	-0.0153848323709241
0.22	-0.0142955567719773
0.23	-0.0132327478868213
0.24	-0.0121955321350169
0.25	-0.011181659513863
0.26	-0.010187962447951
0.27	-0.00921323936247818
0.28	-0.008258597449822
0.29	-0.00731921785948728
0.3	-0.00639669852595043
0.31	-0.00548526545784952
0.32	-0.00459000760836745
0.33	-0.00370490882921177
0.34	-0.00283233756499011
0.35	-0.00196867298157735
0.36	-0.00111437569776489
0.37	-0.000267582058530639
0.38	0.000575246482594656
0.39	0.0014105848023285
0.4	0.00223877639328449
0.41	0.00306156437192835
0.42	0.00387894925067989
0.43	0.00469298858035621
0.44	0.00550396716165394
0.45	0.00631174456451068
0.46	0.00711787177056665
0.47	0.00792101073017589
0.48	0.00872098203543103
0.49	0.00952329639297065
0.5	0.0103244398314294
0.51	0.0111263864258677
0.52	0.011924865097964
0.53	0.0127283999823283
0.54	0.0135341829408372
0.55	0.0143434683451261
0.56	0.0151544303413157
0.57	0.0159678374550493
0.58	0.0167861533602928
0.59	0.0176093789442591
0.6	0.0184371032936795
0.61	0.0192688378901086
0.62	0.0201068113315027
0.63	0.0209538598004651
0.64	0.0218063740261688
0.65	0.0226673273100129
0.66	0.0235388421545659
0.67	0.0244198837621128
0.68	0.0253147249806431
0.69	0.0262212905992583
0.7	0.0271383043089752
0.71	0.0280732451652043
0.72	0.029023128705845
0.73	0.0299917460505127
0.74	0.0309761127529446
0.75	0.0319809737492363
0.76	0.0330090347143523
0.77	0.034061641874246
0.78	0.0351427287095081
0.79	0.0362508739430072
0.8	0.0373925123316718
0.81	0.0385693719480779
0.82	0.0397811116580922
0.83	0.0410428083396901
0.84	0.042352907192567
0.85	0.043721057144692
0.86	0.0451514908527254
0.87	0.0466568468151602
0.88	0.0482457580906301
0.89	0.0499355983364445
0.9	0.0517407250857456
0.91	0.053682817255313
0.92	0.0557991396613192
0.93	0.0581295099632268
0.94	0.0607515694441843
0.95	0.063745874699098
0.96	0.0672959982278302
0.97	0.0716804522501579
0.98	0.0776058614228601
0.99	0.087212225441769
1	0.805232076509215
