human	WD_C-B1_63	2577855	2297402	2224415	89.12%	0.8912	86.29%	single	8.6500
human	WD_C-B1_64	1605346	1431904	1371221	89.20%	0.8920	85.42%	single	7.1167
human	WD_C-B1_65	2170955	1927596	1863894	88.79%	0.8879	85.86%	single	6.7167
human	WD_C-B1_66	204626	179056	173198	87.50%	0.8750	84.64%	single	4.0500
human	WD_C-B1_67	391230	342818	331065	87.63%	0.8763	84.62%	single	4.1333
human	WD_C-B1_68	999077	886730	858491	88.75%	0.8875	85.93%	single	5.0667
human	WD_C-B1_69	1032855	916433	889295	88.73%	0.8873	86.10%	single	2.8167
human	WD_C-B1_70	1354608	1192243	1144532	88.01%	0.8801	84.49%	single	2.8500
human	WD_C-B1_71	2434256	2106466	2040975	86.53%	0.8653	83.84%	single	4.7667
human	WD_C-B1_72	3242522	2889239	2799087	89.10%	0.8910	86.32%	single	5.8667
human	WD_C-B1_73	13018	5599	5485	43.01%	0.4301	42.13%	single	1.3667
human	WD_C-B1_74	392710	335269	326061	85.37%	0.8537	83.03%	single	1.8667
human	WD_C-B1_75	662095	583237	562562	88.09%	0.8809	84.97%	single	2.3000
human	WD_C-B1_76	899704	798523	770670	88.75%	0.8875	85.66%	single	2.6667
human	WD_C-B1_77	1508985	1340211	1295170	88.82%	0.8882	85.83%	single	3.6333
human	WD_C-B1_78	1901530	1700064	1654891	89.41%	0.8941	87.03%	single	3.7500
human	WD_C-B1_79	2970842	2626406	2531070	88.41%	0.8841	85.20%	single	5.4833
human	WD_C-B1_80	1258220	1118745	1086713	88.91%	0.8891	86.37%	single	2.9500
human	WD_C-B1_81	1529367	1248447	1203531	81.63%	0.8163	78.69%	single	3.3167
human	WD_C-B1_82	1729552	1475774	1427407	85.33%	0.8533	82.53%	single	3.4667
human	WD_C-B1_83	1501772	1326682	1286061	88.34%	0.8834	85.64%	single	3.7833
human	WD_C-B1_84	2496670	2221142	2152659	88.96%	0.8896	86.22%	single	4.7500
human	WD_C-B1_85	1994512	1777050	1721345	89.10%	0.8910	86.30%	single	3.8333
human	WD_C-B1_86	2066158	1829120	1770312	88.53%	0.8853	85.68%	single	4.0167
human	WD_C-B1_87	642775	513945	493527	79.96%	0.7996	76.78%	single	2.0667
human	WD_C-B1_88	240662	182458	176962	75.82%	0.7582	73.53%	single	1.5667
human	WD_C-B1_89	2225299	1958356	1877261	88.00%	0.8800	84.36%	single	4.2833
human	WD_C-B1_90	263858	199673	198927	75.67%	0.7567	75.39%	single	1.6000
human	WD_C-B1_91	1333791	1174861	1132681	88.08%	0.8808	84.92%	single	3.1500
human	WD_C-B1_92	2515958	2223199	2142699	88.36%	0.8836	85.16%	single	4.9000
human	WD_C-B1_93	1569368	1393549	1335410	88.80%	0.8880	85.09%	single	5.0000
human	WD_C-B1_94	2357217	2073048	2009078	87.94%	0.8794	85.23%	single	6.2000
human	WD_C-B1_95	1847384	1617866	1538279	87.58%	0.8758	83.27%	single	5.3333
human	WD_C-B1_96	2372693	2101217	2028840	88.56%	0.8856	85.51%	single	6.1167
human	WD_C-B2_01	1275904	1134648	1097052	88.93%	0.8893	85.98%	single	3.1833
human	WD_C-B2_02	1746366	1544003	1490903	88.41%	0.8841	85.37%	single	3.5833
human	WD_C-B2_03	1672033	1498932	1442547	89.65%	0.8965	86.28%	single	3.5000
human	WD_C-B2_04	1835498	1597261	1530002	87.02%	0.8702	83.36%	single	3.8167
human	WD_C-B2_05	219271	168587	158028	76.89%	0.7689	72.07%	single	1.5667
human	WD_C-B2_06	1449751	1320393	1274628	91.08%	0.9108	87.92%	single	3.3333
human	WD_C-B2_07	1405466	1265853	1217274	90.07%	0.9007	86.61%	single	3.0500
human	WD_C-B2_08	1756150	1606720	1559453	91.49%	0.9149	88.80%	single	3.5833
human	WD_C-B2_09	2472281	2223036	2146095	89.92%	0.8992	86.81%	single	11.2333
human	WD_C-B2_10	1512379	1348412	1301072	89.16%	0.8916	86.03%	single	9.6833
human	WD_C-B2_11	3560677	3261809	3150408	91.61%	0.9161	88.48%	single	12.9167
human	WD_C-B2_12	1103909	995747	949408	90.20%	0.9020	86.00%	single	9.1667
human	WD_C-B2_13	1596044	1447091	1396964	90.67%	0.9067	87.53%	single	3.6333
human	WD_C-B2_14	1829515	1648822	1599416	90.12%	0.9012	87.42%	single	3.7500
human	WD_C-B2_15	2327560	1453433	1408538	62.44%	0.6244	60.52%	single	3.8500
human	WD_C-B2_16	2522135	2300904	2216942	91.23%	0.9123	87.90%	single	4.7500
human	WD_C-B2_17	1610302	1442013	1399793	89.55%	0.8955	86.93%	single	8.1833
human	WD_C-B2_18	2425441	2205127	2128285	90.92%	0.9092	87.75%	single	9.2333
human	WD_C-B2_19	2300531	2093969	1996283	91.02%	0.9102	86.77%	single	9.1333
human	WD_C-B2_20	738102	655963	629607	88.87%	0.8887	85.30%	single	6.8667
human	WD_C-B2_21	2203301	2013640	1944825	91.39%	0.9139	88.27%	single	4.0167
human	WD_C-B2_22	1344411	1217247	1177568	90.54%	0.9054	87.59%	single	2.8333
human	WD_C-B2_23	1741282	1573381	1520627	90.36%	0.9036	87.33%	single	3.4000
human	WD_C-B2_24	1205814	1059387	1024997	87.86%	0.8786	85.00%	single	2.3833
human	WD_C-B2_25	2288499	1953806	1892192	85.37%	0.8537	82.68%	single	4.0167
human	WD_C-B2_26	2593358	2354863	2286350	90.80%	0.9080	88.16%	single	4.3333
human	WD_C-B2_27	2692529	2439081	2343896	90.59%	0.9059	87.05%	single	4.4333
human	WD_C-B2_28	1494257	1320765	1264743	88.39%	0.8839	84.64%	single	3.0333
human	WD_C-B2_29	2496394	2277146	2206839	91.22%	0.9122	88.40%	single	4.4000
human	WD_C-B2_30	1365188	1238770	1185557	90.74%	0.9074	86.84%	single	2.7000
human	WD_C-B2_31	1065845	924348	841003	86.72%	0.8672	78.90%	single	2.2000
human	WD_C-B2_32	2667579	2431693	2329435	91.16%	0.9116	87.32%	single	4.5667
human	WD_C-B2_33	1579529	1418539	1365148	89.81%	0.8981	86.43%	single	3.0833
human	WD_C-B2_34	2392438	2169435	2093095	90.68%	0.9068	87.49%	single	4.4500
human	WD_C-B2_35	134929	121487	118261	90.04%	0.9004	87.65%	single	1.1000
human	WD_C-B2_36	1399889	1266630	1227042	90.48%	0.9048	87.65%	single	2.8000
human	WD_C-B2_37	1647757	1505144	1453842	91.35%	0.9135	88.23%	single	3.3667
human	WD_C-B2_38	2127302	1797974	1738280	84.52%	0.8452	81.71%	single	3.9500
human	WD_C-B2_39	168348	116661	114276	69.30%	0.6930	67.88%	single	1.0500
human	WD_C-B2_40	2265778	2065316	1982435	91.15%	0.9115	87.49%	single	4.0500
human	WD_C-B2_41	1734679	1540121	1481273	88.78%	0.8878	85.39%	single	3.3167
human	WD_C-B2_42	3857935	3494424	3378567	90.58%	0.9058	87.57%	single	6.2667
human	WD_C-B2_43	259065	166295	162332	64.19%	0.6419	62.66%	single	1.1833
human	WD_C-B2_44	1954847	1769511	1719493	90.52%	0.9052	87.96%	single	3.4667
human	WD_C-B2_45	2399410	2197028	2104449	91.57%	0.9157	87.71%	single	4.5833
human	WD_C-B2_46	327810	291911	280921	89.05%	0.8905	85.70%	single	1.4333
human	WD_C-B2_47	143168	109627	109205	76.57%	0.7657	76.28%	single	1.0667
human	WD_C-B2_48	2156439	1961073	1894096	90.94%	0.9094	87.83%	single	3.9500
human	WD_C-B2_49	1567634	1393724	1347391	88.91%	0.8891	85.95%	single	3.1333
human	WD_C-B2_50	1835122	1651780	1602074	90.01%	0.9001	87.30%	single	3.3333
human	WD_C-B2_51	2070090	1872931	1801725	90.48%	0.9048	87.04%	single	3.8500
human	WD_C-B2_52	2358068	2116726	2043237	89.77%	0.8977	86.65%	single	4.3833
human	WD_C-B2_53	1939994	1751299	1694950	90.27%	0.9027	87.37%	single	3.8167
human	WD_C-B2_54	378465	341783	332187	90.31%	0.9031	87.77%	single	1.5667
human	WD_C-B2_55	3805639	3477076	3360209	91.37%	0.9137	88.30%	single	6.4000
human	WD_C-B2_56	1736445	1589109	1536347	91.52%	0.9152	88.48%	single	3.3833
human	WD_C-B2_57	2134120	1929712	1865636	90.42%	0.9042	87.42%	single	3.8167
human	WD_C-B2_58	2221725	2024120	1957276	91.11%	0.9111	88.10%	single	4.0167
human	WD_C-B2_59	1838718	1659896	1585961	90.27%	0.9027	86.25%	single	3.3000
human	WD_C-B2_60	1896759	1707475	1651680	90.02%	0.9002	87.08%	single	3.4500
human	WD_C-B2_61	4356299	3949688	3818167	90.67%	0.9067	87.65%	single	7.2167
human	WD_C-B2_62	175156	159353	154611	90.98%	0.9098	88.27%	single	1.2167
human	WD_C-B2_63	1856435	1688786	1624043	90.97%	0.9097	87.48%	single	3.4167
human	WD_C-B2_64	1939690	1763587	1691398	90.92%	0.9092	87.20%	single	3.6667
human	WD_C-B2_65	3062649	2789019	2685393	91.07%	0.9107	87.68%	single	5.3667
human	WD_C-B2_66	2450864	2203918	2135053	89.92%	0.8992	87.11%	single	4.3667
human	WD_C-B2_67	1204091	1049259	1010299	87.14%	0.8714	83.91%	single	2.5333
human	WD_C-B2_68	1902373	1715618	1663845	90.18%	0.9018	87.46%	single	3.5333
human	WD_C-B2_69	3971209	3623508	3495568	91.24%	0.9124	88.02%	single	6.6000
human	WD_C-B2_70	4640060	4211192	4083563	90.76%	0.9076	88.01%	single	8.0500
human	WD_C-B2_71	1844326	1637004	1582966	88.76%	0.8876	85.83%	single	3.3167
human	WD_C-B2_72	1959062	1785630	1723213	91.15%	0.9115	87.96%	single	3.7667
human	WD_C-B2_73	2195124	1961751	1886287	89.37%	0.8937	85.93%	single	3.9167
human	WD_C-B2_74	200902	122689	119267	61.07%	0.6107	59.37%	single	1.1333
human	WD_C-B2_75	2536048	2233567	2159068	88.07%	0.8807	85.14%	single	4.5000
human	WD_C-B2_76	1557203	1408353	1364067	90.44%	0.9044	87.60%	single	3.0667
human	WD_C-B2_77	2389495	2113348	2042962	88.44%	0.8844	85.50%	single	4.5500
human	WD_C-B2_78	2167292	1965467	1903402	90.69%	0.9069	87.82%	single	4.0000
human	WD_C-B2_79	2436771	2191466	2118683	89.93%	0.8993	86.95%	single	4.1833
human	WD_C-B2_80	2440612	2227205	2158765	91.26%	0.9126	88.45%	single	4.4500
human	WD_C-B2_81	1083270	954016	919028	88.07%	0.8807	84.84%	single	2.3667
human	WD_C-B2_82	1107113	996377	962544	90.00%	0.9000	86.94%	single	2.7000
human	WD_C-B2_83	2360157	2081263	2013920	88.18%	0.8818	85.33%	single	4.3833
human	WD_C-B2_84	124078	112521	110345	90.69%	0.9069	88.93%	single	1.1500
human	WD_C-B2_85	1783728	1610265	1569456	90.28%	0.9028	87.99%	single	3.2833
human	WD_C-B2_86	1712530	1532997	1479039	89.52%	0.8952	86.37%	single	3.4000
human	WD_C-B2_87	4487020	4098014	3932098	91.33%	0.9133	87.63%	single	6.9833
human	WD_C-B2_88	673674	586263	563087	87.02%	0.8702	83.58%	single	2.0500
human	WD_C-B2_89	20991	12343	12106	58.80%	0.5880	57.67%	single	1.0000
human	WD_C-B2_90	2161308	1935579	1865502	89.56%	0.8956	86.31%	single	4.1667
human	WD_C-B2_91	841491	733911	712014	87.22%	0.8722	84.61%	single	1.9333
human	WD_C-B2_92	846741	730630	661765	86.29%	0.8629	78.15%	single	1.8333
human	WD_C-B2_93	1321359	1175819	1101369	88.99%	0.8899	83.35%	single	2.6000
human	WD_C-B2_94	3303338	2988915	2893872	90.48%	0.9048	87.60%	single	5.8167
human	WD_C-B2_95	1894259	1697290	1645646	89.60%	0.8960	86.88%	single	3.5833
human	WD_C-B2_96	2531913	1758925	1702835	69.47%	0.6947	67.25%	single	3.9833
human	WD_C-B3_01	1654071	1459168	1410153	88.22%	0.8822	85.25%	single	3.3667
human	WD_C-B3_02	882441	758846	729842	85.99%	0.8599	82.71%	single	2.1333
human	WD_C-B3_03	1157694	1001091	976782	86.47%	0.8647	84.37%	single	2.7333
human	WD_C-B3_04	1737489	1490093	1447768	85.76%	0.8576	83.33%	single	3.1667
human	WD_C-B3_05	127260	96531	94169	75.85%	0.7585	74.00%	single	1.0333
human	WD_C-B3_06	1315257	1198014	1160404	91.09%	0.9109	88.23%	single	2.8333
human	WD_C-B3_07	988807	885512	846787	89.55%	0.8955	85.64%	single	2.2833
human	WD_C-B3_08	1810993	1641413	1593563	90.64%	0.9064	87.99%	single	3.5500
human	WD_C-B3_09	1612715	1435899	1391625	89.04%	0.8904	86.29%	single	3.0833
human	WD_C-B3_10	1347008	1192929	1140797	88.56%	0.8856	84.69%	single	2.6833
human	WD_C-B3_11	1071151	945608	914921	88.28%	0.8828	85.41%	single	2.4500
human	WD_C-B3_12	1754673	1586849	1537189	90.44%	0.9044	87.61%	single	3.4333
human	WD_C-B3_13	165700	131948	126343	79.63%	0.7963	76.25%	single	1.1333
human	WD_C-B3_14	1038452	929662	902604	89.52%	0.8952	86.92%	single	2.3000
human	WD_C-B3_15	2042321	1352512	1298403	66.22%	0.6622	63.57%	single	3.2833
human	WD_C-B3_16	2033011	1855844	1788044	91.29%	0.9129	87.95%	single	3.8333
human	WD_C-B3_17	2328306	2096354	2022434	90.04%	0.9004	86.86%	single	4.2167
human	WD_C-B3_18	235629	175727	169956	74.58%	0.7458	72.13%	single	1.1833
human	WD_C-B3_19	2579066	2320919	2243600	89.99%	0.8999	86.99%	single	4.6167
human	WD_C-B3_20	519442	453824	440682	87.37%	0.8737	84.84%	single	1.5500
human	WD_C-B3_21	2264008	2054306	1986358	90.74%	0.9074	87.74%	single	4.7000
human	WD_C-B3_22	1418857	1271754	1225252	89.63%	0.8963	86.35%	single	2.7667
human	WD_C-B3_23	2110698	1899535	1837361	90.00%	0.9000	87.05%	single	4.1833
human	WD_C-B3_24	1892350	1704907	1653293	90.09%	0.9009	87.37%	single	3.6333
human	WD_C-B3_25	1818549	1642963	1584772	90.34%	0.9034	87.14%	single	3.4167
human	WD_C-B3_26	1859908	1660119	1606843	89.26%	0.8926	86.39%	single	3.3500
human	WD_C-B3_27	1003736	902562	878061	89.92%	0.8992	87.48%	single	2.5333
human	WD_C-B3_28	1801028	1596349	1540655	88.64%	0.8864	85.54%	single	3.5500
human	WD_C-B3_29	3071098	2789288	2686958	90.82%	0.9082	87.49%	single	5.3667
