RNA_cell	ATAC_cell	score
FDM_D-C2_69	ZXF_4_2-2	0.529411764705882
FDM_D-C5_59	ZXF_4_2-2	0.676470588235294
FDM_D-C5_91	ZXF_4_2-2	0.617647058823529
ZDM_D-A4_87	ZXF_4_2-2	0.5
FDM_D-C2_74	ZXF_4_2-7	0.617647058823529
FDM_D-C4_54	ZXF_4_2-7	0.558823529411765
FDM_D-C2_51	ZXF_4_3-1	0.147058823529412
FDM_D-C5_42	ZXF_4_3-1	0.176470588235294
ZDM_D-A3_91	ZXF_4_3-1	0.176470588235294
FDM_D-C3_56	ZXF_4_4-3	0.0882352941176471
BM_D-C3_26	ZXF_4_4-6	0.382352941176471
BM_D-C3_43	ZXF_4_4-6	0.352941176470588
BM_D-C3_94	ZXF_4_4-6	0.382352941176471
BM_D-C5_55	ZXF_4_4-6	0.294117647058824
BM_D-C2_75	ZXF_4_4-7	0.117647058823529
BM_D-C3_40	ZXF_4_5-8	0.588235294117647
FDM_D-C4_57	ZXF_4_6-1	0.0588235294117647
BM_D-C4_61	ZXF_4_6-2	0.147058823529412
FDM_D-C5_90	ZXF_4_6-5	1
ZDM_D-C1_91	ZXF_4_6-8	0.411764705882353
ZDM_D-A4_22	ZXF_4_6-8	0.470588235294118
ZDM_D-A4_90	ZXF_4_6-8	0.352941176470588
FDM_D-C3_22	ZXF_4_7-5	0.323529411764706
FDM_D-A1_51	ZXF_4_7-7	0.558823529411765
FDM_D-A1_78	ZXF_4_9-1	0.588235294117647
ZDM_D-A2_34	ZXF_4_9-1	0.764705882352941
ZDM_D-A2_24	ZXF_4_9-6	0.294117647058824
FDM_D-A1_11	ZXF_4_9-8	0.5
FDM_D-C2_34	ZXF_4_9-8	0.352941176470588
FDM_D-A1_61	ZXF_4_10-6	1
ZDM_D-C1_96	ZXF_4_10-6	1
ZDM_D-A2_31	ZXF_4_10-8	0.294117647058824
FDM_D-C2_69	ZXF_4_11-2	0.470588235294118
BM_D-C4_08	ZXF_4_11-4	0.294117647058824
FDM_D-C2_87	ZXF_4_12-3	0.294117647058824
BM_D-C2_37	ZXS_2_3-7	0.676470588235294
BM_D-C5_03	ZXS_2_4-1	0.235294117647059
FDM_D-C3_72	ZXS_2_5-2	1
ZDM_D-A2_09	ZXS_2_5-2	1
ZDM_D-A2_85	ZXS_2_5-2	1
ZDM_D-A4_65	ZXS_2_5-2	1
ZDM_D-A4_80	ZXS_2_5-2	1
BM_D-C4_16	ZXS_2_5-5	0.0882352941176471
BM_D-C4_54	ZXS_2_5-5	0.147058823529412
FDM_D-C2_40	ZXS_2_6-1	1
ZDM_D-C1_60	ZXS_2_6-4	0.470588235294118
FDM_D-C4_78	ZXS_2_6-4	0.617647058823529
FDM_D-C2_43	ZXS_2_6-6	0.294117647058824
BM_D-C4_65	ZXS_2_6-7	0
FDM_D-C3_72	ZXS_2_7-8	1
ZDM_D-A2_39	ZXS_2_7-8	1
ZDM_D-A4_10	ZXS_2_7-8	1
ZDM_D-A5_27	ZXS_2_7-8	1
