human	XC_FOXL1-601_90	2988810	2589405	2438351	86.64%	0.8664	81.58%	single	3.4500
human	XC_FOXL1-601_91	546865	475554	453520	86.96%	0.8696	82.93%	single	1.1167
human	XC_FOXL1-601_92	26357	20148	20107	76.44%	0.7644	76.29%	single	0.7000
human	XC_FOXL1-601_93	883897	755032	711734	85.42%	0.8542	80.52%	single	1.4167
human	XC_FOXL1-601_94	1213370	1032816	971125	85.12%	0.8512	80.04%	single	1.6833
human	XC_FOXL1-601_95	2058988	1773483	1673289	86.13%	0.8613	81.27%	single	2.4333
human	XC_FOXL1-601_96	3020529	2629355	2472749	87.05%	0.8705	81.86%	single	3.1667
human	XC_FOXL1-979_01	919970	801952	757148	87.17%	0.8717	82.30%	single	1.5500
human	XC_FOXL1-979_02	15825	11734	11721	74.15%	0.7415	74.07%	single	0.7167
human	XC_FOXL1-979_03	749193	653595	615616	87.24%	0.8724	82.17%	single	1.3000
human	XC_FOXL1-979_04	938385	811427	771719	86.47%	0.8647	82.24%	single	1.4833
human	XC_FOXL1-979_05	1144593	981481	931633	85.75%	0.8575	81.39%	single	1.6500
human	XC_FOXL1-979_06	822069	697729	657305	84.87%	0.8487	79.96%	single	1.3333
human	XC_FOXL1-979_07	26822	20374	20361	75.96%	0.7596	75.91%	single	0.7167
human	XC_FOXL1-979_08	45689	28362	28019	62.08%	0.6208	61.33%	single	0.7333
human	XC_FOXL1-979_09	399729	344088	327030	86.08%	0.8608	81.81%	single	0.9833
human	XC_FOXL1-979_10	25186	18137	18068	72.01%	0.7201	71.74%	single	0.7333
human	XC_FOXL1-979_11	524681	456310	431815	86.97%	0.8697	82.30%	single	1.1500
human	XC_FOXL1-979_12	829047	725368	685611	87.49%	0.8749	82.70%	single	1.3833
human	XC_FOXL1-979_13	1960357	1699908	1612797	86.71%	0.8671	82.27%	single	2.3000
human	XC_FOXL1-979_14	1512478	1311878	1247839	86.74%	0.8674	82.50%	single	1.9167
human	XC_FOXL1-979_15	742349	643284	609308	86.66%	0.8666	82.08%	single	1.4333
human	XC_FOXL1-979_16	1315008	1145971	1079059	87.15%	0.8715	82.06%	single	1.7833
human	XC_FOXL1-979_17	889231	776058	734073	87.27%	0.8727	82.55%	single	1.4500
human	XC_FOXL1-979_18	2295262	1988681	1873875	86.64%	0.8664	81.64%	single	2.6333
human	XC_FOXL1-979_19	583123	511018	484677	87.63%	0.8763	83.12%	single	1.1667
human	XC_FOXL1-979_20	13129	9944	9938	75.74%	0.7574	75.70%	single	0.7333
human	XC_FOXL1-979_21	1992765	1723015	1615801	86.46%	0.8646	81.08%	single	2.3667
human	XC_FOXL1-979_22	965774	826284	782278	85.56%	0.8556	81.00%	single	1.5167
human	XC_FOXL1-979_23	1144855	988485	939117	86.34%	0.8634	82.03%	single	1.6667
human	XC_FOXL1-979_24	2300379	1987598	1874445	86.40%	0.8640	81.48%	single	2.5667
human	XC_FOXL1-979_25	667755	586512	554392	87.83%	0.8783	83.02%	single	1.2500
human	XC_FOXL1-979_26	539988	472477	451553	87.50%	0.8750	83.62%	single	1.1833
human	XC_FOXL1-979_27	1372645	1213932	1150942	88.44%	0.8844	83.85%	single	1.8500
human	XC_FOXL1-979_28	743443	659522	622568	88.71%	0.8871	83.74%	single	1.3333
human	XC_FOXL1-979_29	2077642	1786534	1690780	85.99%	0.8599	81.38%	single	2.3833
human	XC_FOXL1-979_30	1102827	940714	890552	85.30%	0.8530	80.75%	single	1.6500
human	XC_FOXL1-979_31	1452834	1251154	1181066	86.12%	0.8612	81.29%	single	1.9000
human	XC_FOXL1-979_32	1154822	1025467	964865	88.80%	0.8880	83.55%	single	1.6667
human	XC_FOXL1-979_33	961451	832475	789817	86.59%	0.8659	82.15%	single	1.5000
human	XC_FOXL1-979_34	629286	544436	509318	86.52%	0.8652	80.94%	single	1.2333
human	XC_FOXL1-979_35	855111	750282	706176	87.74%	0.8774	82.58%	single	1.3667
human	XC_FOXL1-979_36	11525	8835	8796	76.66%	0.7666	76.32%	single	0.7167
human	XC_FOXL1-979_37	840020	728957	684887	86.78%	0.8678	81.53%	single	1.3833
human	XC_FOXL1-979_38	28862	18484	18416	64.04%	0.6404	63.81%	single	0.7000
human	XC_FOXL1-979_39	40700	27233	26911	66.91%	0.6691	66.12%	single	0.7167
human	XC_FOXL1-979_40	1067211	931229	875051	87.26%	0.8726	81.99%	single	1.6000
human	XC_FOXL1-979_41	540243	471308	444117	87.24%	0.8724	82.21%	single	1.1000
human	XC_FOXL1-979_42	20878	15073	15067	72.20%	0.7220	72.17%	single	0.7000
human	XC_FOXL1-979_43	17539	12229	12179	69.72%	0.6972	69.44%	single	0.7000
human	XC_FOXL1-979_44	867245	748841	710567	86.35%	0.8635	81.93%	single	1.4167
human	XC_FOXL1-979_45	1482921	1287900	1217412	86.85%	0.8685	82.10%	single	1.8667
human	XC_FOXL1-979_46	688667	590736	555279	85.78%	0.8578	80.63%	single	1.3000
human	XC_FOXL1-979_47	1769168	1543289	1457385	87.23%	0.8723	82.38%	single	2.1333
human	XC_FOXL1-979_48	685982	596036	562933	86.89%	0.8689	82.06%	single	1.2833
human	XC_FOXL1-979_49	923528	802199	758069	86.86%	0.8686	82.08%	single	1.4500
human	XC_FOXL1-979_50	1699706	1475668	1399375	86.82%	0.8682	82.33%	single	2.0833
human	XC_FOXL1-979_51	11289	7988	7978	70.76%	0.7076	70.67%	single	0.7167
human	XC_FOXL1-979_52	537573	464369	440842	86.38%	0.8638	82.01%	single	1.1333
human	XC_FOXL1-979_53	818179	702221	664372	85.83%	0.8583	81.20%	single	1.3833
human	XC_FOXL1-979_54	1383683	1199948	1135297	86.72%	0.8672	82.05%	single	1.8333
human	XC_FOXL1-979_55	892850	777399	739738	87.07%	0.8707	82.85%	single	1.4667
human	XC_FOXL1-979_56	36001	23990	23943	66.64%	0.6664	66.51%	single	0.7167
human	XC_FOXL1-979_57	627153	541842	507951	86.40%	0.8640	80.99%	single	1.1833
human	XC_FOXL1-979_58	2278858	2019129	1908331	88.60%	0.8860	83.74%	single	2.5833
human	XC_FOXL1-979_59	205109	177725	168799	86.65%	0.8665	82.30%	single	0.8500
human	XC_FOXL1-979_60	475834	410961	387971	86.37%	0.8637	81.53%	single	1.1000
human	XC_FOXL1-979_61	319540	272912	257574	85.41%	0.8541	80.61%	single	0.9667
human	XC_FOXL1-979_62	687687	599061	565926	87.11%	0.8711	82.29%	single	1.2667
human	XC_FOXL1-979_63	1501502	1287070	1207550	85.72%	0.8572	80.42%	single	1.9500
human	XC_FOXL1-979_64	640433	556669	524507	86.92%	0.8692	81.90%	single	1.2167
human	XC_FOXL1-979_65	32823	23351	23242	71.14%	0.7114	70.81%	single	0.7167
human	XC_FOXL1-979_66	659937	480982	450223	72.88%	0.7288	68.22%	single	1.1833
human	XC_FOXL1-979_67	28797	16435	16424	57.07%	0.5707	57.03%	single	0.7167
human	XC_FOXL1-979_68	550903	477909	446391	86.75%	0.8675	81.03%	single	1.1000
human	XC_FOXL1-979_69	668062	556028	524335	83.23%	0.8323	78.49%	single	1.2167
human	XC_FOXL1-979_70	889928	766895	724154	86.17%	0.8617	81.37%	single	1.4167
human	XC_FOXL1-979_71	275258	235959	222066	85.72%	0.8572	80.68%	single	0.9167
human	XC_FOXL1-979_72	34128	23943	23831	70.16%	0.7016	69.83%	single	0.7167
human	XC_FOXL1-979_73	1325065	1149633	1091744	86.76%	0.8676	82.39%	single	1.7833
human	XC_FOXL1-979_74	27781	20998	20810	75.58%	0.7558	74.91%	single	0.7167
human	XC_FOXL1-979_75	389637	338480	322318	86.87%	0.8687	82.72%	single	1.0000
human	XC_FOXL1-979_76	382954	334508	315549	87.35%	0.8735	82.40%	single	1.0000
human	XC_FOXL1-979_77	261646	229488	216337	87.71%	0.8771	82.68%	single	0.9167
human	XC_FOXL1-979_78	856278	735006	694449	85.84%	0.8584	81.10%	single	1.3833
human	XC_FOXL1-979_79	42168	28467	28438	67.51%	0.6751	67.44%	single	0.7167
human	XC_FOXL1-979_80	895634	767137	717593	85.65%	0.8565	80.12%	single	1.5333
human	XC_FOXL1-979_81	22419	13730	13721	61.24%	0.6124	61.20%	single	0.7167
human	XC_FOXL1-979_82	707880	608835	566818	86.01%	0.8601	80.07%	single	1.2667
human	XC_FOXL1-979_83	22900	14430	14418	63.01%	0.6301	62.96%	single	0.7167
human	XC_FOXL1-979_84	16075	11800	11794	73.41%	0.7341	73.37%	single	0.7167
human	XC_FOXL1-979_85	4741	3568	3543	75.26%	0.7526	74.73%	single	0.7500
human	XC_FOXL1-979_86	1087533	928162	877124	85.35%	0.8535	80.65%	single	1.6500
human	XC_FOXL1-979_87	1310466	1121237	1052102	85.56%	0.8556	80.28%	single	1.8333
human	XC_FOXL1-979_88	1793223	1541730	1446941	85.98%	0.8598	80.69%	single	2.3667
human	XC_FOXL1-979_89	1035636	905238	856132	87.41%	0.8741	82.67%	single	1.5167
human	XC_FOXL1-979_90	1394033	1214259	1147124	87.10%	0.8710	82.29%	single	1.8667
human	XC_FOXL1-979_91	652817	562575	527045	86.18%	0.8618	80.73%	single	1.2333
human	XC_FOXL1-979_92	18625	14876	14821	79.87%	0.7987	79.58%	single	0.7000
human	XC_FOXL1-979_93	1053509	909636	860372	86.34%	0.8634	81.67%	single	1.5167
human	XC_FOXL1-979_94	1753138	1495646	1401567	85.31%	0.8531	79.95%	single	2.1667
human	XC_FOXL1-979_95	52390	38278	38001	73.06%	0.7306	72.53%	single	0.7333
human	XC_FOXL1-979_96	75023	55344	54246	73.77%	0.7377	72.31%	single	0.7500
human	XC_FOXL1-1372_01	903470	797746	752573	88.30%	0.8830	83.30%	single	1.4333
human	XC_FOXL1-1372_02	879213	773144	732448	87.94%	0.8794	83.31%	single	1.4333
human	XC_FOXL1-1372_03	1064056	937354	887787	88.09%	0.8809	83.43%	single	1.5333
human	XC_FOXL1-1372_04	1263693	1112886	1052697	88.07%	0.8807	83.30%	single	1.6833
human	XC_FOXL1-1372_05	318159	268806	248223	84.49%	0.8449	78.02%	single	0.9000
human	XC_FOXL1-1372_06	33879	26140	26059	77.16%	0.7716	76.92%	single	0.7000
human	XC_FOXL1-1372_07	40378	32863	32854	81.39%	0.8139	81.37%	single	0.7000
human	XC_FOXL1-1372_08	3084131	2722636	2573590	88.28%	0.8828	83.45%	single	3.2000
human	XC_FOXL1-1372_09	781623	684421	650170	87.56%	0.8756	83.18%	single	1.3333
human	XC_FOXL1-1372_10	1177481	1029013	975230	87.39%	0.8739	82.82%	single	1.6333
human	XC_FOXL1-1372_11	22875	18428	18394	80.56%	0.8056	80.41%	single	0.7167
human	XC_FOXL1-1372_12	4341705	3849176	3612835	88.66%	0.8866	83.21%	single	4.4000
human	XC_FOXL1-1372_13	3662612	3227960	3049113	88.13%	0.8813	83.25%	single	3.8167
human	XC_FOXL1-1372_14	2076831	1816551	1714508	87.47%	0.8747	82.55%	single	2.4333
human	XC_FOXL1-1372_15	2330382	2052672	1940211	88.08%	0.8808	83.26%	single	2.6333
human	XC_FOXL1-1372_16	2566767	2319118	2196250	90.35%	0.9035	85.56%	single	2.8500
human	XC_FOXL1-1372_17	2547891	2249828	2127012	88.30%	0.8830	83.48%	single	2.8167
human	XC_FOXL1-1372_18	54033	39950	39528	73.94%	0.7394	73.16%	single	0.7667
human	XC_FOXL1-1372_19	1219921	1074213	1012773	88.06%	0.8806	83.02%	single	1.7000
human	XC_FOXL1-1372_20	721660	635560	603695	88.07%	0.8807	83.65%	single	1.2833
human	XC_FOXL1-1372_21	2244981	1980175	1879254	88.20%	0.8820	83.71%	single	2.6000
human	XC_FOXL1-1372_22	1246043	1083273	1024713	86.94%	0.8694	82.24%	single	1.7667
human	XC_FOXL1-1372_23	2649021	2324329	2207354	87.74%	0.8774	83.33%	single	2.9000
human	XC_FOXL1-1372_24	1984909	1747112	1650752	88.02%	0.8802	83.17%	single	2.4000
human	XC_FOXL1-1372_25	1086774	962250	905475	88.54%	0.8854	83.32%	single	1.6500
human	XC_FOXL1-1372_26	3409861	3023670	2845937	88.67%	0.8867	83.46%	single	3.5500
human	XC_FOXL1-1372_27	2431044	2121466	1977811	87.27%	0.8727	81.36%	single	2.7333
human	XC_FOXL1-1372_28	1342655	1193814	1124267	88.91%	0.8891	83.73%	single	1.8167
human	XC_FOXL1-1372_29	64270	48329	48191	75.20%	0.7520	74.98%	single	0.7500
human	XC_FOXL1-1372_30	757825	651662	616917	85.99%	0.8599	81.41%	single	1.4167
human	XC_FOXL1-1372_31	2459373	2159770	2031422	87.82%	0.8782	82.60%	single	2.7500
human	XC_FOXL1-1372_32	2815555	2482221	2352493	88.16%	0.8816	83.55%	single	3.3167
human	XC_FOXL1-1372_33	886021	770240	732775	86.93%	0.8693	82.70%	single	1.4167
human	XC_FOXL1-1372_34	1633963	1434405	1361806	87.79%	0.8779	83.34%	single	2.1000
human	XC_FOXL1-1372_35	125691	111166	104765	88.44%	0.8844	83.35%	single	0.8000
human	XC_FOXL1-1372_36	624744	553276	524510	88.56%	0.8856	83.96%	single	1.2167
human	XC_FOXL1-1372_37	1714355	1516833	1434808	88.48%	0.8848	83.69%	single	2.1167
human	XC_FOXL1-1372_38	377301	326463	308984	86.53%	0.8653	81.89%	single	1.0000
human	XC_FOXL1-1372_39	4141604	3667617	3487186	88.56%	0.8856	84.20%	single	4.1167
human	XC_FOXL1-1372_40	1845917	1638284	1546062	88.75%	0.8875	83.76%	single	2.2000
human	XC_FOXL1-1372_41	1219460	1077156	1012048	88.33%	0.8833	82.99%	single	1.6833
human	XC_FOXL1-1372_42	40778	31414	31408	77.04%	0.7704	77.02%	single	0.7333
human	XC_FOXL1-1372_43	7988	5462	5447	68.38%	0.6838	68.19%	single	0.7000
human	XC_FOXL1-1372_44	545573	476961	451939	87.42%	0.8742	82.84%	single	1.1333
human	XC_FOXL1-1372_45	51995	43745	43131	84.13%	0.8413	82.95%	single	0.7333
human	XC_FOXL1-1372_46	8207	5302	5289	64.60%	0.6460	64.44%	single	0.7667
human	XC_FOXL1-1372_47	1780939	1572322	1487643	88.29%	0.8829	83.53%	single	2.1833
human	XC_FOXL1-1372_48	1931516	1693644	1597219	87.68%	0.8768	82.69%	single	2.2833
human	XC_FOXL1-1372_49	28608	23341	23310	81.59%	0.8159	81.48%	single	0.7167
human	XC_FOXL1-1372_50	35823	17817	17798	49.74%	0.4974	49.68%	single	0.7167
human	XC_FOXL1-1372_51	616046	544077	514000	88.32%	0.8832	83.44%	single	1.1667
human	XC_FOXL1-1372_52	1031748	923197	869034	89.48%	0.8948	84.23%	single	1.5667
human	XC_FOXL1-1372_53	797732	692938	656026	86.86%	0.8686	82.24%	single	1.3833
human	XC_FOXL1-1372_54	836085	725318	684674	86.75%	0.8675	81.89%	single	1.4000
human	XC_FOXL1-1372_55	108012	90639	87440	83.92%	0.8392	80.95%	single	0.8000
human	XC_FOXL1-1372_56	2258556	1989422	1874095	88.08%	0.8808	82.98%	single	2.5500
human	XC_FOXL1-1372_57	1599749	1411375	1328634	88.22%	0.8822	83.05%	single	1.9833
human	XC_FOXL1-1372_58	4191766	3697894	3512566	88.22%	0.8822	83.80%	single	4.2500
human	XC_FOXL1-1372_59	1685445	1475462	1395476	87.54%	0.8754	82.80%	single	2.1167
human	XC_FOXL1-1372_60	19094	14140	14132	74.05%	0.7405	74.01%	single	0.7500
human	XC_FOXL1-1372_61	2704178	2376053	2245639	87.87%	0.8787	83.04%	single	2.9333
human	XC_FOXL1-1372_62	1011606	887626	829302	87.74%	0.8774	81.98%	single	1.5667
human	XC_FOXL1-1372_63	2243250	1958862	1840920	87.32%	0.8732	82.06%	single	2.5667
human	XC_FOXL1-1372_64	1175523	1032668	979504	87.85%	0.8785	83.32%	single	1.6500
human	XC_FOXL1-1372_65	2179852	1923982	1813325	88.26%	0.8826	83.19%	single	2.5000
human	XC_FOXL1-1372_66	1204333	920523	864532	76.43%	0.7643	71.79%	single	1.6333
human	XC_FOXL1-1372_67	1413791	1243447	1174887	87.95%	0.8795	83.10%	single	1.7833
human	XC_FOXL1-1372_68	24274	19768	19766	81.44%	0.8144	81.43%	single	0.7167
human	XC_FOXL1-1372_69	37729	28857	28778	76.48%	0.7648	76.28%	single	0.7167
human	XC_FOXL1-1372_70	1061222	925704	870991	87.23%	0.8723	82.07%	single	1.6000
human	XC_FOXL1-1372_71	561858	490830	464033	87.36%	0.8736	82.59%	single	1.1833
human	XC_FOXL1-1372_72	2255733	1985905	1882492	88.04%	0.8804	83.45%	single	2.5500
human	XC_FOXL1-1372_73	1716458	1523773	1440809	88.77%	0.8877	83.94%	single	2.0833
human	XC_FOXL1-1372_74	1633451	1430691	1350857	87.59%	0.8759	82.70%	single	2.0000
human	XC_FOXL1-1372_75	602189	533218	505409	88.55%	0.8855	83.93%	single	1.1667
human	XC_FOXL1-1372_76	29751	23452	23436	78.83%	0.7883	78.77%	single	0.7333
human	XC_FOXL1-1372_77	168584	145727	137411	86.44%	0.8644	81.51%	single	0.8167
human	XC_FOXL1-1372_78	1346025	1166971	1106355	86.70%	0.8670	82.19%	single	1.7667
human	XC_FOXL1-1372_79	49806	31537	31450	63.32%	0.6332	63.15%	single	0.7333
human	XC_FOXL1-1372_80	28711	22031	21894	76.73%	0.7673	76.26%	single	0.7167
human	XC_FOXL1-1372_81	1260568	1109910	1053811	88.05%	0.8805	83.60%	single	1.6667
human	XC_FOXL1-1372_82	47030	36403	35418	77.40%	0.7740	75.31%	single	0.7333
human	XC_FOXL1-1372_83	4585	3225	3217	70.34%	0.7034	70.16%	single	0.7000
human	XC_FOXL1-1372_84	1163090	1029353	977330	88.50%	0.8850	84.03%	single	1.5833
human	XC_FOXL1-1372_85	38319	27304	27260	71.25%	0.7125	71.14%	single	0.7167
human	XC_FOXL1-1372_86	28503	17456	17382	61.24%	0.6124	60.98%	single	0.7167
human	XC_FOXL1-1372_87	107928	94091	89008	87.18%	0.8718	82.47%	single	0.7667
human	XC_FOXL1-1372_88	2684001	2356859	2221150	87.81%	0.8781	82.76%	single	2.8833
human	XC_FOXL1-1372_89	1918707	1708793	1607929	89.06%	0.8906	83.80%	single	2.3000
human	XC_FOXL1-1372_90	1993149	1740935	1647701	87.35%	0.8735	82.67%	single	2.3500
human	XC_FOXL1-1372_91	34362	26428	26354	76.91%	0.7691	76.70%	single	0.7167
human	XC_FOXL1-1372_92	1003253	882897	837315	88.00%	0.8800	83.46%	single	1.5167
human	XC_FOXL1-1372_93	1396210	1218590	1148145	87.28%	0.8728	82.23%	single	1.8000
human	XC_FOXL1-1372_94	223257	189729	188542	84.98%	0.8498	84.45%	single	0.8500
human	XC_FOXL1-1372_95	3325766	2892956	2726970	86.99%	0.8699	82.00%	single	3.4833
human	XC_FOXL1-1372_96	4359652	3874700	3675111	88.88%	0.8888	84.30%	single	4.2833
human	XC_NCFAM-001_01	23416	15471	15470	66.07%	0.6607	66.07%	single	0.7167
human	XC_NCFAM-001_02	20511	15126	15093	73.75%	0.7375	73.58%	single	0.7000
human	XC_NCFAM-001_03	21879	17031	17007	77.84%	0.7784	77.73%	single	0.7167
human	XC_NCFAM-001_04	636463	555140	531261	87.22%	0.8722	83.47%	single	1.1500
human	XC_NCFAM-001_05	1950986	1701023	1604949	87.19%	0.8719	82.26%	single	2.2833
human	XC_NCFAM-001_06	31623	23690	23644	74.91%	0.7491	74.77%	single	0.7167
