prob	cor_quantile
0	-0.452655141561409
0.01	-0.0806619020947406
0.02	-0.0698058660540157
0.03	-0.0629798966309604
0.04	-0.05787279343596
0.05	-0.0537292721036786
0.06	-0.0502089386277223
0.07	-0.0471211813647316
0.08	-0.0443629725789372
0.09	-0.041859072661548
0.1	-0.0395501446972583
0.11	-0.0374093345936783
0.12	-0.0353940057164124
0.13	-0.0335036917036187
0.14	-0.0317011567802555
0.15	-0.0299860845308366
0.16	-0.0283475187543913
0.17	-0.0267681786451586
0.18	-0.0252522100776132
0.19	-0.0237839278018019
0.2	-0.0223656773752774
0.21	-0.0209888796976953
0.22	-0.0196474087250117
0.23	-0.0183449716928901
0.24	-0.0170686027400263
0.25	-0.015821731285042
0.26	-0.0146028240220602
0.27	-0.0134102275041858
0.28	-0.0122375339417433
0.29	-0.0110848029083744
0.3	-0.00994823575502217
0.31	-0.00883061224110038
0.32	-0.00772833906568569
0.33	-0.00663640423997537
0.34	-0.00555991372199118
0.35	-0.00449471886558852
0.36	-0.00343944068058031
0.37	-0.00239518809543033
0.38	-0.00135781957651227
0.39	-0.000326156247545729
0.4	0.000695036446309608
0.41	0.00171034681873512
0.42	0.00271871717936025
0.43	0.00372143108772615
0.44	0.00472144420003914
0.45	0.00571811093022662
0.46	0.00671511156316617
0.47	0.00770455554205306
0.48	0.00869492252660627
0.49	0.00968486030723581
0.5	0.0106766341557985
0.51	0.0116663696014893
0.52	0.0126588261807125
0.53	0.0136500889472146
0.54	0.0146463415122466
0.55	0.0156442004778564
0.56	0.0166477549923197
0.57	0.0176524661951366
0.58	0.018659964831675
0.59	0.0196736808558142
0.6	0.0206955412229436
0.61	0.0217251228087896
0.62	0.0227626577646822
0.63	0.0238094167781075
0.64	0.0248652567363969
0.65	0.0259327672759043
0.66	0.027011331121068
0.67	0.0281021096969374
0.68	0.0292083032294347
0.69	0.0303274124440869
0.7	0.0314660542663028
0.71	0.0326190103280485
0.72	0.0337945841072895
0.73	0.0349887398592352
0.74	0.0362087869425174
0.75	0.0374514607434339
0.76	0.0387185664808929
0.77	0.0400193355763855
0.78	0.0413536818013506
0.79	0.0427226728527736
0.8	0.0441333363624064
0.81	0.0455913448338387
0.82	0.0470951722898263
0.83	0.0486500266364464
0.84	0.0502681435206266
0.85	0.0519577861159607
0.86	0.0537212169120811
0.87	0.0555762094825437
0.88	0.0575361514915624
0.89	0.0596188973402235
0.9	0.0618406744716539
0.91	0.064234745678379
0.92	0.0668449678176877
0.93	0.0697168502902414
0.94	0.0729519550695719
0.95	0.0766407194119783
0.96	0.0809842201430868
0.97	0.0863622830226507
0.98	0.0935795323094729
0.99	0.105156706604058
1	0.814267498462018
