prob	cor_quantile
0	-0.390482899695191
0.01	-0.0963726891630822
0.02	-0.0839700638342573
0.03	-0.0761348256694181
0.04	-0.0702728844526442
0.05	-0.0655019400328311
0.06	-0.061442271287858
0.07	-0.057877147347205
0.08	-0.0546755195619849
0.09	-0.0517629727107245
0.1	-0.049079215846482
0.11	-0.0465886190414181
0.12	-0.0442582494574129
0.13	-0.042053459246894
0.14	-0.0399671401960177
0.15	-0.0379758120986187
0.16	-0.0360655488653501
0.17	-0.034232369152268
0.18	-0.0324700772260648
0.19	-0.0307622639462505
0.2	-0.029115363333223
0.21	-0.0275081825416511
0.22	-0.0259499680936556
0.23	-0.0244310800636277
0.24	-0.022944457430672
0.25	-0.0214942088496287
0.26	-0.0200725120355821
0.27	-0.0186780794496769
0.28	-0.0173069104515335
0.29	-0.0159604244362462
0.3	-0.0146301284996065
0.31	-0.013324339852452
0.32	-0.0120327809258045
0.33	-0.0107596521561074
0.34	-0.00949790677110899
0.35	-0.00825284189116987
0.36	-0.00701990434493239
0.37	-0.00579919569867495
0.38	-0.00458894656330052
0.39	-0.00338675786867422
0.4	-0.00218977448911006
0.41	-0.00100156979026299
0.42	0.000178066575587129
0.43	0.00135375467381041
0.44	0.00252574363526969
0.45	0.003695827613853
0.46	0.00485881228754304
0.47	0.00602226539465781
0.48	0.00718065742334952
0.49	0.00834072969246948
0.5	0.00949620678255387
0.51	0.0106538943139603
0.52	0.0118130222155325
0.53	0.0129750093427052
0.54	0.014141685212106
0.55	0.0153107888217623
0.56	0.0164813257422485
0.57	0.0176612365967797
0.58	0.0188447671480053
0.59	0.020035058192994
0.6	0.0212326848388301
0.61	0.0224404687990094
0.62	0.0236539401432879
0.63	0.0248788509905758
0.64	0.0261148522018519
0.65	0.0273641847928978
0.66	0.0286268229767507
0.67	0.0299045459836025
0.68	0.0311991991970508
0.69	0.0325150390582522
0.7	0.0338482924710336
0.71	0.0351948389399038
0.72	0.0365701780598893
0.73	0.0379709891621198
0.74	0.039396987916082
0.75	0.0408568046186293
0.76	0.0423476551201021
0.77	0.043872577411435
0.78	0.0454366862626822
0.79	0.0470430376708587
0.8	0.0486931602727866
0.81	0.050392550556709
0.82	0.0521493469923586
0.83	0.0539710654801643
0.84	0.0558712293033096
0.85	0.0578493667272499
0.86	0.0599175756809427
0.87	0.0620949015468721
0.88	0.0643874217827211
0.89	0.0668204171137604
0.9	0.0694251683246353
0.91	0.0722277453400624
0.92	0.0752865086357017
0.93	0.0786463652231024
0.94	0.0824176725300243
0.95	0.0867106520732422
0.96	0.091768302988739
0.97	0.098031712110409
0.98	0.106405869784096
0.99	0.119778400146581
1	0.817926334965804
