prob	cor_quantile
0	-0.444292610367881
0.01	-0.12439652665058
0.02	-0.109205677976732
0.03	-0.0995185920392453
0.04	-0.0922233209168525
0.05	-0.0862715672214165
0.06	-0.0812040856952472
0.07	-0.076731109478803
0.08	-0.0727032577342804
0.09	-0.0690453031291767
0.1	-0.065669951513337
0.11	-0.0625329020101025
0.12	-0.0595882229266171
0.13	-0.0568052998896871
0.14	-0.0541717412458517
0.15	-0.0516521677058067
0.16	-0.0492430299496041
0.17	-0.0469283248504273
0.18	-0.0446955879204201
0.19	-0.0425298094484935
0.2	-0.0404362749769062
0.21	-0.0383956576218863
0.22	-0.0364114948985866
0.23	-0.0344772967260069
0.24	-0.0325837802385921
0.25	-0.0307313341548138
0.26	-0.0289209782612431
0.27	-0.027141946103352
0.28	-0.0253971890753347
0.29	-0.0236818919043874
0.3	-0.0219915598431177
0.31	-0.0203207610956616
0.32	-0.0186773421982211
0.33	-0.0170497020952625
0.34	-0.0154416854577246
0.35	-0.0138549319227076
0.36	-0.0122791680968726
0.37	-0.0107143205357697
0.38	-0.00916492153580579
0.39	-0.00763152549427327
0.4	-0.00610501559185053
0.41	-0.00458993432647174
0.42	-0.00307929533881997
0.43	-0.00157679103404364
0.44	-7.91728364886241e-05
0.45	0.00141265958386239
0.46	0.00289646244968496
0.47	0.00438166503216515
0.48	0.00586754996835588
0.49	0.00735052869339413
0.5	0.00883225039855389
0.51	0.0103149264452495
0.52	0.0117998526618164
0.53	0.0132870412653249
0.54	0.0147800744162955
0.55	0.0162739711929968
0.56	0.0177783185795039
0.57	0.0192864484648043
0.58	0.0208036510964079
0.59	0.0223300733189293
0.6	0.0238605135988265
0.61	0.0254035494033215
0.62	0.0269595546791013
0.63	0.0285343362558286
0.64	0.0301222698358131
0.65	0.0317259419172703
0.66	0.0333451355619713
0.67	0.0349875215123837
0.68	0.0366480696913414
0.69	0.038335291948831
0.7	0.0400449647221222
0.71	0.041777904309112
0.72	0.0435440865495333
0.73	0.0453404424594969
0.74	0.0471690162814292
0.75	0.0490376610275435
0.76	0.0509444235331324
0.77	0.0528944115901982
0.78	0.0548960587788393
0.79	0.0569522287124416
0.8	0.0590700875902901
0.81	0.0612499284753129
0.82	0.0634993794168021
0.83	0.065835725704831
0.84	0.0682690262776938
0.85	0.0708034162727736
0.86	0.0734541864808751
0.87	0.0762447018447569
0.88	0.0791792612656129
0.89	0.0823098397630036
0.9	0.0856468470436877
0.91	0.0892370367195586
0.92	0.0931408350440542
0.93	0.0974403566649818
0.94	0.102261677779897
0.95	0.107761935833596
0.96	0.114246923623532
0.97	0.122229572706458
0.98	0.132878752957531
0.99	0.149774165390565
1	0.825739190827825
