p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
Peak-126328-1	2.91994158456402e-21	0.0688388278975673	0.393	0.031	9.74133391792742e-16	Immune	Peak-126328-1
Peak-100669-1	3.11879092210126e-21	0.108101681533118	0.321	0.02	1.04047231468589e-15	Immune	Peak-100669-1
Peak-16080-5	3.38822034764543e-21	0.129559717666036	0.571	0.076	1.13035774305938e-15	Immune	Peak-16080-5
Peak-122693-1	3.67860223414598e-21	0.109715588184155	0.357	0.026	1.22723320574238e-15	Immune	Peak-122693-1
Peak-51217-1	4.64584604717774e-21	0.106673873724577	0.429	0.039	1.54991928318315e-15	Immune	Peak-51217-1
Peak-40263-1	4.78085666158953e-21	0.180657414905836	0.5	0.056	1.59496071429953e-15	Immune	Peak-40263-1
Peak-41417-1	4.78763379569244e-21	0.167055816393288	0.607	0.085	1.59722166111614e-15	Immune	Peak-41417-1
Peak-113711-1	6.03298901616271e-21	0.0519319088626586	0.321	0.02	2.01268959763811e-15	Immune	Peak-113711-1
Peak-64135-1	6.94491964320807e-21	0.0557444677387176	0.321	0.02	2.31692242184922e-15	Immune	Peak-64135-1
Peak-42560-1	7.28624584944809e-21	0.0821898922136636	0.429	0.039	2.43079362281777e-15	Immune	Peak-42560-1
Peak-55038-2	7.43946905007631e-21	0.0554663629034417	0.357	0.026	2.48191102767216e-15	Immune	Peak-55038-2
Peak-53697-1	7.57706362725471e-21	0.0898247462800647	0.464	0.046	2.52781450494295e-15	Immune	Peak-53697-1
Peak-80408-1	7.62359712753146e-21	0.102397780447644	0.429	0.04	2.54333873210428e-15	Immune	Peak-80408-1
Peak-34030-1	8.03839967409035e-21	0.159179392424151	0.607	0.09	2.68172266887198e-15	Immune	Peak-34030-1
Peak-47432-2	9.045045644999e-21	0.123079481834033	0.5	0.056	3.01755385781069e-15	Immune	Peak-47432-2
Peak-76652-1	9.41458450653588e-21	0.0750999238678675	0.321	0.02	3.14083719556346e-15	Immune	Peak-76652-1
Peak-37619-1	1.08926264626798e-20	0.135882437479407	0.571	0.076	3.63393268472047e-15	Immune	Peak-37619-1
Peak-152047-1	1.09114558175798e-20	0.0858647064995031	0.286	0.016	3.64021442112607e-15	Immune	Peak-152047-1
Peak-142401-1	1.20955300099881e-20	0.0993247749179953	0.286	0.016	4.03523814875217e-15	Immune	Peak-142401-1
Peak-54885-1	1.22587382246661e-20	0.15197755766115	0.5	0.058	4.08968669408377e-15	Immune	Peak-54885-1
Peak-22372-1	1.3114880317356e-20	0.155410986678662	0.429	0.042	4.37530768219439e-15	Immune	Peak-22372-1
Peak-113570-1	1.39933462030256e-20	0.0664120069681611	0.321	0.02	4.66837620017619e-15	Immune	Peak-113570-1
Peak-30924-1	1.69248186174457e-20	0.10653620588379	0.464	0.048	5.64635643824052e-15	Immune	Peak-30924-1
Peak-120281-1	1.70847804403437e-20	0.0548036849331388	0.25	0.011	5.69972194182482e-15	Immune	Peak-120281-1
Peak-126250-1	1.75889901212654e-20	0.0568725578516453	0.25	0.011	5.86793335031584e-15	Immune	Peak-126250-1
Peak-42571-1	1.89114465018091e-20	0.0759508378291073	0.5	0.055	6.30912331325456e-15	Immune	Peak-42571-1
Peak-159961-1	1.91915763889794e-20	0.0525191308042122	0.25	0.011	6.40257856543298e-15	Immune	Peak-159961-1
Peak-70950-1	2.20070089995724e-20	0.0756223005493428	0.393	0.034	7.34184630038336e-15	Immune	Peak-70950-1
Peak-122517-1	2.78336203649732e-20	0.0831624226516257	0.357	0.027	9.28568542444016e-15	Immune	Peak-122517-1
Peak-52173-1	2.82116349157238e-20	0.128219321052682	0.5	0.058	9.41179637077427e-15	Immune	Peak-52173-1
Peak-14959-10	3.02280660955567e-20	0.1336586860344	0.464	0.051	1.0084506042403e-14	Immune	Peak-14959-10
Peak-80520-1	3.0341869621827e-20	0.106264452932552	0.393	0.034	1.01224724920162e-14	Immune	Peak-80520-1
Peak-51670-1	3.59484207802428e-20	0.0991571236204595	0.393	0.034	1.19928964501799e-14	Immune	Peak-51670-1
Peak-91518-1	4.20129122123661e-20	0.107718504568939	0.429	0.042	1.40160956948163e-14	Immune	Peak-91518-1
Peak-11959-8	4.66846358616296e-20	0.160885638975326	0.643	0.108	1.55746481083417e-14	Immune	Peak-11959-8
Peak-24751-1	4.97563112284712e-20	0.172999914274967	0.571	0.08	1.65994020141752e-14	Immune	Peak-24751-1
Peak-40071-1	6.39794774785956e-20	0.160295822231182	0.571	0.084	2.13444493995442e-14	Immune	Peak-40071-1
Peak-47608-1	6.85358618215235e-20	0.0699555260747416	0.464	0.049	2.28645230057257e-14	Immune	Peak-47608-1
Peak-46841-1	7.0600321646358e-20	0.0743253468854988	0.393	0.034	2.35532557057281e-14	Immune	Peak-46841-1
Peak-40101-1	8.35997879739902e-20	0.131102308496068	0.429	0.043	2.78900596651548e-14	Immune	Peak-40101-1
Peak-100214-1	8.73831465063645e-20	0.106409653734741	0.357	0.028	2.91522410385743e-14	Immune	Peak-100214-1
Peak-85150-1	1.00570893997629e-19	0.0625283789068557	0.357	0.028	3.35518582301249e-14	Immune	Peak-85150-1
Peak-34152-1	1.04019638532002e-19	0.150840803724761	0.5	0.061	3.47024076892154e-14	Immune	Peak-34152-1
Peak-38237-1	1.05793389148221e-19	0.129311984370687	0.571	0.078	3.52941557272947e-14	Immune	Peak-38237-1
Peak-28981-3	1.18277666456564e-19	0.154801653320439	0.607	0.093	3.94590854172401e-14	Immune	Peak-28981-3
Peak-86486-1	1.2425550455939e-19	0.0805675733804524	0.286	0.017	4.14533758980764e-14	Immune	Peak-86486-1
Peak-28659-1	1.27725451607402e-19	0.258846156382782	0.786	0.18	4.26109988125518e-14	Immune	Peak-28659-1
Peak-53052-1	1.35537573922134e-19	0.0890515739837413	0.5	0.058	4.52172321864587e-14	Immune	Peak-53052-1
Peak-61473-2	1.3885317331661e-19	0.0900954313480237	0.429	0.043	4.63233625628475e-14	Immune	Peak-61473-2
Peak-122302-1	1.40454510139659e-19	0.0685524394291948	0.286	0.017	4.68575909457321e-14	Immune	Peak-122302-1
Peak-60938-1	1.5008375193953e-19	0.100269384946273	0.357	0.028	5.00700408195544e-14	Immune	Peak-60938-1
Peak-35713-3	1.90718077270414e-19	0.134057822708285	0.607	0.093	6.36262206304918e-14	Immune	Peak-35713-3
Peak-43351-6	1.94412415912375e-19	0.0957174310865625	0.429	0.044	6.48587037221912e-14	Immune	Peak-43351-6
Peak-55341-2	2.01054697877082e-19	0.119320456288995	0.429	0.043	6.70746619775648e-14	Immune	Peak-55341-2
Peak-64120-1	2.29508904616323e-19	0.0783148668445731	0.321	0.022	7.65673837046699e-14	Immune	Peak-64120-1
Peak-20373-5	2.32013095817787e-19	0.141720718332219	0.5	0.063	7.74028169481551e-14	Immune	Peak-20373-5
Peak-37665-3	2.55448978636649e-19	0.0656113448885852	0.464	0.051	8.52213555588871e-14	Immune	Peak-37665-3
Peak-29324-1	2.65854508336409e-19	0.121605273049331	0.536	0.072	8.86927859441427e-14	Immune	Peak-29324-1
Peak-28400-2	2.73745921992581e-19	0.117312737285209	0.571	0.085	9.1325472019633e-14	Immune	Peak-28400-2
Peak-54712-1	2.8426937669184e-19	0.0691047708440592	0.429	0.042	9.48362438356717e-14	Immune	Peak-54712-1
Peak-47615-1	3.14661784765931e-19	0.114559614147348	0.5	0.062	1.04975576662901e-13	Immune	Peak-47615-1
Peak-192066-1	3.39215299911814e-19	0.0581599869127506	0.321	0.022	1.1316697306478e-13	Immune	Peak-192066-1
Peak-106819-1	3.39215299911814e-19	0.0500504641665445	0.321	0.022	1.1316697306478e-13	Immune	Peak-106819-1
Peak-119541-1	3.50777767616485e-19	0.0849874383254149	0.393	0.036	1.17024374165606e-13	Immune	Peak-119541-1
Peak-35117-1	3.60115318250624e-19	0.173474498366143	0.75	0.153	1.20139511782864e-13	Immune	Peak-35117-1
Peak-113700-1	3.7797820188191e-19	0.0569855418496132	0.321	0.022	1.26098819842632e-13	Immune	Peak-113700-1
Peak-73495-2	4.15503720350304e-19	0.0775881829515085	0.464	0.052	1.38617858160946e-13	Immune	Peak-73495-2
Peak-50693-1	4.27674836616289e-19	0.0770717265619291	0.357	0.029	1.42678312942907e-13	Immune	Peak-50693-1
Peak-108112-1	4.49288686274286e-19	0.0598983110214251	0.321	0.022	1.4988899578271e-13	Immune	Peak-108112-1
Peak-15968-1	5.55982424513736e-19	0.209332027788225	0.75	0.163	1.85483520571725e-13	Immune	Peak-15968-1
Peak-14959-9	5.6851740316406e-19	0.133947185633106	0.679	0.124	1.89665364939175e-13	Immune	Peak-14959-9
Peak-41580-2	5.96683635256583e-19	0.162893462446166	0.607	0.097	1.9906201429249e-13	Immune	Peak-41580-2
Peak-103337-1	6.09766073956956e-19	0.114332088594783	0.393	0.037	2.03426498997076e-13	Immune	Peak-103337-1
Peak-57512-1	6.34172731639685e-19	0.0759886568695642	0.321	0.024	2.11568901693242e-13	Immune	Peak-57512-1
Peak-142975-1	7.21962306115686e-19	0.0709024484026032	0.286	0.018	2.40856732792479e-13	Immune	Peak-142975-1
Peak-76906-1	7.99946366231936e-19	0.0819765464084965	0.321	0.024	2.66873307024101e-13	Immune	Peak-76906-1
Peak-27701-3	8.35649939057199e-19	0.12097487961989	0.536	0.075	2.78784518768628e-13	Immune	Peak-27701-3
Peak-23416-3	9.14033284647223e-19	0.148721924637294	0.536	0.076	3.04934300224299e-13	Immune	Peak-23416-3
Peak-85191-1	1.10131527458831e-18	0.0589754801066136	0.286	0.018	3.67414194016505e-13	Immune	Peak-85191-1
Peak-53756-1	1.19763575416367e-18	0.133418661800909	0.5	0.064	3.99548054489558e-13	Immune	Peak-53756-1
Peak-87992-1	1.32802063107839e-18	0.0552365507024309	0.214	0.009	4.43046274816586e-13	Immune	Peak-87992-1
Peak-14959-12	1.3298643459744e-18	0.051281677667116	0.393	0.036	4.43661363917905e-13	Immune	Peak-14959-12
Peak-140735-1	1.45762788567012e-18	0.0610058119753137	0.286	0.018	4.8628506944995e-13	Immune	Peak-140735-1
Peak-104453-1	1.45762788567012e-18	0.0533188690999007	0.286	0.018	4.8628506944995e-13	Immune	Peak-104453-1
Peak-100028-1	1.53370156286792e-18	0.0745860768278462	0.321	0.024	5.11664313194619e-13	Immune	Peak-100028-1
Peak-78567-1	1.6192870810647e-18	0.0857523203359581	0.357	0.03	5.40216840262318e-13	Immune	Peak-78567-1
Peak-79617-1	1.71985310716177e-18	0.128737930822627	0.464	0.055	5.73767074492666e-13	Immune	Peak-79617-1
Peak-28979-2	1.73856149082577e-18	0.0635485924820853	0.321	0.024	5.80008453200348e-13	Immune	Peak-28979-2
Peak-112026-1	1.74116904457768e-18	0.0699573875186383	0.393	0.037	5.80878369637739e-13	Immune	Peak-112026-1
Peak-127141-1	1.92733811567743e-18	0.0500876407040991	0.286	0.018	6.42986978123609e-13	Immune	Peak-127141-1
Peak-41480-1	1.98856908923234e-18	0.145166589950972	0.429	0.048	6.63414488135157e-13	Immune	Peak-41480-1
Peak-192078-1	2.09254123163247e-18	0.0508602149146447	0.214	0.009	6.98101050449836e-13	Immune	Peak-192078-1
Peak-68069-2	2.13518947333312e-18	0.0742288926166897	0.429	0.045	7.12329100956556e-13	Immune	Peak-68069-2
Peak-176773-1	2.15900567620551e-18	0.0796055719974256	0.25	0.013	7.20274519661625e-13	Immune	Peak-176773-1
Peak-76338-1	2.21588247735339e-18	0.0603543818426086	0.25	0.013	7.39249416799775e-13	Immune	Peak-76338-1
Peak-17404-4	2.321058220789e-18	0.106749758891361	0.679	0.12	7.74337517270303e-13	Immune	Peak-17404-4
Peak-135304-1	2.33411103655179e-18	0.0635207768944278	0.25	0.013	7.78692119348189e-13	Immune	Peak-135304-1
Peak-48884-1	2.64266972906061e-18	0.179906866879858	0.536	0.079	8.81631618990826e-13	Immune	Peak-48884-1
Peak-38375-2	2.75030227838809e-18	0.125207890247363	0.536	0.078	9.17539344302165e-13	Immune	Peak-38375-2
Peak-48622-2	3.08540503975024e-18	0.204114301516292	0.536	0.078	1.02933431693124e-12	Immune	Peak-48622-2
Peak-185037-1	3.10469231915555e-18	0.0581357218451487	0.25	0.013	1.03576882336276e-12	Immune	Peak-185037-1
