p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
Peak-40456	8.50345709733845e-140	0.281912611039585	0.768	0.071	4.27961988794849e-135	SM-Vascular	Peak-40456
Peak-26240	2.66238895702302e-126	0.408621051098287	0.87	0.132	1.33992711429055e-121	SM-Vascular	Peak-26240
Peak-44120	4.35972871132103e-126	0.309889323554646	0.768	0.085	2.19416426583365e-121	SM-Vascular	Peak-44120
Peak-41897	2.45020536992647e-120	0.342545859230973	0.797	0.103	1.2331393585766e-115	SM-Vascular	Peak-41897
Peak-23681	4.04161473181648e-116	0.629392594158866	0.964	0.221	2.0340638622286e-111	SM-Vascular	Peak-23681
Peak-37041	2.74019907281736e-115	0.362301509036571	0.841	0.133	1.37908738936752e-110	SM-Vascular	Peak-37041
Peak-56271	1.31902691598484e-114	0.266203040809231	0.761	0.094	6.63839866276852e-110	SM-Vascular	Peak-56271
Peak-41793	1.58960651635889e-112	0.292281610725644	0.725	0.085	8.00017167553104e-108	SM-Vascular	Peak-41793
Peak-23632	2.06178291669922e-111	0.447566662277891	0.906	0.181	1.03765410631639e-106	SM-Vascular	Peak-23632
Peak-38878	1.08571088195532e-109	0.311755994304501	0.703	0.085	5.46416572670472e-105	SM-Vascular	Peak-38878
Peak-26152	6.14926508055047e-109	0.385798472355606	0.862	0.155	3.09480212973944e-104	SM-Vascular	Peak-26152
Peak-42206	5.70267025859897e-107	0.276590217652316	0.739	0.098	2.87003988774769e-102	SM-Vascular	Peak-42206
Peak-39614	1.10551925101367e-100	0.363246456892121	0.746	0.112	5.56385728650162e-96	SM-Vascular	Peak-39614
Peak-48782	1.26009946663074e-98	0.291276481618165	0.71	0.096	6.3418285956592e-94	SM-Vascular	Peak-48782
Peak-19889	6.17543194194031e-97	0.452200652658538	0.906	0.213	3.10797138773972e-92	SM-Vascular	Peak-19889
Peak-25194	3.25385015043804e-96	0.62183382456206	0.935	0.272	1.63759770371246e-91	SM-Vascular	Peak-25194
Peak-26350	3.74342517562838e-96	0.388145454079366	0.87	0.184	1.88399102239025e-91	SM-Vascular	Peak-26350
Peak-49966	5.90176558041927e-96	0.25991656088935	0.732	0.111	2.97024058131341e-91	SM-Vascular	Peak-49966
Peak-34655	1.01518109983031e-95	0.486423391440488	0.913	0.221	5.10920343922601e-91	SM-Vascular	Peak-34655
Peak-29096	5.84382246464892e-95	0.299806275130507	0.783	0.138	2.94107897000851e-90	SM-Vascular	Peak-29096
Peak-37708	1.89348737726049e-94	0.451376691571727	0.797	0.149	9.52954327227659e-90	SM-Vascular	Peak-37708
Peak-35337	3.84711416636883e-94	0.382907448521332	0.812	0.17	1.93617561765011e-89	SM-Vascular	Peak-35337
