p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
Peak-42977-1	5.78834269725102e-22	0.132948626662014	0.607	0.051	1.9310721606007e-16	Endo	Peak-42977-1
Peak-23775-2	5.99867680572786e-22	0.174425537135209	0.643	0.066	2.00124256386609e-16	Endo	Peak-23775-2
Peak-29436-2	6.74757255259482e-22	0.230520937191406	0.75	0.098	2.25108466956137e-16	Endo	Peak-29436-2
Peak-36241-2	7.08492826632142e-22	0.142170845189159	0.571	0.044	2.36363125864056e-16	Endo	Peak-36241-2
Peak-27637-1	9.45031673995429e-22	0.230170058027987	0.714	0.085	3.15275796888311e-16	Endo	Peak-27637-1
Peak-63699-1	1.18741772920215e-21	0.129292625156231	0.5	0.028	3.96139178310047e-16	Endo	Peak-63699-1
Peak-81654-1	1.52195903739504e-21	0.148438442441707	0.5	0.032	5.0774684230151e-16	Endo	Peak-81654-1
Peak-83002-1	1.52381270954597e-21	0.0961381136761313	0.464	0.022	5.08365253282468e-16	Endo	Peak-83002-1
Peak-24643-1	1.52911638354249e-21	0.149955830492293	0.714	0.085	5.10134633179143e-16	Endo	Peak-24643-1
Peak-25637-1	1.65224196118821e-21	0.176336470670188	0.75	0.095	5.51211049639844e-16	Endo	Peak-25637-1
Peak-14087-4	2.27956994802314e-21	0.322289720753305	0.75	0.117	7.60496448639791e-16	Endo	Peak-14087-4
Peak-57994-1	2.34342286582901e-21	0.16570863975788	0.5	0.032	7.81798675960681e-16	Endo	Peak-57994-1
Peak-62498-1	2.36373667067112e-21	0.124683525523656	0.536	0.038	7.88575645649274e-16	Endo	Peak-62498-1
Peak-69220-1	2.56449576257206e-21	0.136131565895712	0.536	0.038	8.55551689334716e-16	Endo	Peak-69220-1
Peak-50436-1	3.75361083281525e-21	0.0942038884595874	0.393	0.013	1.25225712437883e-15	Endo	Peak-50436-1
Peak-59791-1	3.9323837593315e-21	0.121913754976882	0.464	0.025	1.31189827548562e-15	Endo	Peak-59791-1
Peak-34385-4	5.51437495862673e-21	0.184900497431541	0.679	0.076	1.8396726874473e-15	Endo	Peak-34385-4
Peak-38583-3	5.54344456809649e-21	0.0988449163666742	0.536	0.038	1.84937071614094e-15	Endo	Peak-38583-3
Peak-41392-1	6.20477913877803e-21	0.153238973866972	0.571	0.047	2.07000118760429e-15	Endo	Peak-41392-1
Peak-61936-1	7.30197618236504e-21	0.0985857466848278	0.429	0.019	2.43604148210353e-15	Endo	Peak-61936-1
Peak-25319-1	1.09332256482912e-20	0.0858593764183676	0.571	0.047	3.64747714142903e-15	Endo	Peak-25319-1
