prob	cor_quantile
0	-0.391599005781697
0.01	-0.0529865972026286
0.02	-0.0446544225319285
0.03	-0.0396432424280603
0.04	-0.0359634092776762
0.05	-0.03302492198547
0.06	-0.0305415656812873
0.07	-0.0283858188253261
0.08	-0.0264665896994049
0.09	-0.0247292618409314
0.1	-0.0231347204975856
0.11	-0.02165707462923
0.12	-0.0202757393174097
0.13	-0.0189771585203931
0.14	-0.0177467958479316
0.15	-0.0165756064841621
0.16	-0.015461273505249
0.17	-0.0143887347425615
0.18	-0.0133606846813926
0.19	-0.0123698869277293
0.2	-0.0114114894953097
0.21	-0.0104807190762217
0.22	-0.00957590646777135
0.23	-0.00869505576767981
0.24	-0.00783435281213437
0.25	-0.00699410380450822
0.26	-0.0061729424871154
0.27	-0.00536898109467572
0.28	-0.00458132540119302
0.29	-0.00380566765700173
0.3	-0.00304026958274429
0.31	-0.00228763937248775
0.32	-0.00154542565350865
0.33	-0.00081483143672332
0.34	-9.02270114071216e-05
0.35	0.000623182579818846
0.36	0.0013285352411889
0.37	0.00202724064461164
0.38	0.00271884638077879
0.39	0.00340716462485637
0.4	0.00408960529467752
0.41	0.00476760176894671
0.42	0.00544219474685746
0.43	0.00611114113976489
0.44	0.00678053229872353
0.45	0.00744751148712806
0.46	0.00811003820881746
0.47	0.00877143809403223
0.48	0.00943002663743632
0.49	0.0100902965893119
0.5	0.0107517326257575
0.51	0.0114135900040824
0.52	0.0120736891189322
0.53	0.0127356915732633
0.54	0.0133980306502027
0.55	0.014061583865019
0.56	0.0147277490679201
0.57	0.0153969403294956
0.58	0.0160671675439159
0.59	0.0167418579635892
0.6	0.0174205408742978
0.61	0.0181070214912164
0.62	0.0187967181800574
0.63	0.0194906601047698
0.64	0.0201939543052793
0.65	0.0209037003341924
0.66	0.0216207761643702
0.67	0.0223468623466495
0.68	0.0230808823659136
0.69	0.0238250898376535
0.7	0.0245810651845935
0.71	0.0253478434382635
0.72	0.026129740834655
0.73	0.0269219077026945
0.74	0.0277321790282399
0.75	0.0285591884860112
0.76	0.0294058223972821
0.77	0.0302701886002422
0.78	0.0311572226110379
0.79	0.0320711940873491
0.8	0.033007805510953
0.81	0.033976497611668
0.82	0.0349785514661016
0.83	0.0360172950570865
0.84	0.0370972336534747
0.85	0.0382213180606219
0.86	0.0394022104059456
0.87	0.0406429229508418
0.88	0.0419521756112765
0.89	0.0433448329805412
0.9	0.0448324060956275
0.91	0.0464420654864215
0.92	0.0481965189801125
0.93	0.0501312226617293
0.94	0.0523053307091568
0.95	0.0547969188424246
0.96	0.0577596707159797
0.97	0.0614402420423712
0.98	0.0664278272260761
0.99	0.0746545569569877
1	0.802476817541647
