human	PR10XT2cell60	772662	632780	606861	81.90%	0.8190	78.54%	single	0.8666
human	PR10XT2cell61	2502448	2247667	2135706	89.82%	0.8982	85.34%	single	2.4500
human	PR10XT2cell62	1913040	1724582	1657165	90.15%	0.9015	86.62%	single	1.7500
human	PR10XT2cell63	1799018	1633866	1538989	90.82%	0.9082	85.55%	single	1.7833
human	PR10XT2cell64	148055	116554	110973	78.72%	0.7872	74.95%	single	0.5166
human	PR10XT2cell65	1356848	1166928	1117473	86.00%	0.8600	82.36%	single	1.3333
human	PR10XT2cell66	1686045	1469370	1387757	87.15%	0.8715	82.31%	single	1.6166
human	PR10XT2cell67	1195561	1080153	1030888	90.35%	0.9035	86.23%	single	1.2666
human	PR10XT2cell68	796091	642391	612035	80.69%	0.8069	76.88%	single	1.2166
human	PR10XT2cell69	1938880	1740157	1679134	89.75%	0.8975	86.60%	single	1.8166
human	PR10XT2cell70	2783812	2531045	2425733	90.92%	0.9092	87.14%	single	2.7166
human	PR10XT2cell71	1107486	986484	910090	89.07%	0.8907	82.18%	single	1.2500
human	PR10XT2cell72	894322	780693	755343	87.29%	0.8729	84.46%	single	1.3333
human	PR10XT2cell73	1432823	1231804	1170288	85.97%	0.8597	81.68%	single	1.4000
human	PR10XT2cell74	865361	730905	703134	84.46%	0.8446	81.25%	single	0.8166
human	PR10XT2cell75	921874	816408	769977	88.56%	0.8856	83.52%	single	1.1500
human	PR10XT2cell76	447292	359617	339420	80.40%	0.8040	75.88%	single	0.4666
human	PR10XT2cell77	2492400	2259104	2175048	90.64%	0.9064	87.27%	single	2.7166
human	PR10XT2cell78	1197211	1080722	1005771	90.27%	0.9027	84.01%	single	1.2500
human	PR10XT2cell79	2444065	2209377	2107799	90.40%	0.9040	86.24%	single	2.7333
human	PR10XT2cell80	1522064	1372845	1309974	90.20%	0.9020	86.07%	single	1.4500
human	PR10XT2cell81	1275241	1117415	1067404	87.62%	0.8762	83.70%	single	1.3333
human	PR10XT2cell82	875416	739217	700456	84.44%	0.8444	80.01%	single	0.8666
human	PR10XT2cell83	1239017	1123664	1065488	90.69%	0.9069	85.99%	single	1.2333
human	PR10XT2cell84	770630	646882	621044	83.94%	0.8394	80.59%	single	1.0833
human	PR10XT2cell85	1624076	1451647	1390958	89.38%	0.8938	85.65%	single	1.9000
