cell	nGene	nUMI	orig.ident	percent.mito	batch	bigBatch	outer_id	inner_id	bigInner_id	res.0.6	cluster	tSNE_1	tSNE_2	ABratio	cleanReads	mpRatio	mitoRatio	ERCCratio	avgCor	doublet	filter	ident
RCP_C-A1_58	5950	27715	.	0.0640447411149197	RCP_C-A1	RCP_C	8	2	1-4	1	1	-12.0599390988356	-7.46954910542725	0.992106527367729	2378340	0.929	0.0639777970011534	0.0490889759917939	1	FALSE	TRUE	Granulosa-R-Am
RCP_C-A1_59	8202	60513	.	0.0404871680465355	RCP_C-A1	RCP_C	8	3	1-4	2	2	-13.7594186060478	-8.0868354588482	0.994038521396092	3462908	0.9211	0.0404577505490695	0.0325438666841134	1	FALSE	TRUE	Granulosa-R-Ah
RCP_C-A1_60	5540	23292	.	0.0414305340889576	RCP_C-A1	RCP_C	8	4	1-4	3	3	-17.5402847583445	2.96690249112528	0.991596724889775	1824149	0.9235	0.0414074232997211	0.054195038694557	1	FALSE	TRUE	Granulosa-R+
RCP_C-A1_61	6524	42399	.	0.0244817094742801	RCP_C-A1	RCP_C	8	5	5-8	5	5	23.3604718707662	-16.9917781225212	0.990678201385421	2914103	0.921	0.0244356034746581	0.0296767566070993	1	FALSE	TRUE	Granulosa-R-CALB2
RCP_C-A1_62	4931	16341	.	0.099075943944679	RCP_C-A1	RCP_C	8	6	5-8	0	0	13.571485881543	8.5923740407959	0.988082231257681	1219168	0.9272	0.0989971872324814	0.0759950306658305	1	FALSE	TRUE	Granulosa-R-Al
RCP_C-A1_63	4801	17164	.	0.0931601025402004	RCP_C-A1	RCP_C	8	7	5-8	2	2	-16.3298279035611	-11.3362767833405	0.983665724922464	1523931	0.9183	0.0930950163018165	0.0784739091177351	1	FALSE	TRUE	Granulosa-R-Ah
RCP_C-A1_64	5204	25370	.	0.0188411509657075	RCP_C-A1	RCP_C	8	8	5-8	6	6	36.7922466678811	-8.23554604330578	0.991436824028351	1531993	0.9319	0.01882408537786	0.0624882588401902	1	FALSE	TRUE	Fibro-VCAN
RCP_C-A1_65	5497	23370	.	0.0561831407787762	RCP_C-A1	RCP_C	9	1	1-4	0	0	5.7556484547437	14.1025551058652	0.990718316776122	1680922	0.9223	0.0561351004702864	0.0528002979268365	1	FALSE	TRUE	Granulosa-R-Al
RCP_C-A1_66	5945	34931	.	0.0371875984082906	RCP_C-A1	RCP_C	9	2	1-4	5	5	20.5100560666551	-20.9348541973407	0.993156254378851	2068138	0.9244	0.0371641919148571	0.0511503361732928	1	FALSE	TRUE	Granulosa-R-CALB2
RCP_C-A1_67	5189	25881	.	0.0610100073412928	RCP_C-A1	RCP_C	9	3	1-4	1	1	-10.1128015211458	-7.59457524367273	0.988347302747929	1334029	0.8993	0.0609534838834202	0.0670437676712498	1	FALSE	TRUE	Granulosa-R-Am
RCP_C-A1_68	4693	18127	.	0.077563855022894	RCP_C-A1	RCP_C	9	4	1-4	2	2	-1.86099178812832	-25.2342586720179	0.989448564299617	1299932	0.9225	0.0775339141943311	0.0795646500100383	1	FALSE	TRUE	Granulosa-R-Ah
RCP_C-A1_69	5890	32819	.	0.0425363356592218	RCP_C-A1	RCP_C	9	5	5-8	0	0	-2.92328863830113	9.91460530689976	0.990748432712472	1792795	0.9256	0.0424767990263198	0.0424873762128203	1	FALSE	TRUE	Granulosa-R-Al
RCP_C-A1_70	4405	17156	.	0.0784565166705526	RCP_C-A1	RCP_C	9	6	5-8	2	2	-14.9370932808492	-11.548034293936	0.982113082163074	1082271	0.9123	0.0783925451368666	0.0834481263897601	1	FALSE	TRUE	Granulosa-R-Ah
RCP_C-A1_71	5746	23572	.	0.0528169014084507	RCP_C-A1	RCP_C	9	7	5-8	1	1	12.776623869387	-6.63004997571157	0.986982103712035	2107333	0.9222	0.0527743631045738	0.0539383873951004	1	FALSE	TRUE	Granulosa-R-Am
RCP_C-A1_72	5744	21606	.	0.0637785800240674	RCP_C-A1	RCP_C	9	8	5-8	3	3	-20.3020068178132	-6.57099927169249	0.986836886985359	1983220	0.9227	0.0637431769821445	0.0495293646280602	1	FALSE	TRUE	Granulosa-R+
RCP_C-A1_73	5232	32751	.	0.0382583737901133	RCP_C-A1	RCP_C	10	1	1-4	2	2	1.20467475555421	-20.5671050677329	0.993157109053093	1830570	0.909	0.0382455283560222	0.0526548991016306	1	FALSE	TRUE	Granulosa-R-Ah
RCP_C-A1_74	6047	26779	.	0.0696067814332126	RCP_C-A1	RCP_C	10	2	1-4	3	3	-14.804741968982	18.5739991503941	0.990495485667384	2108874	0.9182	0.0695237029577412	0.046821100426981	1	FALSE	TRUE	Granulosa-R+
RCP_C-A1_75	5537	67701	.	0.0717123823872616	RCP_C-A1	RCP_C	10	3	1-4	4	4	-15.3561196584679	37.0649161937155	0.995764890653441	3222715	0.9121	0.0716277422876617	0.0271867255244657	1	FALSE	TRUE	FGC
RCP_C-A1_76	6096	24423	.	0.0484379478360562	RCP_C-A1	RCP_C	10	4	1-4	0	0	4.48624112804504	6.09529791659306	0.990865153758073	1932435	0.903	0.0484201047806156	0.0483274401266917	1	FALSE	TRUE	Granulosa-R-Al
RCP_C-A1_77	6521	41235	.	0.046926154965442	RCP_C-A1	RCP_C	10	5	5-8	1	1	5.28671081366993	-4.73528877737953	0.991897724051819	2555092	0.915	0.0468364234884059	0.0415780948483319	1	FALSE	TRUE	Granulosa-R-Am
RCP_C-A1_80	6033	27097	.	0.0634756615123445	RCP_C-A1	RCP_C	10	8	5-8	3	3	-6.19635858525646	14.8800650474151	0.987824693889008	2121476	0.9269	0.0634616094159318	0.049198515668297	1	FALSE	TRUE	Granulosa-R+
RCP_C-A1_81	5600	32035	.	0.0703293272982675	RCP_C-A1	RCP_C	11	1	1-4	1	1	4.56575305384787	-7.28259441694321	0.987661996314111	1770887	0.9016	0.0703056768558952	0.0458680339728826	1	FALSE	TRUE	Granulosa-R-Am
RCP_C-A1_82	9054	90156	.	0.0265206974577399	RCP_C-A1	RCP_C	11	2	1-4	4	4	-8.50054677404054	39.7272088092326	0.994892240459783	7066860	0.926	0.0263796641585207	0.0127678077318365	1	FALSE	TRUE	FGC
RCP_C-A1_83	6982	57462	.	0.0412446486373603	RCP_C-A1	RCP_C	11	3	1-4	1	1	4.75800435035071	-3.26006854152946	0.992257221509216	2421688	0.9091	0.0412052088947615	0.0320460807681255	1	FALSE	TRUE	Granulosa-R-Am
RCP_C-A1_84	2739	8158	.	0.0201029664133366	RCP_C-A1	RCP_C	11	4	1-4	7	7	21.0713010373002	18.3345641915113	0.976871870886903	1195640	0.9139	0.0199853765537412	0.000475965172544444	1	FALSE	TRUE	CACNA1A
RCP_C-A1_85	4323	14737	.	0.103413177715953	RCP_C-A1	RCP_C	11	5	5-8	1	1	-9.72436100281021	2.06161228272428	0.990425222623516	1243789	0.9202	0.103273022972149	0.0757261885430115	1	FALSE	TRUE	Granulosa-R-Am
RCP_C-A1_86	6678	46394	.	0.0443160753545717	RCP_C-A1	RCP_C	11	6	5-8	1	1	-1.98703817637098	5.77003245134022	0.987526140464514	2374383	0.9195	0.0442750393005577	0.0361908172468414	1	FALSE	TRUE	Granulosa-R-Am
RCP_C-A1_87	4566	10064	.	0.0334856915739269	RCP_C-A1	RCP_C	11	7	5-8	0	0	18.6398914750607	18.7944581618526	0.96757062692225	1215298	0.8947	0.0332117867349956	0.0367128388187672	1	FALSE	TRUE	Granulosa-R-Al
RCP_C-A1_89	8406	116275	.	0.0525220382713395	RCP_C-A1	RCP_C	12	1	1-4	1	1	-4.78366014437418	-15.0011526914396	0.995430680980909	4547008	0.9169	0.0525071565500701	0.033462829523546	1	FALSE	TRUE	Granulosa-R-Am
RCP_C-A1_91	4738	17646	.	0.0652839170350221	RCP_C-A1	RCP_C	12	3	1-4	3	3	-20.3514344865865	-9.06411519166831	0.953716577997828	1113167	0.911	0.0652284695090878	0.0419275260588896	1	FALSE	TRUE	Granulosa-R+
RCP_C-A1_92	6704	40739	.	0.0369179410392989	RCP_C-A1	RCP_C	12	4	1-4	0	0	6.36519166562248	4.91822842272777	0.988248235584306	2735740	0.9227	0.0368943947013369	0.0344395726589081	1	FALSE	TRUE	Granulosa-R-Al
RCP_C-A1_93	5048	21766	.	0.0617476798676835	RCP_C-A1	RCP_C	12	5	5-8	2	2	-0.308803024695678	-19.4917214210227	0.990269272338306	1249452	0.9233	0.0617051558697948	0.0694948645596673	1	FALSE	TRUE	Granulosa-R-Ah
RCP_C-A1_94	6478	30256	.	0.0611448968799577	RCP_C-A1	RCP_C	12	6	5-8	1	1	-5.74577313919584	-7.75314708268613	0.986870861236667	2389044	0.9204	0.0611166171126528	0.0322625514557997	1	FALSE	TRUE	Granulosa-R-Am
RCP_C-A1_95	7270	49934	.	0.0182641086233829	RCP_C-A1	RCP_C	12	7	5-8	4	4	-12.0622360477273	39.882798351434	0.994015911492017	3587389	0.9283	0.0182232346241458	0.0279049416699924	1	FALSE	TRUE	FGC
RCP_C-A1_96	5994	26882	.	0.0498846811993155	RCP_C-A1	RCP_C	12	8	5-8	1	1	-9.00223044779456	-6.13616276884009	0.972982955584864	2472907	0.921	0.0498438893844781	0.031777081695285	1	FALSE	TRUE	Granulosa-R-Am
RCP_C-A2_01	5125	17143	.	0.0599078341013825	RCP_C-A2	RCP_C	1	1	1-4	1	1	5.96300949852938	-16.3234952863099	0.979639174558932	1694722	0.9065	0.0596954196698442	0.0304579876126384	1	FALSE	TRUE	Granulosa-R-Am
RCP_C-A2_02	5093	23028	.	0.0596230675699149	RCP_C-A2	RCP_C	1	2	1-4	2	2	-11.0698842605428	-8.64462282269929	0.990894606973258	1551283	0.9126	0.0595222612389994	0.0452054824620834	1	FALSE	TRUE	Granulosa-R-Ah
RCP_C-A2_03	5620	34342	.	0.0483373129113039	RCP_C-A2	RCP_C	1	3	1-4	0	0	7.01300588580353	8.48213190346424	0.993514900700529	1710895	0.9172	0.0482852904389307	0.0490103750313861	1	FALSE	TRUE	Granulosa-R-Al
RCP_C-A2_04	5637	32911	.	0.0548144997113427	RCP_C-A2	RCP_C	1	4	1-4	2	2	-19.274835300677	-8.96695786229331	0.961699620039403	1898093	0.894	0.0547213880547214	0.0358318377711851	1	FALSE	TRUE	Granulosa-R-Ah
RCP_C-A2_05	5695	32735	.	0.0702611883305331	RCP_C-A2	RCP_C	1	5	5-8	2	2	-1.28154702791404	-19.3193640107951	0.990666606338079	2077161	0.9142	0.0702118566457049	0.0419119097836905	1	FALSE	TRUE	Granulosa-R-Ah
RCP_C-A2_06	3672	12569	.	0.10287214575543	RCP_C-A2	RCP_C	1	6	5-8	2	2	-11.4162501969759	-8.55473763671682	0.987579535853839	668384	0.9092	0.102782193958665	0.10508088643225	1	FALSE	TRUE	Granulosa-R-Ah
RCP_C-A2_07	5032	20527	.	0.0990890047254835	RCP_C-A2	RCP_C	1	7	5-8	3	3	-8.7610723983974	23.3284791189348	0.98620189628106	1381004	0.9189	0.0990696994788369	0.0586450096522268	1	FALSE	TRUE	Granulosa-R+
RCP_C-A2_08	7766	51168	.	0.0596075672295184	RCP_C-A2	RCP_C	1	8	5-8	0	14	13.5467031573628	-20.6806355081489	0.994059407286384	3250621	0.9217	0.0595761304814923	0.025169139054485	1	FALSE	TRUE	Granulosa-Prol
RCP_C-A2_09	5670	32488	.	0.0650701797586801	RCP_C-A2	RCP_C	2	1	1-4	2	2	-5.38101314375184	-19.1867279224529	0.990503100532658	1701219	0.9072	0.0650341475419922	0.0578063082145136	1	FALSE	TRUE	Granulosa-R-Ah
RCP_C-A2_10	6862	30071	.	0.0391407003425227	RCP_C-A2	RCP_C	2	2	1-4	5	5	24.5837864287868	-15.5941512137198	0.982340554526483	2069907	0.9136	0.0389799635701275	0.02390481246927	1	FALSE	TRUE	Granulosa-R-CALB2
RCP_C-A2_11	5832	30857	.	0.0584308260686392	RCP_C-A2	RCP_C	2	3	1-4	2	2	2.13817537224358	-17.3805434071498	0.989782965416886	1694613	0.9123	0.0583948698017878	0.0596875656610884	1	FALSE	TRUE	Granulosa-R-Ah
RCP_C-A2_12	5593	30138	.	0.0559094830446612	RCP_C-A2	RCP_C	2	4	1-4	0	0	6.83612602268264	7.33505396520214	0.978108654236371	1542538	0.9215	0.055864995689941	0.0416631296828758	1	FALSE	TRUE	Granulosa-R-Al
RCP_C-A2_13	4918	20847	.	0.089317407780496	RCP_C-A2	RCP_C	2	5	5-8	1	1	-3.7286014361009	-1.00217700142888	0.991866073351037	1521547	0.9155	0.089261744966443	0.0899422424630565	1	FALSE	TRUE	Granulosa-R-Am
RCP_C-A2_14	5142	24221	.	0.0439288220965278	RCP_C-A2	RCP_C	2	6	5-8	0	0	18.1005649394797	-3.37916007077309	0.985787737755765	1393351	0.9134	0.0438780980658996	0.0508060417025311	1	FALSE	TRUE	Granulosa-R-Al
RCP_C-A2_15	7530	65616	.	0.0525329188002926	RCP_C-A2	RCP_C	2	7	5-8	4	4	-10.3310312889909	37.6702506693275	0.989348929480878	3754507	0.8483	0.0524809305583045	0.0266209696561099	1	FALSE	TRUE	FGC
RCP_C-A2_16	5498	23118	.	0.0551518297430574	RCP_C-A2	RCP_C	2	8	5-8	0	0	-1.2870676047154	18.716928880967	0.991090207146246	1704207	0.9238	0.0551089211618257	0.0679565060480942	1	FALSE	TRUE	Granulosa-R-Al
RCP_C-A2_17	6754	42526	.	0.0538258947467432	RCP_C-A2	RCP_C	3	1	1-4	0	0	4.73671648948671	21.7506901128175	0.992785767349585	2300629	0.9228	0.0538056508861831	0.0413245815421937	1	FALSE	TRUE	Granulosa-R-Al
RCP_C-A2_18	3839	13180	.	0.0848254931714719	RCP_C-A2	RCP_C	3	2	1-4	2	2	-11.5017279052593	-14.3518131978111	0.985101015933137	1269306	0.9085	0.0847290640394089	0.0771843351619808	1	FALSE	TRUE	Granulosa-R-Ah
RCP_C-A2_19	5383	23254	.	0.0421862905306614	RCP_C-A2	RCP_C	3	3	1-4	5	5	23.6665781006396	-17.169133805888	0.990792071313336	1816004	0.9144	0.0421210820094461	0.0623667806659268	1	FALSE	TRUE	Granulosa-R-CALB2
