prob	cor_quantile
0	-0.423408385845793
0.01	-0.081112790191161
0.02	-0.0701774699182936
0.03	-0.0633504438181363
0.04	-0.0582293395945225
0.05	-0.054084380029977
0.06	-0.0505698896561229
0.07	-0.0474893191131207
0.08	-0.0447384807954971
0.09	-0.0422243707054051
0.1	-0.0399110959456837
0.11	-0.0377645493549571
0.12	-0.0357519736056177
0.13	-0.0338584357923127
0.14	-0.0320602960028303
0.15	-0.0303485660067116
0.16	-0.0287104607588532
0.17	-0.0271343599835311
0.18	-0.0256207696627232
0.19	-0.0241584297032517
0.2	-0.0227398389434765
0.21	-0.0213653436386387
0.22	-0.0200323541677735
0.23	-0.018733974878787
0.24	-0.0174613534190929
0.25	-0.0162198881176933
0.26	-0.0150048317242496
0.27	-0.0138097205818866
0.28	-0.0126356455544935
0.29	-0.0114839274885071
0.3	-0.0103466261211885
0.31	-0.0092281460872456
0.32	-0.00812687684355217
0.33	-0.00703852535246751
0.34	-0.00596058444165576
0.35	-0.00489787839364184
0.36	-0.00384253169084766
0.37	-0.00279836091018039
0.38	-0.00176154007190187
0.39	-0.000735578221650312
0.4	0.000282599914380838
0.41	0.0012956223325314
0.42	0.00230434796821808
0.43	0.00331084215289286
0.44	0.00431259867536343
0.45	0.00530928382814122
0.46	0.00630104648927661
0.47	0.00728848021819743
0.48	0.00827880222296965
0.49	0.00926606552759854
0.5	0.0102556122829654
0.51	0.011245735721847
0.52	0.0122359507193323
0.53	0.0132255891335561
0.54	0.0142179613692039
0.55	0.0152147150938136
0.56	0.0162142966004825
0.57	0.0172188020830106
0.58	0.0182264690446685
0.59	0.0192402542140147
0.6	0.0202603279048019
0.61	0.0212876328245171
0.62	0.0223237254527143
0.63	0.0233696504103033
0.64	0.0244249263426573
0.65	0.0254903806108166
0.66	0.0265659117336762
0.67	0.0276585511355989
0.68	0.0287643463048983
0.69	0.0298783890337903
0.7	0.0310133407520949
0.71	0.0321670331307706
0.72	0.0333390770378515
0.73	0.034533729115769
0.74	0.0357492730684132
0.75	0.0369874675574521
0.76	0.0382587730140828
0.77	0.0395523440727044
0.78	0.040883189608236
0.79	0.0422500829191026
0.8	0.043658892232964
0.81	0.0451084681105206
0.82	0.0466062385607058
0.83	0.0481606210972983
0.84	0.0497782893377871
0.85	0.0514618633965781
0.86	0.0532206265281109
0.87	0.0550748134463889
0.88	0.0570313352497318
0.89	0.0591086472425193
0.9	0.0613338911356664
0.91	0.0637257983991329
0.92	0.0663282973875485
0.93	0.0691969788720212
0.94	0.0724151189706486
0.95	0.0760875508962688
0.96	0.080420174409258
0.97	0.0857796247582457
0.98	0.0929560290803464
0.99	0.10447889018234
1	0.804684473823009
