p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
Peak-43168-1	2.52505305711258e-43	0.123771402894085	0.655	0.269	8.42393050595558e-38	Fibro-0	Peak-43168-1
Peak-16151-1	2.62208752374286e-43	0.138867053807112	0.728	0.371	8.74765107145949e-38	Fibro-0	Peak-16151-1
Peak-134850-1	2.69861697654759e-43	0.103052132142557	0.551	0.182	9.00296404013948e-38	Fibro-0	Peak-134850-1
Peak-76690-2	3.15835259329374e-43	0.112387957241773	0.603	0.228	1.0536706420591e-37	Fibro-0	Peak-76690-2
Peak-43254-1	3.93357883786997e-43	0.159820342428221	0.749	0.416	1.31229697041715e-37	Fibro-0	Peak-43254-1
Peak-21749-2	5.17743250376046e-43	0.149929667570715	0.777	0.432	1.72726396730954e-37	Fibro-0	Peak-21749-2
Peak-9396-5	6.32266105279116e-43	0.156853790130488	0.833	0.5	2.10932824446587e-37	Fibro-0	Peak-9396-5
Peak-41542-1	6.49589618876864e-43	0.118887216292517	0.666	0.292	2.16712191111986e-37	Fibro-0	Peak-41542-1
Peak-13073-2	6.66661891357722e-43	0.105956655269411	0.707	0.322	2.22407740223415e-37	Fibro-0	Peak-13073-2
Peak-56568-1	7.09244699430661e-43	0.141428680860354	0.721	0.345	2.36613961155861e-37	Fibro-0	Peak-56568-1
