human	PD10_XXL_HJC-1	42763907	31.0167	HJC-1_cell1	557207	620313	358697	22620	449390	412259	412188
human	PD10_XXL_HJC-1	42763907	31.0167	HJC-1_cell2	366578	409400	164443	19316	244500	204301	204264
human	PD10_XXL_HJC-1	42763907	31.0167	HJC-1_cell3	267605	307001	167169	6562	208399	192788	192751
human	PD10_XXL_HJC-1	42763907	31.0167	HJC-1_cell4	82	4406	63	18	185	92	92
human	PD10_XXL_HJC-1	42763907	31.0167	HJC-1_cell5	709851	766784	592950	7931	695044	669860	669739
human	PD10_XXL_HJC-1	42763907	31.0167	HJC-1_cell6	331512	383840	127628	8095	167600	149950	149919
human	PD10_XXL_HJC-1	42763907	31.0167	HJC-1_cell7	382615	417509	245528	7852	303411	284148	284100
human	PD10_XXL_HJC-1	42763907	31.0167	HJC-1_cell8	180587	202316	96307	4130	121749	110360	110343
human	PD10_XXL_HJC-1	42763907	31.0167	HJC-1_cell9	387031	434852	225366	23183	295373	262447	262403
human	PD10_XXL_HJC-1	42763907	31.0167	HJC-1_cell10	281552	312406	135449	20587	189756	158809	158783
human	PD10_XXL_HJC-1	42763907	31.0167	HJC-1_cell11	93127	108630	21354	3556	33996	27304	27293
human	PD10_XXL_HJC-1	42763907	31.0167	HJC-1_cell12	220	7181	65	14	871	308	308
human	PD10_XXL_HJC-1	42763907	31.0167	HJC-1_cell13	655194	710723	527502	8455	627096	599170	599062
human	PD10_XXL_HJC-1	42763907	31.0167	HJC-1_cell14	791837	897492	410795	9577	503887	476180	476084
human	PD10_XXL_HJC-1	42763907	31.0167	HJC-1_cell15	163955	182938	47765	8882	71242	58035	58024
human	PD10_XXL_HJC-1	42763907	31.0167	HJC-1_cell16	95081	107308	22846	14380	45140	26981	26976
human	PD10_XXL_HJC-1	42763907	31.0167	HJC-1_cell17	783672	862185	588543	20572	715026	671728	671596
human	PD10_XXL_HJC-1	42763907	31.0167	HJC-1_cell18	262587	291140	119017	21922	164291	135075	135053
human	PD10_XXL_HJC-1	42763907	31.0167	HJC-1_cell19	321975	363126	198563	5831	246843	230804	230763
human	PD10_XXL_HJC-1	42763907	31.0167	HJC-1_cell20	449	4442	165	68	869	240	240
human	PD10_XXL_HJC-1	42763907	31.0167	HJC-1_cell21	127395	147522	68356	5612	89835	79601	79584
human	PD10_XXL_HJC-1	42763907	31.0167	HJC-1_cell22	1249176	1406360	804052	11925	979642	930491	930318
human	PD10_XXL_HJC-1	42763907	31.0167	HJC-1_cell23	367650	401438	215055	9509	266892	247313	247272
human	PD10_XXL_HJC-1	42763907	31.0167	HJC-1_cell24	104723	118983	37505	5793	53583	42757	42749
human	PD10_XXL_HJC-1	42763907	31.0167	HJC-1_cell25	551164	617690	343586	18914	437161	397200	397128
human	PD10_XXL_HJC-1	42763907	31.0167	HJC-1_cell26	397004	444950	269321	15746	333852	302814	302753
human	PD10_XXL_HJC-1	42763907	31.0167	HJC-1_cell27	390555	437910	282408	5879	344525	326989	326926
human	PD10_XXL_HJC-1	42763907	31.0167	HJC-1_cell28	256	4274	83	7	652	145	145
human	PD10_XXL_HJC-1	42763907	31.0167	HJC-1_cell29	335675	368922	244869	8648	297852	278739	278684
human	PD10_XXL_HJC-1	42763907	31.0167	HJC-1_cell30	676116	763913	390230	13041	472941	445647	445566
human	PD10_XXL_HJC-1	42763907	31.0167	HJC-1_cell31	253300	278264	117120	10137	154784	135673	135649
human	PD10_XXL_HJC-1	42763907	31.0167	HJC-1_cell32	171258	191940	60650	7879	92324	75292	75284
human	PD10_XXL_HJC-1	42763907	31.0167	HJC-1_cell33	358979	404432	194307	22554	258984	221761	221716
human	PD10_XXL_HJC-1	42763907	31.0167	HJC-1_cell34	413373	451781	256971	23965	332345	294332	294279
human	PD10_XXL_HJC-1	42763907	31.0167	HJC-1_cell35	147565	172233	40471	10668	70109	52498	52487
human	PD10_XXL_HJC-1	42763907	31.0167	HJC-1_cell36	255	2611	51	2	144	73	73
human	PD10_XXL_HJC-1	42763907	31.0167	HJC-1_cell37	382734	418540	285773	7801	345985	327540	327474
human	PD10_XXL_HJC-1	42763907	31.0167	HJC-1_cell38	250535	288500	59182	5395	85844	72740	72727
human	PD10_XXL_HJC-1	42763907	31.0167	HJC-1_cell39	95059	105946	28164	8654	45122	33757	33750
human	PD10_XXL_HJC-1	42763907	31.0167	HJC-1_cell40	528146	580685	421719	8703	500658	480491	480407
human	PD10_XXL_HJC-1	42763907	31.0167	HJC-1_cell41	180667	207874	36407	22654	73084	43322	43311
human	PD10_XXL_HJC-1	42763907	31.0167	HJC-1_cell42	496671	543707	327106	22874	408745	372634	372567
human	PD10_XXL_HJC-1	42763907	31.0167	HJC-1_cell43	98796	111764	26840	2668	38173	32193	32184
human	PD10_XXL_HJC-1	42763907	31.0167	HJC-1_cell44	537	7094	16	10	204	32	32
human	PD10_XXL_HJC-1	42763907	31.0167	HJC-1_cell45	192291	213962	110746	3640	137172	128962	128942
